onset	duration	trial_number	trial_type	reaction_time	response_coded	response_str	pairno_rec	enc_codes_during_rec	onset_noTriggerAdjust
0.295745532000183	3	1	CORRECTLY	2.3407642950001	5	SURE_CORRECT	3	6	0.295745532000183
4.51522037799987	3	2	INCORRECTLY	2.47681168000008	28	MAYBE_CORRECT	55	0	4.51522037799987
13.0203046000001	2	3	CONTROL	1.88365287799979	5	n/a	1000	0	13.0203046000001
16.0649107899999	3	4	CORRECTLY	1.55490719199997	10	MAYBE_INCORRECT	12	0	16.0649107899999
21.0124713350001	3	5	CORRECTLY	2.40189663000001	10	MAYBE_INCORRECT	8	15	21.0124713350001
25.0664521160002	2	6	CONTROL	2.32073305099993	28	n/a	1000	0	25.0664521160002
29.0211801949999	3	7	INCORRECTLY	2.88263546500002	21	SURE_INCORRECT	59	0	29.0211801949999
36.0204505860002	3	8	CORRECTLY	1.76133989299979	21	SURE_INCORRECT	7	13	36.0204505860002
40.5211947560001	3	9	INCORRECTLY	2.55814725499977	28	MAYBE_CORRECT	68	0	40.5211947560001
47.0241768139999	3	10	INCORRECTLY	1.57957278899994	28	MAYBE_CORRECT	64	0	47.0241768139999
51.0616130910003	3	11	CORRECTLY	2.07385666799973	5	SURE_CORRECT	6	12	51.0616130910003
56.025706855	2	12	CONTROL	1.47045467299995	5	n/a	1000	0	56.025706855
61.5192313000002	3	13	INCORRECTLY	2.15390452599968	5	SURE_CORRECT	78	0	61.5192313000002
65.5732193560002	3	14	CORRECTLY	1.75339786299992	28	MAYBE_CORRECT	16	31	65.5732193560002
69.577547372	3	15	CORRECTLY	2.16543480400014	10	MAYBE_INCORRECT	14	0	69.577547372
75.0214723130002	3	16	CORRECTLY	2.52580449499965	28	MAYBE_CORRECT	1	3	75.0214723130002
79.058924038	3	17	CORRECTLY	1.11812001299995	28	MAYBE_CORRECT	5	11	79.058924038
83.510006382	3	18	INCORRECTLY	2.34979063899982	21	SURE_INCORRECT	51	0	83.510006382
90.0130095290001	3	19	INCORRECTLY	2.55939859199998	10	MAYBE_INCORRECT	47	0	90.0130095290001
94.0669289590001	3	20	INCORRECTLY	1.47511786299992	5	SURE_CORRECT	66	0	94.0669289590001
99.0144653850002	3	21	CORRECTLY	1.90439213499985	5	SURE_CORRECT	10	20	99.0144653850002
103.068475492	3	22	INCORRECTLY	2.2083579590003	28	MAYBE_CORRECT	48	0	103.068475492
107.072869634	3	23	INCORRECTLY	1.56587096799967	10	MAYBE_INCORRECT	52	0	107.072869634
115.015288358	3	24	INCORRECTLY	1.31615992000025	28	MAYBE_CORRECT	45	0	115.015288358
119.516078287	3	25	CORRECTLY	1.47227052299968	5	SURE_CORRECT	9	18	119.516078287
125.522586733	3	26	INCORRECTLY	0.483201049999934	10	MAYBE_INCORRECT	42	0	125.522586733
131.016169657	3	27	INCORRECTLY	1.75929537800039	28	MAYBE_CORRECT	80	0	131.016169657
137.022624221	3	28	CORRECTLY	1.7823580700001	5	SURE_CORRECT	2	5	137.022624221
142.019797532	2	29	CONTROL	1.78682313099989	10	n/a	1000	0	142.019797532
145.080993648	3	30	INCORRECTLY	1.77053466899997	28	MAYBE_CORRECT	56	0	145.080993648
150.508335148	3	31	INCORRECTLY	1.51007709899977	5	SURE_CORRECT	43	0	150.508335148
155.009168335	3	32	INCORRECTLY	1.81918150000001	21	SURE_INCORRECT	58	0	155.009168335
159.509889121	3	33	CORRECTLY	2.55137455600016	10	MAYBE_INCORRECT	4	9	159.509889121
167.022225355	3	34	CORRECTLY	1.20846711200011	28	MAYBE_CORRECT	13	0	167.022225355
173.508577249	3	35	CORRECTLY	0.681087577999733	28	MAYBE_CORRECT	11	21	173.508577249
178.505737961	3	36	CORRECTLY	0.706555698999637	10	MAYBE_INCORRECT	15	30	178.505737961
182.576225464	3	37	INCORRECTLY	1.24033314300004	10	MAYBE_INCORRECT	46	0	182.576225464
188.516577221	2	38	CONTROL	1.63961967299974	28	n/a	1000	0	188.516577221
193.513735218	2	39	CONTROL	0.97839335100025	28	n/a	1000	0	193.513735218
198.014509978	3	40	INCORRECTLY	1.79306808699994	28	MAYBE_CORRECT	62	0	198.014509978
203.011622927	2	41	CONTROL	1.08436425699983	5	n/a	1000	0	203.011622927
207.512382713	2	42	CONTROL	2.13191914499976	21	n/a	1000	0	207.512382713
211.020283799	2	43	CONTROL	1.52177827700007	28	n/a	1000	0	211.020283799
218.516094813	3	44	INCORRECTLY	2.24139785899979	21	SURE_INCORRECT	49	0	218.516094813
224.026195303	3	45	CORRECTLY	1.94842646999996	10	MAYBE_INCORRECT	27	47	224.026195303
229.519756866	3	46	CORRECTLY	0.895685730999958	21	SURE_INCORRECT	30	53	229.519756866
