onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
0.0191550790000292	1.5	STOP	LEFT	0.534764875000292	LEFT	5	CorrectResponse	UnsuccessfulStop	0.357248282	2	350	-1	0	0.0191550790000292	0
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	1.5	0	1.5
2.13750323600016	1.5	GO	RIGHT	0.457571426999948	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	2.125	2.13750323600016	2.125
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	3.625	0	3.625
4.50373164600023	1.5	GO	LEFT	0.00602709399981904	RIGHT	28	IncorrectResponse	JUNK	0	0	0	0	4.5	4.50373164600023	4.5
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	6	0	6
7.26699334400018	1.5	GO	RIGHT	0.494039143999998	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	7.25	7.26699334400018	7.25
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	8.75	0	8.75
9.3849604080001	1.5	GO	LEFT	0.426072305000162	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	9.375	9.3849604080001	9.375
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	10.875	0	10.875
12.131742909	1.5	GO	RIGHT	0.349170673999652	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	12.125	12.131742909	12.125
0	1.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	13.625	0	13.625
15.25903776	1.5	GO	LEFT	0.357980871000109	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	15.25	15.25903776	15.25
0	1.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	16.75	0	16.75
18.3865130029999	1.5	STOP	RIGHT	0.382867902000271	RIGHT	28	CorrectResponse	UnsuccessfulStop	0	1	450	-1	18.375	18.3865130029999	18.375
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	19.875	0	19.875
21.6461973189998	1.5	STOP	LEFT	0.436420111000189	LEFT	5	CorrectResponse	UnsuccessfulStop	0.405657268000141	1	400	-1	21.625	21.6461973189998	21.625
0	2.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	23.125	0	23.125
25.6340388620001	1.5	GO	RIGHT	0.542603695000253	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	25.625	25.6340388620001	25.625
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	27.125	0	27.125
28.1324878589999	1.5	GO	RIGHT	0.557645970000067	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	28.125	28.1324878589999	28.125
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	29.625	0	29.625
31.3923458670001	1.5	GO	LEFT	0.451488749999953	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	31.375	31.3923458670001	31.375
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	32.875	0	32.875
33.377831583	1.5	GO	RIGHT	0.399813500999699	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	33.375	33.377831583	33.375
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	34.875	0	34.875
35.8929806239998	1.5	GO	LEFT	0.339700638000068	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	35.875	35.8929806239998	35.875
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	37.375	0	37.375
37.8787267789999	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.301725246999922	2	300	1	37.875	37.8787267789999	37.875
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	39.375	0	39.375
40.0132029820002	1.5	GO	LEFT	0.524380315000144	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	40	40.0132029820002	40
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	41.5	0	41.5
42.1312109959999	1.5	GO	RIGHT	0.431829017999917	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	42.125	42.1312109959999	42.125
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	43.625	0	43.625
44.878045164	1.5	GO	LEFT	0.451627961000213	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	44.875	44.878045164	44.875
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	46.375	0	46.375
47.3931488500002	1.5	GO	LEFT	0.427673170000162	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	47.375	47.3931488500002	47.375
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	48.875	0	48.875
50.2557174470003	1.5	GO	LEFT	0.369740258999627	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	50.25	50.2557174470003	50.25
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	51.75	0	51.75
52.8868098600001	1.5	GO	RIGHT	0.476963397999953	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	52.875	52.8868098600001	52.875
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	54.375	0	54.375
55.2529678780002	1.5	GO	RIGHT	0.40330820500003	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	55.25	55.2529678780002	55.25
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	56.75	0	56.75
58.2643862979999	1.5	STOP	RIGHT	0.433697094999843	RIGHT	28	CorrectResponse	UnsuccessfulStop	0.352058048999879	1	350	-1	58.25	58.2643862979999	58.25
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	59.75	0	59.75
60.6306395460001	1.5	STOP	LEFT	0.427627373000178	LEFT	5	CorrectResponse	UnsuccessfulStop	0.351582968000002	2	350	-1	60.625	60.6306395460001	60.625
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	62.125	0	62.125
62.8810436829999	1.5	GO	RIGHT	0.466700678000052	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	62.875	62.8810436829999	62.875
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	64.375	0	64.375
65.0155712270002	1.5	GO	LEFT	0.465925251999579	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	65	65.0155712270002	65
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	66.5	0	66.5
68.0105495500002	1.5	GO	RIGHT	0.310098209999978	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	68	68.0105495500002	68
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	69.5	0	69.5
70.5090693319999	1.5	GO	LEFT	0.403144847000021	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	70.5	70.5090693319999	70.5
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	72	0	72
72.5111686949999	1.5	GO	RIGHT	0.322299294000004	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	72.5	72.5111686949999	72.5
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	74	0	74
74.6293009639999	1.5	GO	LEFT	0.476484870999684	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	74.625	74.6293009639999	74.625
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	76.125	0	76.125
77.2601845720001	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.301575595000031	1	300	1	77.25	77.2601845720001	77.25
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	78.75	0	78.75
79.51064223	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.30570042599993	2	300	1	79.5	79.51064223	79.5
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	81	0	81
82.2574906630002	1.5	STOP	RIGHT	0.328645984000104	RIGHT	28	CorrectResponse	UnsuccessfulStop	0	1	350	-1	82.25	82.2574906630002	82.25
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	83.75	0	83.75
84.3919455810001	1.5	STOP	LEFT	0.319609085999673	LEFT	5	CorrectResponse	UnsuccessfulStop	0	2	350	-1	84.375	84.3919455810001	84.375
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	85.875	0	85.875
86.5098574490003	1.5	GO	LEFT	0.409849611000027	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	86.5	86.5098574490003	86.5
0	2.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	88	0	88
90.133706569	1.5	GO	LEFT	0.414051875000041	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	90.125	90.133706569	90.125
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	91.625	0	91.625
92.2682299530002	1.5	GO	RIGHT	0.436199015000057	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	92.25	92.2682299530002	92.25
0	2.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	93.75	0	93.75
95.8920031709999	1.5	GO	RIGHT	0.371989820999715	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	95.875	95.8920031709999	95.875
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	97.375	0	97.375
98.3905563849999	1.5	GO	RIGHT	0.517104725000081	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	98.375	98.3905563849999	98.375
