onset	duration	trial_number	trial_type	trial_type_coded	reaction_time	expected_response_coded	response	response_coded	accuracy	accuracy_scrambled	accuracy_task	rec_codes_during_enc	onset_probe	onset_noTriggerAdjust	onset_probe_noTriggerAdjust
0.0136224518300878	2	1	CONTROL	1	1.59055205852201	1	LEFT	5	1	1	0	0	0.046741466477215	0.0136224518300878	0.046741466477215
4.52314480382938	2	2	CONTROL	1	0.841427449821822	2	RIGHT	28	1	1	0	0	4.53982923217791	4.52314480382938	4.53982923217791
11.5195804711248	4	3	TASK	2	0.8497383335216	1	LEFT	5	1	0	1	16	12.5143830154775	11.5195804711248	12.5143830154775
19.51081022583	2	4	CONTROL	1	0.654472686232111	1	LEFT	5	1	1	0	0	19.5274231627673	19.51081022583	19.5274231627673
22.0473705224776	4	5	TASK	2	0.667659915522563	2	RIGHT	28	1	0	1	28	23.0089459794772	22.0473705224776	23.0089459794772
38.5105080624771	4	6	TASK	2	0.47491218011146	1	LEFT	5	1	0	1	1	39.5053158838882	38.5105080624771	39.5053158838882
49.5191363534777	2	7	CONTROL	1	0.82018232682185	2	RIGHT	28	1	1	0	0	49.535766194178	49.5191363534777	49.535766194178
56.5155246828299	2	8	CONTROL	1	0.73521154752234	2	RIGHT	28	1	1	0	0	56.5321019554776	56.5155246828299	56.5321019554776
66.0154168864774	4	9	TASK	2	0.50240447546912	2	RIGHT	28	1	0	1	33	67.0102173295309	66.0154168864774	67.0102173295309
70.5249510858293	2	10	CONTROL	1	0.743799367290194	2	RIGHT	28	1	1	0	0	70.5416432457096	70.5249510858293	70.5416432457096
76.0126370994776	4	11	TASK	2	0.50394682546812	2	RIGHT	28	1	0	1	17	77.007564918531	76.0126370994776	77.007564918531
81.5169623684778	4	12	TASK	2	1.0879123465229	2	RIGHT	28	1	0	1	11	82.511709848477	81.5169623684778	82.511709848477
92.5090492884774	4	13	TASK	2	0.628674768169731	1	LEFT	5	1	0	1	8	93.5202775958296	92.5090492884774	93.5202775958296
98.0132876788302	2	14	CONTROL	1	1.96288497652222	1	LEFT	5	1	1	0	0	98.0298246854773	98.0132876788302	98.0298246854773
104.51231605383	4	15	TASK	2	0.403733800816553	1	LEFT	5	1	0	1	5	105.507063571183	104.51231605383	105.507063571183
109.021908681478	2	16	CONTROL	1	1.37345414152151	1	LEFT	5	1	1	0	0	109.038489268478	109.021908681478	109.038489268478
112.022675506478	2	17	CONTROL	1	0.476402983169464	2	RIGHT	28	1	1	0	0	112.03927289483	112.022675506478	112.03927289483
118.521766369478	4	18	TASK	2	0.385584362169539	2	RIGHT	28	1	0	1	25	119.51654655083	118.521766369478	119.51654655083
125.020785142829	2	19	CONTROL	1	1.04058467987397	1	LEFT	5	1	1	0	0	125.037330184125	125.020785142829	125.037330184125
129.01638586683	4	20	TASK	2	0.458340561821387	1	LEFT	5	1	0	1	21	130.011217214178	129.01638586683	130.011217214178
135.018099059183	4	21	TASK	2	1.26372606516998	2	RIGHT	28	1	0	1	35	136.012781894829	135.018099059183	136.012781894829
151.016981370477	4	22	TASK	2	0.372411000468674	1	LEFT	5	1	0	1	4	152.011872112531	151.016981370477	152.011872112531
155.52653101283	4	23	TASK	2	0.851373256169609	2	RIGHT	28	1	0	1	34	156.52127088183	155.52653101283	156.52127088183
161.01421674883	2	24	CONTROL	1	0.729918810874551	2	RIGHT	28	1	1	0	0	161.030774986125	161.01421674883	161.030774986125
165.009793373478	2	25	CONTROL	1	0.545987758521733	1	LEFT	5	1	1	0	0	165.026402466478	165.009793373478	165.026402466478
174.52633805183	2	26	CONTROL	1	0.579017270937584	2	RIGHT	28	1	1	0	0	174.542885781062	174.52633805183	174.542885781062
179.516613612477	2	27	CONTROL	1	0.49589130752247	2	RIGHT	28	1	1	0	0	179.533247677477	179.516613612477	179.533247677477
182.053234290477	4	28	TASK	2	0.533903331875081	2	RIGHT	28	1	0	1	15	183.014777796125	182.053234290477	183.014777796125
189.016529986829	2	29	CONTROL	1	0.553021551169877	2	RIGHT	28	1	1	0	0	189.033126423829	189.016529986829	189.033126423829
193.02864976783	4	30	TASK	2	0.457152513169603	2	RIGHT	28	1	0	1	36	194.00684599583	193.02864976783	194.00684599583
202.014584328477	4	31	TASK	2	0.474723393468594	2	RIGHT	28	1	0	1	14	203.009471840531	202.014584328477	203.009471840531
209.508439504478	4	32	TASK	2	0.729721315874485	1	LEFT	5	1	0	1	77	210.519690054125	209.508439504478	210.519690054125
216.024019972478	2	33	CONTROL	1	1.00691299352184	2	RIGHT	28	1	1	0	0	216.040597155477	216.024019972478	216.040597155477
220.517016405183	4	34	TASK	2	1.38081120852257	1	LEFT	5	1	0	1	87	221.511757652477	220.517016405183	221.511757652477
