onset	duration	trial_number	trial_type	reaction_time	response_coded	response_str	pairno_rec	enc_codes_during_rec	onset_noTriggerAdjust
330.021457432472	3	64	CORRECTLY	1.69755987052849	28	MAYBE_CORRECT	21	37	330.021457432472
335.509227488666	3	65	INCORRECTLY	0.00650632833458076	28	MAYBE_CORRECT	67	0	335.509227488666
341.510844135471	3	66	CORRECTLY	1.56856213652918	5	SURE_CORRECT	34	57	341.510844135471
346.517712756568	3	67	INCORRECTLY	3.00064608043249	21	SURE_INCORRECT	60	0	346.517712756568
351.027297165377	2	68	CONTROL	1.13447282762354	21	n/a	1000	0	351.027297165377
355.022888567567	3	69	CORRECTLY	2.34424142143325	21	SURE_INCORRECT	22	38	355.022888567567
362.516684577472	3	70	CORRECTLY	2.3883489005284	10	MAYBE_INCORRECT	25	44	362.516684577472
367.009672182472	3	71	INCORRECTLY	1.65036227152814	10	MAYBE_INCORRECT	71	0	367.009672182472
371.071591228471	3	72	INCORRECTLY	1.62626887652914	10	MAYBE_INCORRECT	57	0	371.071591228471
375.514800709568	3	73	CORRECTLY	1.85968668643272	5	SURE_CORRECT	19	35	375.514800709568
381.019081764472	2	74	CONTROL	1.35830128252837	28	n/a	1000	0	381.019081764472
386.009383560377	3	75	INCORRECTLY	1.41674601662362	21	SURE_INCORRECT	74	0	386.009383560377
391.513788495617	2	76	CONTROL	1.46164834238334	10	n/a	1000	0	391.513788495617
395.525812881662	3	77	CORRECTLY	1.81472505733836	28	MAYBE_CORRECT	17	32	395.525812881662
401.013625443472	2	78	CONTROL	1.15001202252824	5	n/a	1000	0	401.013625443472
405.025791338377	3	79	INCORRECTLY	1.55499922862327	21	SURE_INCORRECT	77	0	405.025791338377
409.518649563567	2	80	CONTROL	1.24995784443308	10	n/a	1000	0	409.518649563567
415.520408232567	3	81	INCORRECTLY	1.22791247143323	21	SURE_INCORRECT	44	0	415.520408232567
421.505535969141	3	82	CORRECTLY	2.03596306385953	5	SURE_CORRECT	40	64	421.505535969141
426.014960359662	3	83	CORRECTLY	2.01481665533811	28	MAYBE_CORRECT	28	48	426.014960359662
430.076938777567	3	84	INCORRECTLY	2.76420199843324	28	MAYBE_CORRECT	50	0	430.076938777567
437.023628870567	3	85	INCORRECTLY	1.38214150843305	21	SURE_INCORRECT	72	0	437.023628870567
443.522635414472	3	86	INCORRECTLY	2.65994872552892	28	MAYBE_CORRECT	69	0	443.522635414472
447.567980409472	3	87	CORRECTLY	2.09647940752893	5	SURE_CORRECT	18	34	447.567980409472
452.508616742472	2	88	CONTROL	n/a	n/a	n/a	1000	0	452.508616742472
455.559207888331	2	89	CONTROL	1.44010731566959	5	n/a	1000	0	455.559207888331
462.008453392472	3	90	INCORRECTLY	1.95532845652815	28	MAYBE_CORRECT	61	0	462.008453392472
466.070464988236	2	91	CONTROL	1.71932517976347	21	n/a	1000	0	466.070464988236
470.513574575471	3	92	INCORRECTLY	1.21485374052827	21	SURE_INCORRECT	73	0	470.513574575471
474.575474419472	3	93	CORRECTLY	2.35180088152811	28	MAYBE_CORRECT	29	52	474.575474419472
479.516038717567	3	94	CORRECTLY	2.43479402743287	28	MAYBE_CORRECT	20	36	479.516038717567
484.506463550471	2	95	CONTROL	2.04724138552865	10	n/a	1000	0	484.506463550471
489.015970245662	3	96	CORRECTLY	1.77896654133838	21	SURE_INCORRECT	31	54	489.015970245662
493.077906313567	3	97	CORRECTLY	1.33462526143285	21	SURE_INCORRECT	23	40	493.077906313567
498.018451624472	3	98	CORRECTLY	0.968673976528407	21	SURE_INCORRECT	37	60	498.018451624472
502.511434202567	3	99	CORRECTLY	1.42826502143271	21	SURE_INCORRECT	36	59	502.511434202567
506.573331181567	2	100	CONTROL	1.67323749543266	21	n/a	1000	0	506.573331181567
510.021863980567	3	101	INCORRECTLY	2.23885006543333	5	SURE_CORRECT	54	0	510.021863980567
514.067177073282	3	102	CORRECTLY	2.72823237771809	28	MAYBE_CORRECT	39	63	514.067177073282
518.079308668567	3	103	CORRECTLY	0.0205186254333967	10	MAYBE_INCORRECT	33	56	518.079308668567
522.074870575568	3	104	CORRECTLY	0.676883990432543	21	SURE_INCORRECT	26	45	522.074870575568
