onset	duration	trial_number	trial_type	trial_type_coded	reaction_time	expected_response_coded	response	response_coded	accuracy	accuracy_scrambled	accuracy_task	rec_codes_during_enc	onset_probe	onset_noTriggerAdjust	onset_probe_noTriggerAdjust
0.0158082480002122	2	1	CONTROL	1	n/a	1	n/a	n/a	0	0	0	0	0.0488838510000278	0.0158082480002122	0.0488838510000278
4.51655946899973	2	2	CONTROL	1	n/a	2	n/a	n/a	0	0	0	0	4.53315737899993	4.51655946899973	4.53315737899993
11.5159523040002	4	3	TASK	2	n/a	1	n/a	n/a	0	0	0	16	12.5088026220001	11.5159523040002	12.5088026220001
19.5246231689998	2	4	CONTROL	1	1.02380484500009	1	LEFT	5	1	1	0	0	19.5411494350001	19.5246231689998	19.5411494350001
22.0563504640004	4	5	TASK	2	1.74334486099997	2	RIGHT	28	1	0	1	28	23.0160334330003	22.0563504640004	23.0160334330003
38.5204708210003	4	6	TASK	2	1.37374222000017	1	LEFT	5	1	0	1	1	39.5132051259998	38.5204708210003	39.5132051259998
49.507536995	2	7	CONTROL	1	1.18732238300072	2	RIGHT	28	1	1	0	0	49.5241422219997	49.507536995	49.5241422219997
56.5068918799998	2	8	CONTROL	1	0.890466093999748	2	RIGHT	28	1	1	0	0	56.5233988520004	56.5068918799998	56.5233988520004
66.0213272499996	4	9	TASK	2	1.9185703739995	2	RIGHT	28	1	0	1	33	67.0141561560004	66.0213272499996	67.0141561560004
70.5220803619995	2	10	CONTROL	1	1.72170483199989	2	RIGHT	28	1	1	0	0	70.5386502279998	70.5220803619995	70.5386502279998
76.0156741419996	4	11	TASK	2	1.92073634000008	2	RIGHT	28	1	0	1	17	77.008486365	76.0156741419996	77.008486365
81.5092774459999	4	12	TASK	2	2.29570545699971	2	RIGHT	28	1	0	1	11	82.5020738860003	81.5092774459999	82.5020738860003
92.5129373419995	4	13	TASK	2	1.16121333499996	1	LEFT	5	1	0	1	8	93.5056784170001	92.5129373419995	93.5056784170001
98.0230150990001	2	14	CONTROL	1	1.08933028299998	1	LEFT	5	1	1	0	0	98.0395899490004	98.0230150990001	98.0395899490004
104.525974947	4	15	TASK	2	2.10570004800047	1	LEFT	5	1	0	1	5	105.502237549	104.525974947	105.502237549
109.010155586	2	16	CONTROL	1	1.06130188799943	1	LEFT	5	1	1	0	0	109.02672598	109.010155586	109.02672598
112.021689328	2	17	CONTROL	1	0.846121663999838	2	RIGHT	28	1	1	0	0	112.038212675	112.021689328	112.038212675
118.524589136	4	18	TASK	2	0.840311486000246	2	RIGHT	28	1	0	1	25	119.517461601	118.524589136	119.517461601
125.01102989	2	19	CONTROL	1	0.877965712000332	1	LEFT	5	1	1	0	0	125.027639438	125.01102989	125.027639438
129.015336953	4	20	TASK	2	1.52712205599983	1	LEFT	5	1	0	1	21	130.008194561	129.015336953	130.008194561
135.021875522	4	21	TASK	2	2.31187126799978	2	RIGHT	28	1	0	1	35	136.014639519	135.021875522	136.014639519
151.006172899	4	22	TASK	2	1.33846611700028	1	LEFT	5	1	0	1	4	152.015542198	151.006172899	152.015542198
155.523456516	4	23	TASK	2	2.75422469000023	2	RIGHT	28	1	0	1	34	156.516266125	155.523456516	156.516266125
161.0170479	2	24	CONTROL	1	1.26090775200009	2	RIGHT	28	1	1	0	0	161.033612237	161.0170479	161.033612237
165.0213502	2	25	CONTROL	1	1.3361329169993	1	LEFT	5	1	1	0	0	165.03792743	165.0213502	165.03792743
174.519300793	2	26	CONTROL	1	0.928209684999274	2	RIGHT	28	1	1	0	0	174.535823537	174.519300793	174.535823537
179.516511348	2	27	CONTROL	1	1.16778617700038	2	RIGHT	28	1	1	0	0	179.53297356	179.516511348	179.53297356
182.048077055	4	28	TASK	2	2.74022028299987	2	RIGHT	28	1	0	1	15	183.007799523	182.048077055	183.007799523
189.014376182	2	29	CONTROL	1	1.01067298999988	2	RIGHT	28	1	1	0	0	189.030951506	189.014376182	189.030951506
193.01869424	4	30	TASK	2	1.88374829999975	2	RIGHT	28	1	0	1	36	194.011517903	193.01869424	194.011517903
202.02024682	4	31	TASK	2	1.67951999199977	2	RIGHT	28	1	0	1	14	203.013036751	202.02024682	203.013036751
209.515971448	4	32	TASK	2	2.12984745700032	1	LEFT	5	1	0	1	77	210.508745581	209.515971448	210.508745581
216.018874043	2	33	CONTROL	1	0.978407459000664	2	RIGHT	28	1	1	0	0	216.035412865	216.018874043	216.035412865
220.519626219	4	34	TASK	2	2.13639188999969	1	LEFT	5	1	0	1	87	221.512410835	220.519626219	221.512410835
226.013189263	4	35	TASK	2	2.46728568799972	1	LEFT	5	1	0	1	73	227.005967969	226.013189263	227.005967969
240.011855198	4	36	TASK	2	2.95200512700012	1	LEFT	5	1	0	1	94	241.004646923	240.011855198	241.004646923
254.010558727	4	37	TASK	2	2.38317970400021	1	LEFT	5	1	0	1	64	255.003388088	254.010558727	255.003388088
