onset	duration	trial_type	Load	Delay	ReactionTime	ResponseAccuracy	ExpectedResponse	ButtonPressCode	PresentationInterval	ResponseInterval	onset_noTriggerAdjust
0.0323837280002408	9.48145182899998	6	3	4.5	0.841965472000084	CORRECT	2	28	1.9856583830001	2.99501696600009	0.0323837280002408
11.5159456700003	7.99216277599999	8	5	3	1.87127107900005	CORRECT	1	5	2.00217285600002	2.99500499100031	11.5159456700003
21.5268414950001	7.99213431399994	2	1	3	1.3289393099999	CORRECT	1	5	1.98561486100016	3.01154229799977	21.5268414950001
31.5046429950003	8.00864979900007	5	3	3	1.03677170600031	CORRECT	2	28	2.01871201599988	2.99496250700031	31.5046429950003
43.5176329700002	9.49791905599977	3	1	4.5	1.4242655969997	CORRECT	1	5	2.00218716399968	2.99502457399967	43.5176329700002
59.0055317760002	6.50288708800008	1	1	1.5	0.911398384000222	CORRECT	2	28	2.00215382099987	2.99496615300041	59.0055317760002
71.5149219660002	9.49800517599988	12	7	4.5	1.77083047899987	CORRECT	2	28	2.00221189300009	3.01161597999999	71.5149219660002
85.017226895	9.49792462300002	6	3	4.5	1.22384214800013	CORRECT	1	5	2.00215857900002	3.01152119800008	85.017226895
96.5173696700003	9.49788964999971	9	5	4.5	0.938427132000015	CORRECT	2	28	2.00210814299999	3.01152435199992	96.5173696700003
110.019577864	7.9921195310003	11	7	3	2.00827762600011	INCORRECT	2	5	2.002116656	2.99493211900017	110.019577864
126.020392555	7.99219554399997	8	5	3	1.62873014899969	CORRECT	2	28	2.00219780400039	2.99500213699957	126.020392555
138.016892869	9.49793151600034	9	5	4.5	1.90283570999964	CORRECT	1	5	2.00217909499997	3.01153022900007	138.016892869
151.519184322	6.5028747350002	4	3	1.5	1.05884704900018	CORRECT	1	5	2.00208649100023	3.01150300000018	151.519184322
162.009857523	6.50291795000021	7	5	1.5	2.27127127899985	CORRECT	1	5	2.00217999200004	2.99489310399986	162.009857523
172.51715373	9.49792545599985	6	3	4.5	0.98239218200024	CORRECT	1	5	2.00222413699976	2.99499224700003	172.51715373
186.019402627	6.48638551500017	10	7	1.5	1.41411414699996	CORRECT	1	5	1.98568307100004	2.99496928799999	186.019402627
196.526698783	6.48633159300016	1	1	1.5	0.842762048999703	CORRECT	2	28	1.98561609900025	2.99494035599992	196.526698783
209.019549117	6.4864253339997	10	7	1.5	1.96513782900001	CORRECT	2	28	2.00223161599979	2.99500571299995	209.019549117
219.510299161	8.00867113100003	2	1	3	0.74626344499984	CORRECT	2	28	2.0021669849998	3.01150591199985	219.510299161
237.513295765	6.50291371799995	7	5	1.5	1.59445676799987	INCORRECT	1	28	2.00218503199994	3.0115190219999	237.513295765
252.024921492	7.99214494300031	5	3	3	1.97053754000035	INCORRECT	1	28	1.98564697100028	2.99493807600038	252.024921492
264.004839909	9.49798122799984	3	1	4.5	1.7201009989999	CORRECT	1	5	2.01875154900017	2.97844665899993	264.004839909
277.507131053	9.51439152900002	12	7	4.5	1.70299750000004	CORRECT	2	28	2.00212882000005	3.0114033990003	277.507131053
289.007231185	8.00870919600038	11	7	3	1.7132947529999	CORRECT	1	5	2.01867247700011	3.01161408799999	289.007231185
301.020221707	7.99223876800033	2	1	3	0.735670348999975	CORRECT	2	28	1.98570777100031	2.99503122200031	301.020221707
