onset	duration	trial_number	trial_type	reaction_time	response_coded	response_str	pairno_rec	enc_codes_during_rec	onset_noTriggerAdjust
0.0969602840004882	3	1	CORRECTLY	3.13903160100017	28	MAYBE_CORRECT	3	6	0.0969602840004882
4.51503052000044	3	2	INCORRECTLY	2.5019076589997	28	MAYBE_CORRECT	55	0	4.51503052000044
13.0036398170005	2	3	CONTROL	1.28050139900006	5	n/a	1000	0	13.0036398170005
16.0647040150006	3	4	CORRECTLY	2.50049150299947	10	MAYBE_INCORRECT	12	0	16.0647040150006
21.0122303260005	3	5	CORRECTLY	2.06365940799969	5	SURE_CORRECT	8	15	21.0122303260005
25.0827604260003	2	6	CONTROL	1.70095416999993	28	n/a	1000	0	25.0827604260003
29.0209338470004	3	7	INCORRECTLY	2.56240606899973	10	MAYBE_INCORRECT	59	0	29.0209338470004
36.0203074010005	3	8	CORRECTLY	2.73043648899966	28	MAYBE_CORRECT	7	13	36.0203074010005
40.5045491610008	3	9	INCORRECTLY	2.0107105799998	21	SURE_INCORRECT	68	0	40.5045491610008
47.0074776300007	3	10	INCORRECTLY	0.0135818949993336	21	SURE_INCORRECT	64	0	47.0074776300007
51.0780023249999	3	11	CORRECTLY	3.04581880900059	10	MAYBE_INCORRECT	6	12	51.0780023249999
56.0254839210002	2	12	CONTROL	1.24027535500045	5	n/a	1000	0	56.0254839210002
61.5190966420005	3	13	INCORRECTLY	2.63485343699995	21	SURE_INCORRECT	78	0	61.5190966420005
65.5730131730006	3	14	CORRECTLY	2.47577584299961	10	MAYBE_INCORRECT	16	31	65.5730131730006
69.577409085	3	15	CORRECTLY	2.81000085100004	5	SURE_CORRECT	14	0	69.577409085
75.0212653550007	3	16	CORRECTLY	3.21150396699977	28	MAYBE_CORRECT	1	3	75.0212653550007
79.0587144130004	3	17	CORRECTLY	2.39884979599992	28	MAYBE_CORRECT	5	11	79.0587144130004
83.526403375	3	18	INCORRECTLY	2.550819348	28	MAYBE_CORRECT	51	0	83.526403375
90.0128028140007	3	19	INCORRECTLY	2.85372177199952	28	MAYBE_CORRECT	47	0	90.0128028140007
94.0667799090006	3	20	INCORRECTLY	2.66132780499993	28	MAYBE_CORRECT	66	0	94.0667799090006
99.0143144640006	3	21	CORRECTLY	2.47843969699989	10	MAYBE_INCORRECT	10	20	99.0143144640006
103.084879396	3	22	INCORRECTLY	2.84974747900014	21	SURE_INCORRECT	48	0	103.084879396
107.072592305	3	23	INCORRECTLY	2.64008647999981	10	MAYBE_INCORRECT	52	0	107.072592305
115.015133129001	3	24	INCORRECTLY	2.11257449299956	10	MAYBE_INCORRECT	45	0	115.015133129001
119.515911677	3	25	CORRECTLY	2.40867661599987	28	MAYBE_CORRECT	9	18	119.515911677
125.505821777	3	26	INCORRECTLY	2.95334072800051	10	MAYBE_INCORRECT	42	0	125.505821777
131.015960781	3	27	INCORRECTLY	2.77269043800061	10	MAYBE_INCORRECT	80	0	131.015960781
137.022480929	3	28	CORRECTLY	2.93636091400003	5	SURE_CORRECT	2	5	137.022480929
142.0196047	2	29	CONTROL	2.25378427600026	10	n/a	1000	0	142.0196047
145.080897937	3	30	INCORRECTLY	2.55847490399992	28	MAYBE_CORRECT	56	0	145.080897937
150.508150084001	3	31	INCORRECTLY	2.33410963200004	28	MAYBE_CORRECT	43	0	150.508150084001
155.025483939	3	32	INCORRECTLY	3.15929365000011	28	MAYBE_CORRECT	58	0	155.025483939
159.509663874001	3	33	CORRECTLY	2.87727686499966	5	SURE_CORRECT	4	9	159.509663874001
167.021982782	3	34	CORRECTLY	3.24682288399981	5	SURE_CORRECT	13	0	167.021982782
173.508392524001	3	35	CORRECTLY	2.68861127399941	10	MAYBE_INCORRECT	11	21	173.508392524001
178.522051547	3	36	CORRECTLY	2.83252602399989	28	MAYBE_CORRECT	15	30	178.522051547
182.55951421	3	37	INCORRECTLY	2.74578012199981	10	MAYBE_INCORRECT	46	0	182.55951421
188.516369921001	2	38	CONTROL	1.37215145299979	10	n/a	1000	0	188.516369921001
193.513506659	2	39	CONTROL	1.2775720110003	28	n/a	1000	0	193.513506659
198.014289206	3	40	INCORRECTLY	2.9118612909997	28	MAYBE_CORRECT	62	0	198.014289206
203.011442419001	2	41	CONTROL	1.12211697099974	5	n/a	1000	0	203.011442419001
207.512232542001	2	42	CONTROL	1.73649820799983	21	n/a	1000	0	207.512232542001
211.020138623	2	43	CONTROL	1.45416011999987	28	n/a	1000	0	211.020138623
218.51586817	3	44	INCORRECTLY	3.04654352000034	10	MAYBE_INCORRECT	49	0	218.51586817
224.0094735	3	45	CORRECTLY	3.29337575800037	10	MAYBE_INCORRECT	27	47	224.0094735
229.519592131001	3	46	CORRECTLY	2.04932348799957	28	MAYBE_CORRECT	30	53	229.519592131001
235.013094807	3	47	INCORRECTLY	2.43554429600044	5	SURE_CORRECT	75	0	235.013094807
244.511070865	3	48	CORRECTLY	2.54887639300068	28	MAYBE_CORRECT	35	58	244.511070865
252.023332917001	3	49	CORRECTLY	2.7521037030001	10	MAYBE_INCORRECT	32	55	252.023332917001
256.060765835	2	50	CONTROL	1.58969646800051	21	n/a	1000	0	256.060765835
259.072304991	3	51	INCORRECTLY	2.54142772199975	10	MAYBE_INCORRECT	70	0	259.072304991
267.014828786	2	52	CONTROL	1.21206508700016	21	n/a	1000	0	267.014828786
272.508367368	3	53	INCORRECTLY	2.90067145500052	10	MAYBE_INCORRECT	79	0	272.508367368
277.522117455001	3	54	INCORRECTLY	2.61884162699971	10	MAYBE_INCORRECT	65	0	277.522117455001
282.006316303	2	55	CONTROL	1.25736071100073	5	n/a	1000	0	282.006316303
285.083960661001	3	56	INCORRECTLY	3.09247354599938	28	MAYBE_CORRECT	53	0	285.083960661001
292.017139651	3	57	INCORRECTLY	2.30311672500011	10	MAYBE_INCORRECT	76	0	292.017139651
296.07116157	2	58	CONTROL	1.09502330800024	5	n/a	1000	0	296.07116157
300.009282827001	3	59	INCORRECTLY	3.66830415299955	28	MAYBE_CORRECT	41	0	300.009282827001
305.519458589	2	60	CONTROL	1.92202526300025	10	n/a	1000	0	305.519458589
310.003642675	3	61	INCORRECTLY	2.55690674000016	28	MAYBE_CORRECT	63	0	310.003642675
318.012297693001	3	62	CORRECTLY	2.67529800299963	28	MAYBE_CORRECT	38	61	318.012297693001
325.011645355	3	63	CORRECTLY	3.39892822800084	10	MAYBE_INCORRECT	24	41	325.011645355
330.025344923	3	64	CORRECTLY	2.44475973699991	5	SURE_CORRECT	21	37	330.025344923
335.518931904	3	65	INCORRECTLY	3.66852085200026	5	SURE_CORRECT	67	0	335.518931904
341.508878500001	3	66	CORRECTLY	2.76813554699947	28	MAYBE_CORRECT	34	57	341.508878500001
346.506014566	3	67	INCORRECTLY	1.94298838900067	10	MAYBE_INCORRECT	60	0	346.506014566
351.006761492	2	68	CONTROL	2.03150166000069	21	n/a	1000	0	351.006761492
355.011100377001	3	69	CORRECTLY	2.3439250069996	28	MAYBE_CORRECT	22	38	355.011100377001
362.523385638	3	70	CORRECTLY	2.84196044400051	28	MAYBE_CORRECT	25	44	362.523385638
367.024178648	3	71	INCORRECTLY	3.26170496900068	28	MAYBE_CORRECT	71	0	367.024178648
371.061635044	3	72	INCORRECTLY	2.73807674699947	28	MAYBE_CORRECT	57	0	371.061635044
375.512769352001	3	73	CORRECTLY	3.4910191429999	28	MAYBE_CORRECT	19	35	375.512769352001
381.022885289	2	74	CONTROL	1.59322697100015	28	n/a	1000	0	381.022885289
386.019998080001	3	75	INCORRECTLY	2.3743799419999	28	MAYBE_CORRECT	74	0	386.019998080001
391.513551706001	2	76	CONTROL	1.43872953199934	10	n/a	1000	0	391.513551706001
395.517906819	3	77	CORRECTLY	2.56491023700073	5	SURE_CORRECT	17	32	395.517906819
401.011498363	2	78	CONTROL	1.3831949129999	5	n/a	1000	0	401.011498363
405.015930315	3	79	INCORRECTLY	3.02908707299957	21	SURE_INCORRECT	77	0	405.015930315
409.516555342	2	80	CONTROL	1.20629993600051	10	n/a	1000	0	409.516555342
415.506518052001	3	81	INCORRECTLY	3.043149094	28	MAYBE_CORRECT	44	0	415.506518052001
421.513083312	3	82	CORRECTLY	2.30138821400033	5	SURE_CORRECT	40	64	421.513083312
426.013811513	3	83	CORRECTLY	2.60708800300017	10	MAYBE_INCORRECT	28	48	426.013811513
430.08433106	3	84	INCORRECTLY	3.27067274100045	28	MAYBE_CORRECT	50	0	430.08433106
437.017456429	3	85	INCORRECTLY	3.2432291820005	5	SURE_CORRECT	72	0	437.017456429
443.520421367	3	86	INCORRECTLY	2.53808948000005	28	MAYBE_CORRECT	69	0	443.520421367
447.574392121001	3	87	CORRECTLY	2.690557463	28	MAYBE_CORRECT	18	34	447.574392121001
452.505379109	2	88	CONTROL	1.86544407299971	10	n/a	1000	0	452.505379109
455.566627007001	2	89	CONTROL	1.61007637399962	28	n/a	1000	0	455.566627007001
462.019836033001	3	90	INCORRECTLY	2.00026957999944	5	SURE_CORRECT	61	0	462.019836033001
466.07383497	2	91	CONTROL	1.31792679799946	21	n/a	1000	0	466.07383497
470.508348060001	3	92	INCORRECTLY	2.79173006600013	10	MAYBE_INCORRECT	73	0	470.508348060001
474.578899276	3	93	CORRECTLY	2.2863097620002	10	MAYBE_INCORRECT	29	52	474.578899276
479.509910673	3	94	CORRECTLY	2.34446421899975	28	MAYBE_CORRECT	20	36	479.509910673
484.507080103001	2	95	CONTROL	1.3284355679998	10	n/a	1000	0	484.507080103001
489.007840062	3	96	CORRECTLY	2.32335282599979	10	MAYBE_INCORRECT	31	54	489.007840062
493.07828469	3	97	CORRECTLY	2.85123148799994	28	MAYBE_CORRECT	23	40	493.07828469
498.009311379001	3	98	CORRECTLY	2.7676236239995	10	MAYBE_INCORRECT	37	60	498.009311379001
502.510057404001	3	99	CORRECTLY	2.03885369099953	10	MAYBE_INCORRECT	36	59	502.510057404001
506.580596327	2	100	CONTROL	2.05157992000022	21	n/a	1000	0	506.580596327
510.022330416	3	101	INCORRECTLY	2.92035677100012	21	SURE_INCORRECT	54	0	510.022330416
514.059809921	3	102	CORRECTLY	3.04476478200013	28	MAYBE_CORRECT	39	63	514.059809921
518.064128777	3	103	CORRECTLY	2.19815196499985	10	MAYBE_INCORRECT	33	56	518.064128777
522.068436602	3	104	CORRECTLY	3.26019492999967	28	MAYBE_CORRECT	26	45	522.068436602
