onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
0.00467207999997754	1.5	GO	RIGHT	0.68379256500009	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	0	0.00467207999997754	0
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	1.5	0	1.5
2.89134155600004	1.5	GO	LEFT	0.555823250999993	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	2.875	2.89134155600004	2.875
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	4.375	0	4.375
5.39270595899995	1.5	GO	LEFT	0.743732025999975	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	5.375	5.39270595899995	5.375
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	6.875	0	6.875
8.01074432999997	1.5	GO	LEFT	0.731660036999983	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	8	8.01074432999997	8
0	2	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	9.5	0	9.5
11.51286851	1.5	GO	RIGHT	0.646653198000081	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	11.5	11.51286851	11.5
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	13	0	13
13.763940593	1.5	GO	RIGHT	0.634295565999992	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	13.75	13.763940593	13.75
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	15.25	0	15.25
16.2654130780001	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.25134432599998	1	250	1	16.25	16.2654130780001	16.25
0	3.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	17.75	0	17.75
21.384683395	1.5	STOP	LEFT	0.403660871999932	LEFT	95	CorrectResponse	UnsuccessfulStop	0.352404347999936	2	350	-1	21.375	21.384683395	21.375
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	22.875	0	22.875
23.383754075	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.301320510999972	1	300	1	23.375	23.383754075	23.375
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	24.875	0	24.875
25.4520351899999	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.302530969000031	2	300	1	25.375	25.4520351899999	25.375
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	26.875	0	26.875
27.771726431	1.5	GO	LEFT	0.505059611000092	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	27.75	27.771726431	27.75
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	29.25	0	29.25
30.640146984	1.5	GO	LEFT	0.519018482000092	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	30.625	30.640146984	30.625
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	32.125	0	32.125
32.891090146	1.5	GO	LEFT	0.530463552000015	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	32.875	32.891090146	32.875
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	34.375	0	34.375
35.509266007	1.5	GO	RIGHT	0.625343195000028	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	35.5	35.509266007	35.5
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	37	0	37
38.5111309059999	1.5	GO	RIGHT	0.585036857999967	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	38.5	38.5111309059999	38.5
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	40	0	40
41.012678358	1.5	GO	RIGHT	0.552712361999966	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	41	41.012678358	41
0	1.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	42.5	0	42.5
44.14738164	1.5	GO	LEFT	0.611502981999934	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	44.125	44.14738164	44.125
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	45.625	0	45.625
46.629966691	1.5	GO	LEFT	0.470238698999992	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	46.625	46.629966691	46.625
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	48.125	0	48.125
48.633007047	1.5	GO	LEFT	0.645349062000037	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	48.625	48.633007047	48.625
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	50.125	0	50.125
51.634820065	1.5	GO	RIGHT	0.435937149999972	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	51.625	51.634820065	51.625
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	53.125	0	53.125
54.269555395	1.5	GO	RIGHT	0.434348640000053	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	54.25	54.269555395	54.25
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	55.75	0	55.75
