onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
0.00975719499990646	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.257631294000021	1	250	1	0	0.00975719499990646	0
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	1.5	0	1.5
2.00214365499994	1.5	GO	RIGHT	0.566904609999938	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	2	2.00214365499994	2
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	3.5	0	3.5
4.26234155399993	1.5	GO	LEFT	0.419393421999985	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	4.25	4.26234155399993	4.25
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	5.75	0	5.75
7.00782971499996	1.5	GO	RIGHT	0.42407455	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	7	7.00782971499996	7
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	8.5	0	8.5
10.0046352529999	1.5	GO	RIGHT	0.372806217999937	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	10	10.0046352529999	10
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	11.5	0	11.5
12.766965738	1.5	GO	LEFT	0.333251085000029	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	12.75	12.766965738	12.75
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	14.25	0	14.25
14.75910056	1.5	GO	LEFT	0.378261026000018	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	14.75	14.75910056	14.75
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	16.25	0	16.25
16.751569735	1.5	STOP	LEFT	0.434082420999971	LEFT	95	CorrectResponse	UnsuccessfulStop	0.354815024000004	2	350	-1	16.75	16.751569735	16.75
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	18.25	0	18.25
19.7649804279999	1.5	GO	LEFT	0.443467873000031	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	19.75	19.7649804279999	19.75
0	3	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	21.25	0	21.25
24.251702888	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.30451477500003	1	300	1	24.25	24.251702888	24.25
0	2.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	25.75	0	25.75
28.3869981439999	1.5	GO	RIGHT	0.461651601000085	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	28.375	28.3869981439999	28.375
0	2.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	29.875	0	29.875
32.7566067609999	1.5	GO	RIGHT	0.676350013000047	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	32.75	32.7566067609999	32.75
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	34.25	0	34.25
36.0045338049999	1.5	GO	RIGHT	0.38883953200002	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	36	36.0045338049999	36
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	37.5	0	37.5
38.2645087679999	1.5	GO	LEFT	0.378070561999948	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	38.25	38.2645087679999	38.25
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	39.75	0	39.75
40.641825382	1.5	STOP	LEFT	0.423053191999998	LEFT	95	CorrectResponse	UnsuccessfulStop	0.303174615999978	2	300	-1	40.625	40.641825382	40.625
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	42.125	0	42.125
42.634074929	1.5	GO	LEFT	0.488459853999984	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	42.625	42.634074929	42.625
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	44.125	0	44.125
44.877577265	1.5	GO	LEFT	0.491790966000053	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	44.875	44.877577265	44.875
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	46.375	0	46.375
47.0036100459999	1.5	GO	LEFT	0.397102055000005	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	47	47.0036100459999	47
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	48.5	0	48.5
49.1299220059999	1.5	GO	LEFT	0.599079723000045	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	49.125	49.1299220059999	49.125
0	2.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	50.625	0	50.625
