onset	duration	trial_number	trial_type	reaction_time	response_coded	response_str	pairno_rec	enc_codes_during_rec	onset_noTriggerAdjust
0.0786413034779798	3	1	CORRECTLY	2.15178359452193	5	SURE_CORRECT	3	6	0.0786413034779798
4.52181626888751	3	2	INCORRECTLY	2.59509985011255	10	MAYBE_INCORRECT	55	0	4.52181626888751
13.0103770124219	2	3	CONTROL	0.911829205578215	5	n/a	1000	0	13.0103770124219
16.0610866857387	3	4	CORRECTLY	2.06814320826152	21	SURE_INCORRECT	12	0	16.0610866857387
21.0181537384219	3	5	CORRECTLY	1.35040584857825	5	SURE_CORRECT	8	15	21.0181537384219
25.0635314044098	2	6	CONTROL	1.57468929459037	28	n/a	1000	0	25.0635314044098
29.0259192614217	3	7	INCORRECTLY	2.23609658757823	21	SURE_INCORRECT	59	0	29.0259192614217
36.0222799449557	3	8	CORRECTLY	1.75325583804442	5	SURE_CORRECT	7	13	36.0222799449557
40.5153170458875	3	9	INCORRECTLY	1.63682022611238	21	SURE_INCORRECT	68	0	40.5153170458875
47.0142926699559	3	10	INCORRECTLY	2.23460718104434	21	SURE_INCORRECT	64	0	47.0142926699559
51.0597239705462	3	11	CORRECTLY	3.07785833445405	21	SURE_INCORRECT	6	12	51.0597239705462
56.0168024969557	2	12	CONTROL	0.968313017044238	5	n/a	1000	0	56.0168024969557
61.5211535254216	3	13	INCORRECTLY	2.36188614857838	21	SURE_INCORRECT	78	0	61.5211535254216
65.5664999408878	3	14	CORRECTLY	2.89066151411225	10	MAYBE_INCORRECT	16	31	65.5664999408878
69.5620497404216	3	15	CORRECTLY	1.60234065557825	5	SURE_CORRECT	14	0	69.5620497404216
75.0166036168876	3	16	CORRECTLY	0.995901821112511	5	SURE_CORRECT	1	3	75.0166036168876
79.078522200422	3	17	CORRECTLY	1.20439576457829	5	SURE_CORRECT	5	11	79.078522200422
83.5051960148194	3	18	INCORRECTLY	1.23648983218072	21	SURE_INCORRECT	51	0	83.5051960148194
90.0208261414218	3	19	INCORRECTLY	1.69490852657827	21	SURE_INCORRECT	47	0	90.0208261414218
94.0661587338877	3	20	INCORRECTLY	1.48164427711208	21	SURE_INCORRECT	66	0	94.0661587338877
99.0232976278876	3	21	CORRECTLY	0.980468046112492	5	SURE_CORRECT	10	20	99.0232976278876
103.068654119422	3	22	INCORRECTLY	1.43829315057837	21	SURE_INCORRECT	48	0	103.068654119422
107.064203635888	3	23	INCORRECTLY	1.33289552211227	21	SURE_INCORRECT	52	0	107.064203635888
115.022209902887	3	24	INCORRECTLY	2.15050232211252	21	SURE_INCORRECT	45	0	115.022209902887
119.515197591887	3	25	CORRECTLY	1.13105037711239	5	SURE_CORRECT	9	18	119.515197591887
125.516800049422	3	26	INCORRECTLY	1.41327742857811	21	SURE_INCORRECT	42	0	125.516800049422
131.021144518546	3	27	INCORRECTLY	1.6221197844543	21	SURE_INCORRECT	80	0	131.021144518546
137.006236038956	3	28	CORRECTLY	1.09868160004453	5	SURE_CORRECT	2	5	137.006236038956
142.013111982887	2	29	CONTROL	1.19980178311243	10	n/a	1000	0	142.013111982887
145.063738995887	3	30	INCORRECTLY	2.04228201811247	21	SURE_INCORRECT	56	0	145.063738995887
150.518313177888	3	31	INCORRECTLY	1.48133159111239	21	SURE_INCORRECT	43	0	150.518313177888
155.011220101422	3	32	INCORRECTLY	1.5309929235782	21	SURE_INCORRECT	58	0	155.011220101422
159.520835598888	3	33	CORRECTLY	1.17874274111273	5	SURE_CORRECT	4	9	159.520835598888
167.014551267888	3	34	CORRECTLY	0.888452057112318	5	SURE_CORRECT	13	0	167.014551267888
173.513595907422	3	35	CORRECTLY	2.12425798957838	21	SURE_INCORRECT	11	21	173.513595907422
178.520595172888	3	36	CORRECTLY	2.58458207811236	28	MAYBE_CORRECT	15	30	178.520595172888
182.565833107956	3	37	INCORRECTLY	1.73937483604414	21	SURE_INCORRECT	46	0	182.565833107956
188.517843608888	2	38	CONTROL	1.31793462011228	28	n/a	1000	0	188.517843608888
193.508157037422	2	39	CONTROL	0.849623897578113	28	n/a	1000	0	193.508157037422
198.017690550422	3	40	INCORRECTLY	2.11402556257826	10	MAYBE_INCORRECT	62	0	198.017690550422
203.024589045888	2	41	CONTROL	0.922082208112442	5	n/a	1000	0	203.024589045888
207.517564611888	2	42	CONTROL	1.09602547611212	21	n/a	1000	0	207.517564611888
