onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
0.00572248699995725	1.5	GO	LEFT	1.21881382600009	n/a	17	IncorrectResponse	JUNK	0	0	0	0	0	0.00572248699995725	0
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	1.5	0	1.5
2.01501574299982	1.5	GO	RIGHT	0.448478194000018	n/a	16	IncorrectResponse	JUNK	0	0	0	0	2	2.01501574299982	2
0	4	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	3.5	0	3.5
7.50620385999991	1.5	STOP	LEFT	0.55368164399988	n/a	17	IncorrectResponse	UnsuccessfulStop	0.353991987999962	2	350	-1	7.5	7.50620385999991	7.5
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	9	0	9
10.1345959289999	1.5	STOP	RIGHT	0.518726901000036	n/a	16	IncorrectResponse	UnsuccessfulStop	0.250848238000117	1	250	-1	10.125	10.1345959289999	10.125
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	11.625	0	11.625
12.1436551759998	1.5	GO	RIGHT	0.820728817000145	n/a	16	IncorrectResponse	JUNK	0	0	0	0	12.125	12.1436551759998	12.125
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	13.625	0	13.625
15.3914329219999	1.5	GO	LEFT	0.853693809999868	n/a	17	IncorrectResponse	JUNK	0	0	0	0	15.375	15.3914329219999	15.375
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	16.875	0	16.875
18.639351931	1.5	GO	LEFT	0.753026026000043	n/a	17	IncorrectResponse	JUNK	0	0	0	0	18.625	18.639351931	18.625
0	2.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	20.125	0	20.125
22.389330861	1.5	GO	RIGHT	0.727396150999994	n/a	16	IncorrectResponse	JUNK	0	0	0	0	22.375	22.389330861	22.375
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	23.875	0	23.875
24.398445348	1.5	GO	RIGHT	0.598385014999849	n/a	16	IncorrectResponse	JUNK	0	0	0	0	24.375	24.398445348	24.375
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	25.875	0	25.875
26.8929527149999	1.5	GO	RIGHT	0.66412549000006	n/a	16	IncorrectResponse	JUNK	0	0	0	0	26.875	26.8929527149999	26.875
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	28.375	0	28.375
29.3875917829998	1.5	GO	LEFT	0.664818233999995	n/a	17	IncorrectResponse	JUNK	0	0	0	0	29.375	29.3875917829998	29.375
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	30.875	0	30.875
32.2670304189999	1.5	GO	RIGHT	0.785698639999964	n/a	16	IncorrectResponse	JUNK	0	0	0	0	32.25	32.2670304189999	32.25
0	2.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	33.75	0	33.75
36.2683646209998	1.5	GO	LEFT	0.659814629000039	n/a	17	IncorrectResponse	JUNK	0	0	0	0	36.25	36.2683646209998	36.25
0	2.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	37.75	0	37.75
