onset	duration	trial_number	trial_type	reaction_time	response_coded	response_str	pairno_rec	enc_codes_during_rec	onset_noTriggerAdjust
103.068565369	3	22	INCORRECTLY	2.55995103199984	10	MAYBE_INCORRECT	48	0	103.068565369
107.072909788	3	23	INCORRECTLY	2.6982597239994	10	MAYBE_INCORRECT	52	0	107.072909788
115.015354079	3	24	INCORRECTLY	2.04810337300023	10	MAYBE_INCORRECT	45	0	115.015354079
119.516081027	3	25	CORRECTLY	2.64517790300033	5	SURE_CORRECT	9	18	119.516081027
125.506064067	3	26	INCORRECTLY	1.79889119900054	5	SURE_CORRECT	42	0	125.506064067
131.016145001	3	27	INCORRECTLY	2.81656601200029	10	MAYBE_INCORRECT	80	0	131.016145001
137.022675967	3	28	CORRECTLY	2.02653964799993	10	MAYBE_INCORRECT	2	5	137.022675967
142.00329412	2	29	CONTROL	1.75844664000033	10	n/a	1000	0	142.00329412
145.064499345	3	30	INCORRECTLY	2.68373463800071	28	MAYBE_CORRECT	56	0	145.064499345
150.508403413	3	31	INCORRECTLY	2.35816073299975	28	MAYBE_CORRECT	43	0	150.508403413
155.009148187	3	32	INCORRECTLY	2.66110867899988	10	MAYBE_INCORRECT	58	0	155.009148187
159.509880436	3	33	CORRECTLY	2.37267261199941	28	MAYBE_CORRECT	4	9	159.509880436
167.005682957	3	34	CORRECTLY	1.96605784999974	5	SURE_CORRECT	13	0	167.005682957
173.525135145	3	35	CORRECTLY	1.39950735900038	5	SURE_CORRECT	11	21	173.525135145
178.505764545	3	36	CORRECTLY	2.35601679200045	28	MAYBE_CORRECT	15	30	178.505764545
182.576229536	3	37	INCORRECTLY	2.59579191899957	10	MAYBE_INCORRECT	46	0	182.576229536
188.516568807	2	38	CONTROL	1.40540875999977	28	n/a	1000	0	188.516568807
193.513746174	2	39	CONTROL	1.3639361530004	28	n/a	1000	0	193.513746174
198.014587765	3	40	INCORRECTLY	2.99415440699977	28	MAYBE_CORRECT	62	0	198.014587765
203.011629996	2	41	CONTROL	1.43815313100004	5	n/a	1000	0	203.011629996
207.512444375	2	42	CONTROL	1.32152654600031	21	n/a	1000	0	207.512444375
211.003793392	2	43	CONTROL	1.44759012399936	28	n/a	1000	0	211.003793392
218.516109192	3	44	INCORRECTLY	2.69139697199989	28	MAYBE_CORRECT	49	0	218.516109192
224.009729019	3	45	CORRECTLY	2.20434054700036	5	SURE_CORRECT	27	47	224.009729019
229.51979272	3	46	CORRECTLY	1.73248793600033	5	SURE_CORRECT	30	53	229.51979272
235.013383285	3	47	INCORRECTLY	1.82407451200015	10	MAYBE_INCORRECT	75	0	235.013383285
244.511262198	3	48	CORRECTLY	2.64988659400024	28	MAYBE_CORRECT	35	58	244.511262198
252.007027435	3	49	CORRECTLY	1.59798001699983	5	SURE_CORRECT	32	55	252.007027435
256.077562476	2	50	CONTROL	1.9037153649997	21	n/a	1000	0	256.077562476
259.072473384	3	51	INCORRECTLY	2.71829802299999	10	MAYBE_INCORRECT	70	0	259.072473384
267.015073663	2	52	CONTROL	1.81090782199954	21	n/a	1000	0	267.015073663
272.525102758	3	53	INCORRECTLY	2.61453875300049	21	SURE_INCORRECT	79	0	272.525102758
277.505763546	3	54	INCORRECTLY	2.23451279100027	28	MAYBE_CORRECT	65	0	277.505763546
282.023041568	2	55	CONTROL	1.19737834599982	5	n/a	1000	0	282.023041568
285.084184817	3	56	INCORRECTLY	2.1283235689998	21	SURE_INCORRECT	53	0	285.084184817
292.017388288	3	57	INCORRECTLY	2.21862903400051	28	MAYBE_CORRECT	76	0	292.017388288
296.071317413	2	58	CONTROL	0.982998190000217	5	n/a	1000	0	296.071317413
300.009548921	3	59	INCORRECTLY	3.02042227499987	10	MAYBE_INCORRECT	41	0	300.009548921
305.519647456	2	60	CONTROL	1.61470536600063	10	n/a	1000	0	305.519647456
310.020420902	3	61	INCORRECTLY	2.41584948399941	10	MAYBE_INCORRECT	63	0	310.020420902
318.012538945	3	62	CORRECTLY	2.33258757299973	28	MAYBE_CORRECT	38	61	318.012538945
325.011894229	3	63	CORRECTLY	1.62829402399984	5	SURE_CORRECT	24	41	325.011894229
330.025565053	3	64	CORRECTLY	2.75898297900039	28	MAYBE_CORRECT	21	37	330.025565053
335.519119733	3	65	INCORRECTLY	2.71878173099958	21	SURE_INCORRECT	67	0	335.519119733
341.509052774	3	66	CORRECTLY	2.61359473299945	10	MAYBE_INCORRECT	34	57	341.509052774
346.506230723	3	67	INCORRECTLY	2.64849156699984	10	MAYBE_INCORRECT	60	0	346.506230723
351.006984659	2	68	CONTROL	1.65399324699956	21	n/a	1000	0	351.006984659
355.011357704	3	69	CORRECTLY	2.98227523599962	28	MAYBE_CORRECT	22	38	355.011357704
362.523590546	3	70	CORRECTLY	1.47834453399992	5	SURE_CORRECT	25	44	362.523590546
367.007900484	3	71	INCORRECTLY	3.67395376900004	21	SURE_INCORRECT	71	0	367.007900484
371.078443219	3	72	INCORRECTLY	2.1545568749998	28	MAYBE_CORRECT	57	0	371.078443219
375.512959433	3	73	CORRECTLY	1.66873944799954	5	SURE_CORRECT	19	35	375.512959433
381.023073547	2	74	CONTROL	1.52235882999958	28	n/a	1000	0	381.023073547
386.020203297	3	75	INCORRECTLY	1.85631383399959	10	MAYBE_INCORRECT	74	0	386.020203297
391.513748516	2	76	CONTROL	1.31712142699962	10	n/a	1000	0	391.513748516
395.518115625	3	77	CORRECTLY	2.17284747800022	10	MAYBE_INCORRECT	17	32	395.518115625
401.011678191	2	78	CONTROL	1.35049455100034	5	n/a	1000	0	401.011678191
405.016044536	3	79	INCORRECTLY	2.16270916500071	28	MAYBE_CORRECT	77	0	405.016044536
409.516800081	2	80	CONTROL	1.25743102100023	10	n/a	1000	0	409.516800081
415.506717372	3	81	INCORRECTLY	1.77262413700009	21	SURE_INCORRECT	44	0	415.506717372
421.513270553	3	82	CORRECTLY	1.90793526599919	5	SURE_CORRECT	40	64	421.513270553
426.014077001	3	83	CORRECTLY	2.03717349499948	28	MAYBE_CORRECT	28	48	426.014077001
430.068042578	3	84	INCORRECTLY	2.571939939	10	MAYBE_INCORRECT	50	0	430.068042578
437.017746052	3	85	INCORRECTLY	2.8795049270002	21	SURE_INCORRECT	72	0	437.017746052
443.520638951	3	86	INCORRECTLY	2.17580240499956	28	MAYBE_CORRECT	69	0	443.520638951
447.574595895	3	87	CORRECTLY	2.19488016800005	10	MAYBE_INCORRECT	18	34	447.574595895
452.522146643	2	88	CONTROL	1.54921488899981	10	n/a	1000	0	452.522146643
455.583288584	2	89	CONTROL	1.23844906500017	28	n/a	1000	0	455.583288584
462.003466858	3	90	INCORRECTLY	2.10005288199955	21	SURE_INCORRECT	61	0	462.003466858
466.057551525	2	91	CONTROL	1.82168871799968	21	n/a	1000	0	466.057551525
470.525172759	3	92	INCORRECTLY	2.5732491990002	28	MAYBE_CORRECT	73	0	470.525172759
474.579155925	3	93	CORRECTLY	2.66185774699989	5	SURE_CORRECT	29	52	474.579155925
479.510068138	3	94	CORRECTLY	2.53391390999968	28	MAYBE_CORRECT	20	36	479.510068138
484.507266696	2	95	CONTROL	1.10075452199999	10	n/a	1000	0	484.507266696
489.008041743	3	96	CORRECTLY	2.24769933900006	5	SURE_CORRECT	31	54	489.008041743
493.078557293	3	97	CORRECTLY	2.39684711500013	10	MAYBE_INCORRECT	23	40	493.078557293
498.009552904	3	98	CORRECTLY	1.72448828600045	28	MAYBE_CORRECT	37	60	498.009552904
502.510240981	3	99	CORRECTLY	1.72596349600008	5	SURE_CORRECT	36	59	502.510240981
506.580779325	2	100	CONTROL	1.69849187	5	n/a	1000	0	506.580779325
510.022568905	3	101	INCORRECTLY	2.12374392499987	28	MAYBE_CORRECT	54	0	510.022568905
514.076562124	3	102	CORRECTLY	2.2669376140002	10	MAYBE_INCORRECT	39	63	514.076562124
518.080905989	3	103	CORRECTLY	1.88271254200026	28	MAYBE_CORRECT	33	56	518.080905989
522.085217682	3	104	CORRECTLY	1.52860928300015	5	SURE_CORRECT	26	45	522.085217682
