onset	duration	trial_type	Load	Delay	ReactionTime	ResponseAccuracy	ExpectedResponse	ButtonPressCode	PresentationInterval	ResponseInterval	onset_noTriggerAdjust
0.0297987197226348	9.48328350796794	6	3	4.5	1.10547225426672	CORRECT	2	28	1.98960896219205	3.00076559995728	0.0297987197226348
11.5191954407227	7.99115002903204	8	5	3	1.04833906428803	CORRECT	1	5	2.00610710698925	3.00080514404272	11.5191954407227
21.5164101587013	8.02434385802133	2	1	3	n/a	NO_RESPONSE	1	n/a	2.0061671910106	3.03395963201069	21.5164101587013
31.5137197747119	8.0078015430214	5	3	3	0.962564276277362	INCORRECT	2	5	2.00602498498938	3.0009219080107	31.5137197747119
43.517055038712	9.49982570798932	3	1	4.5	0.917417941288022	CORRECT	1	5	2.00604400901068	3.00079811698936	43.517055038712
59.0186231187013	6.49902183100005	1	1	1.5	1.25703373528802	INCORRECT	2	5	1.98943377501075	3.00084512998933	59.0186231187013
71.5193433497227	9.49983890797864	12	7	4.5	1.00003040227739	INCORRECT	2	5	2.00604254298923	3.00081664897868	71.5193433497227
85.0147394887013	9.49999255603211	6	3	4.5	1.70188955128799	CORRECT	1	5	2.00614030002146	3.00087435402133	85.0147394887013
96.5041633327547	9.51652746996797	9	5	4.5	1.6994391232987	CORRECT	2	28	2.02271419595729	3.00090923302139	96.5041633327547
110.016253677701	8.00771123701065	11	7	3	0.495009669277351	INCORRECT	2	5	1.98952578202136	3.0007850839894	110.016253677701
126.015166619723	8.00777792798931	8	5	3	0.588283814288047	INCORRECT	2	5	2.00612493698929	3.00083986000004	126.015166619723
138.018511362723	9.49982906700006	9	5	4.5	0.740915657288042	CORRECT	1	5	1.98945859998935	3.00075039001069	138.018511362723
151.513995805723	6.49897444901069	4	3	1.5	1.67638710127744	CORRECT	1	5	2.00603064500001	2.9841732400107	151.513995805723
162.008629880861	6.54876388785067	7	5	1.5	n/a	NO_RESPONSE	1	n/a	2.0060135858613	3.03400992498939	162.008629880861
172.519805149723	9.49991379198934	6	3	4.5	2.01743638728806	CORRECT	1	5	1.98951119700007	3.00090260399998	172.519805149723
186.015351522723	6.49898991700002	10	7	1.5	1.18547613227736	CORRECT	1	5	2.0060302059893	3.00084878000007	186.015351522723
196.509941784712	6.51554549198931	1	1	1.5	1.41905686327732	CORRECT	2	28	2.00610694402144	3.00073237497861	196.509941784712
209.010639480723	6.49898943098935	10	7	1.5	0.577757102277246	INCORRECT	2	5	2.00607174198933	2.98422110698925	209.010639480723
219.521841422723	8.02434669097863	2	1	3	n/a	NO_RESPONSE	2	n/a	1.98948360899999	3.03400129500005	219.521841422723
237.526872395712	6.49904104000007	7	5	1.5	0.648031809288	CORRECT	1	5	1.98951436101072	3.00082176500007	237.526872395712
252.017043874723	8.00780041798942	5	3	3	2.00414373029867	CORRECT	1	5	1.98950628698935	3.01747451301071	252.017043874723
264.020446918723	9.49986613798933	3	1	4.5	2.86917418027735	CORRECT	1	5	1.98946967799998	3.00079540398929	264.020446918723
277.515938252723	9.49983421498928	12	7	4.5	1.04458798429869	INCORRECT	2	5	1.98941243599995	3.00084568201066	277.515938252723
289.005295995733	8.00769745698926	11	7	3	0.68347754828801	CORRECT	1	5	2.02261422998924	3.00081009701069	289.005295995733
301.008616571723	8.00777425697868	2	1	3	1.13815650127742	CORRECT	2	28	2.00612448300001	3.00090674197872	301.008616571723
311.005860882701	8.04089143399995	8	5	3	n/a	NO_RESPONSE	2	n/a	2.00614109303206	3.03400586800001	311.005860882701
321.019647897701	6.5322891260214	10	7	1.5	n/a	NO_RESPONSE	1	n/a	1.98955585800002	3.03407915802131	321.019647897701
335.509903282723	6.51563593999992	1	1	1.5	1.16161012427733	CORRECT	1	5	2.00609477199998	3.00077730099997	335.509903282723
344.015079012723	7.99113140797863	11	7	3	1.30354887727731	CORRECT	1	5	2.00607829399996	2.9842431859787	344.015079012723
354.012348786712	6.49901101101068	7	5	1.5	1.94698028229868	CORRECT	2	28	2.00603441101066	3.00089076402139	354.012348786712
362.517478819723	6.49903921601071	4	3	1.5	1.21847135027735	CORRECT	2	28	2.00608915099997	3.00090305001072	362.517478819723
373.012025466712	8.00777292300006	11	7	3	2.66837756427753	INCORRECT	2	5	2.00609559401073	3.00080966298947	373.012025466712
383.009373270733	9.49985847598919	3	1	4.5	1.18533230428784	INCORRECT	2	5	2.00609705797865	3.00088298001037	383.009373270733
396.521342694723	9.49988605797876	12	7	4.5	2.19086128727713	CORRECT	2	28	1.98950233997857	3.00083762597865	396.521342694723
408.010791750712	8.00767639798914	2	1	3	1.53669396227747	CORRECT	1	5	2.0060470919891	3.00075030297876	408.010791750712
428.021869226723	6.4989928549785	10	7	1.5	1.67452916826642	CORRECT	2	28	1.9895287339998	3.00075134396775	428.021869226723
438.516485700723	9.49986610597853	3	1	4.5	2.29469338427748	CORRECT	1	5	2.00606781800002	3.00082390997864	438.516485700723
450.005907699723	9.51639309698953	9	5	4.5	2.51901905427735	INCORRECT	1	28	2.02267672898961	3.0008002429895	450.005907699723
463.517970527712	9.49983951500008	6	3	4.5	1.94610486428792	CORRECT	2	28	2.00607178500013	3.00087398799997	463.517970527712
475.007334885712	8.04099770301059	5	3	3	n/a	NO_RESPONSE	1	n/a	2.00601018998918	3.03405592401054	475.007334885712
487.010622554723	8.00779127798955	8	5	3	2.16698181628794	CORRECT	2	28	2.00613274200009	3.00079999800005	487.010622554723
499.014032620723	6.49899397498962	4	3	1.5	1.4320738512879	CORRECT	2	28	2.00608169798943	3.00080565200005	499.014032620723
507.519160325701	6.53217683801063	4	3	1.5	n/a	NO_RESPONSE	1	n/a	1.98951632201079	3.03404418599985	507.519160325701
520.019802164712	8.00777048099985	5	3	3	1.31417678128787	CORRECT	2	28	1.98950938401049	3.01734970299981	520.019802164712
530.017067604701	9.49996757602139	12	7	4.5	1.85054527928787	INCORRECT	1	28	1.98955777701076	3.00084005201052	530.017067604701
547.524736125712	9.49985834599988	9	5	4.5	2.92892232727741	INCORRECT	1	28	1.98949547998927	3.00084429098933	547.524736125712
559.014078889712	6.49905802101057	1	1	1.5	0.694461491266566	CORRECT	2	28	2.00616430800005	3.00074097798915	559.014078889712
