onset	duration	trial_number	trial_type	reaction_time	response_coded	response_str	pairno_rec	enc_codes_during_rec	onset_noTriggerAdjust
272.508146517772	3	53	INCORRECTLY	2.56268358822763	28	MAYBE_CORRECT	79	0	272.508146517772
277.515052159772	3	54	INCORRECTLY	3.11123146122736	28	MAYBE_CORRECT	65	0	277.515052159772
282.024644833234	2	55	CONTROL	1.10578983976666	5	n/a	1000	0	282.024644833234
285.075217514773	3	56	INCORRECTLY	3.48175563722725	10	MAYBE_INCORRECT	53	0	285.075217514773
292.021811242542	3	57	INCORRECTLY	n/a	n/a	n/a	76	0	292.021811242542
296.067134994003	2	58	CONTROL	1.42093479899722	5	n/a	1000	0	296.067134994003
300.013021216464	3	59	INCORRECTLY	2.31847717453547	28	MAYBE_CORRECT	41	0	300.013021216464
305.517369623233	2	60	CONTROL	1.69944755576671	10	n/a	1000	0	305.517369623233
310.010266175003	3	61	INCORRECTLY	2.34013491399674	21	SURE_INCORRECT	63	0	310.010266175003
318.018060436772	3	62	CORRECTLY	2.30699535322765	28	MAYBE_CORRECT	38	61	318.018060436772
325.014496756772	3	63	CORRECTLY	2.39910581622735	28	MAYBE_CORRECT	24	41	325.014496756772
330.021409554003	3	64	CORRECTLY	3.0781040169968	21	SURE_INCORRECT	21	37	330.021409554003
335.525700921003	3	65	INCORRECTLY	2.59512302599705	21	SURE_INCORRECT	67	0	335.525700921003
341.510759800773	3	66	CORRECTLY	2.50773530322749	5	SURE_CORRECT	34	57	341.510759800773
346.517657887773	3	67	INCORRECTLY	3.64133460822723	28	MAYBE_CORRECT	60	0	346.517657887773
351.010617586003	2	68	CONTROL	1.80774606699742	21	n/a	1000	0	351.010617586003
355.022831118003	3	69	CORRECTLY	2.96196372899703	21	SURE_INCORRECT	22	38	355.022831118003
362.516618446542	3	70	CORRECTLY	n/a	n/a	n/a	25	44	362.516618446542
367.026195898234	3	71	INCORRECTLY	0.00857755276592798	21	SURE_INCORRECT	71	0	367.026195898234
371.054958978464	3	72	INCORRECTLY	2.20332411553591	5	SURE_CORRECT	57	0	371.054958978464
375.514731932003	3	73	CORRECTLY	3.2071033689972	5	SURE_CORRECT	19	35	375.514731932003
381.018973277773	2	74	CONTROL	1.69005295422721	28	n/a	1000	0	381.018973277773
386.009362606003	3	75	INCORRECTLY	1.76022255699627	28	MAYBE_CORRECT	74	0	386.009362606003
391.513596285772	2	76	CONTROL	2.38035300122738	10	n/a	1000	0	391.513596285772
395.525815767542	3	77	CORRECTLY	2.95707127045807	28	MAYBE_CORRECT	17	32	395.525815767542
401.013649933616	2	78	CONTROL	0.84717244638432	5	n/a	1000	0	401.013649933616
405.025695987234	3	79	INCORRECTLY	2.96115261776595	21	SURE_INCORRECT	77	0	405.025695987234
409.518678540772	2	80	CONTROL	2.13259622022724	10	n/a	1000	0	409.518678540772
415.520283325542	3	81	INCORRECTLY	3.48466340145842	10	MAYBE_INCORRECT	44	0	415.520283325542
421.522003668003	3	82	CORRECTLY	3.03222975099652	21	SURE_INCORRECT	40	64	421.522003668003
426.014927205003	3	83	CORRECTLY	2.28308825499698	28	MAYBE_CORRECT	28	48	426.014927205003
430.060289451309	3	84	INCORRECTLY	2.99430301869052	10	MAYBE_INCORRECT	50	0	430.060289451309
437.023494823542	3	85	INCORRECTLY	2.60109288145759	21	SURE_INCORRECT	72	0	437.023494823542
443.522599753772	3	86	INCORRECTLY	2.58678402722762	5	SURE_CORRECT	69	0	443.522599753772
447.567934976541	3	87	CORRECTLY	n/a	n/a	n/a	18	34	447.567934976541
452.508526357003	2	88	CONTROL	1.92319302499709	10	n/a	1000	0	452.508526357003
455.559110184618	2	89	CONTROL	1.56071415738188	28	n/a	1000	0	455.559110184618
462.024924314772	3	90	INCORRECTLY	2.73534538922831	21	SURE_INCORRECT	61	0	462.024924314772
466.070318239001	2	91	CONTROL	1.84062905299925	21	n/a	1000	0	466.070318239001
470.513523620773	3	92	INCORRECTLY	2.79709876822744	21	SURE_INCORRECT	73	0	470.513523620773
474.57544722931	3	93	CORRECTLY	2.42169857568933	28	MAYBE_CORRECT	29	52	474.57544722931
479.516014642003	3	94	CORRECTLY	1.67531197099652	21	SURE_INCORRECT	20	36	479.516014642003
484.506373502079	2	95	CONTROL	2.7008410069202	10	n/a	1000	0	484.506373502079
489.015922657003	3	96	CORRECTLY	2.10790961899693	21	SURE_INCORRECT	31	54	489.015922657003
493.077823382003	3	97	CORRECTLY	2.94707807799659	21	SURE_INCORRECT	23	40	493.077823382003
498.018438231772	3	98	CORRECTLY	1.82763839322797	21	SURE_INCORRECT	37	60	498.018438231772
502.511401794003	3	99	CORRECTLY	3.40487065699654	21	SURE_INCORRECT	36	59	502.511401794003
506.573338154003	2	100	CONTROL	0.00858722899647546	21	n/a	1000	0	506.573338154003
510.00526048331	3	101	INCORRECTLY	2.63066425569014	21	SURE_INCORRECT	54	0	510.00526048331
514.067055254773	3	102	CORRECTLY	2.3791803572276	10	MAYBE_INCORRECT	39	63	514.067055254773
518.062651945003	3	103	CORRECTLY	2.29501808799614	5	SURE_CORRECT	33	56	518.062651945003
522.058254845003	3	104	CORRECTLY	2.13192117899689	21	SURE_INCORRECT	26	45	522.058254845003
