onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
0.0138511250000022	1.5	GO	LEFT	0.561653272000001	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	0	0.0138511250000022	0
0	2.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	1.5	0	1.5
4.39252618999998	1.5	GO	RIGHT	0.621539913000021	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	4.375	4.39252618999998	4.375
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	5.875	0	5.875
6.51463009299999	1.5	GO	RIGHT	0.610712596000013	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	6.5	6.51463009299999	6.5
0	3.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	8	0	8
11.770350989	1.5	GO	LEFT	0.631248918000011	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	11.75	11.770350989	11.75
0	3.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	13.25	0	13.25
16.396280316	1.5	GO	RIGHT	0.700638795999993	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	16.375	16.396280316	16.375
0	1.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	17.875	0	17.875
19.761276329	1.5	GO	LEFT	0.900139682000002	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	19.75	19.761276329	19.75
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	21.25	0	21.25
22.646164691	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.250908057000004	1	250	1	22.625	22.646164691	22.625
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	24.125	0	24.125
24.768274819	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.152519979000004	2	150	1	24.75	24.768274819	24.75
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	26.25	0	26.25
26.890418933	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.30102233400001	1	300	1	26.875	26.890418933	26.875
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	28.375	0	28.375
29.393892715	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.201737217999977	2	200	1	29.375	29.393892715	29.375
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	30.875	0	30.875
31.897290954	1.5	GO	RIGHT	0.60690803899999	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	31.875	31.897290954	31.875
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	33.375	0	33.375
34.880336541	1.5	GO	LEFT	0.640435762999999	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	34.875	34.880336541	34.875
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	36.375	0	36.375
37.136389046	1.5	GO	LEFT	0.699177325999983	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	37.125	37.136389046	37.125
0	2.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	38.625	0	38.625
40.883127207	1.5	GO	RIGHT	0.628676216000002	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	40.875	40.883127207	40.875
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	42.375	0	42.375
43.27066808	1.5	GO	RIGHT	0.661775817000006	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	43.25	43.27066808	43.25
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	44.75	0	44.75
45.260369185	1.5	GO	LEFT	0.798509648999982	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	45.25	45.260369185	45.25
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	46.75	0	46.75
47.266303429	1.5	GO	RIGHT	0.96324184300002	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	47.25	47.266303429	47.25
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	48.75	0	48.75
49.388520667	1.5	GO	LEFT	0.879122735999999	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	49.375	49.388520667	49.375
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	50.875	0	50.875
51.394900779	1.5	GO	LEFT	0.917077575999997	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	51.375	51.394900779	51.375
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	52.875	0	52.875
53.383958386	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.250442131	2	250	1	53.375	53.383958386	53.375
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	54.875	0	54.875
56.384904216	1.5	GO	RIGHT	0.647143428000021	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	56.375	56.384904216	56.375
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	57.875	0	57.875
59.137027875	1.5	GO	LEFT	0.565416181000018	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	59.125	59.137027875	59.125
0	3.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	60.625	0	60.625
64.508681727	1.5	GO	RIGHT	0.741108881000002	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	64.5	64.508681727	64.5
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	66	0	66
67.393442048	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.350938620000022	1	350	1	67.375	67.393442048	67.375
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	68.875	0	68.875
70.261766546	1.5	GO	LEFT	0.710922472999982	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	70.25	70.261766546	70.25
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	71.75	0	71.75
72.516376826	1.5	GO	RIGHT	0.825299374999986	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	72.5	72.516376826	72.5
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	74	0	74
74.503846884	1.5	GO	LEFT	1.04181153900004	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	74.5	74.503846884	74.5
0	2	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	76	0	76
78.020752826	1.5	GO	RIGHT	0.742315407999968	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	78	78.020752826	78
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	79.5	0	79.5
81.02158079	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.302002162000008	2	300	1	81	81.02158079	81
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	82.5	0	82.5
83.143656113	1.5	STOP	LEFT	0.531158066999978	RIGHT	28	IncorrectResponse	UnsuccessfulStop	0.400831444000005	1	400	-1	83.125	83.143656113	83.125
0	1.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	84.625	0	84.625
86.50919024	1.5	GO	RIGHT	0.696096915999988	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	86.5	86.50919024	86.5
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	88	0	88
89.012671969	1.5	GO	LEFT	0.786935912000047	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	89	89.012671969	89
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	90.5	0	90.5
91.516473339	1.5	GO	RIGHT	0.772879765000027	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	91.5	91.516473339	91.5
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	93	0	93
93.522331413	1.5	GO	RIGHT	0.804530574999944	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	93.5	93.522331413	93.5
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	95	0	95
