onset	duration	trial_number	trial_type	reaction_time	response_coded	response_str	pairno_rec	enc_codes_during_rec	onset_noTriggerAdjust
131.021244761485	3	27	INCORRECTLY	2.01266677851481	10	MAYBE_INCORRECT	80	0	131.021244761485
137.006285786485	3	28	CORRECTLY	2.66846978351532	5	SURE_CORRECT	2	5	137.006285786485
142.013238261485	2	29	CONTROL	1.61486940651503	10	n/a	1000	0	142.013238261485
145.0638620703	3	30	INCORRECTLY	2.53637172369963	21	SURE_INCORRECT	56	0	145.0638620703
150.518350494485	3	31	INCORRECTLY	2.27952808351483	21	SURE_INCORRECT	43	0	150.518350494485
155.011320692485	3	32	INCORRECTLY	2.43040171451503	10	MAYBE_INCORRECT	58	0	155.011320692485
159.520923702426	3	33	CORRECTLY	2.8288193515732	5	SURE_CORRECT	4	9	159.520923702426
167.014641403485	3	34	CORRECTLY	3.07269736951503	5	SURE_CORRECT	13	0	167.014641403485
173.513760016485	3	35	CORRECTLY	1.88276331951511	5	SURE_CORRECT	11	21	173.513760016485
178.504184439359	3	36	CORRECTLY	2.14881964164078	5	SURE_CORRECT	15	30	178.504184439359
182.566004954485	3	37	INCORRECTLY	2.00868337651491	21	SURE_INCORRECT	46	0	182.566004954485
188.517934881485	2	38	CONTROL	1.54146233451547	28	n/a	1000	0	188.517934881485
193.508259846485	2	39	CONTROL	1.03947128151503	28	n/a	1000	0	193.508259846485
198.017811646485	3	40	INCORRECTLY	2.07771595151507	21	SURE_INCORRECT	62	0	198.017811646485
203.024655751427	2	41	CONTROL	1.17916978957328	5	n/a	1000	0	203.024655751427
207.517690083427	2	42	CONTROL	1.19037660457298	21	n/a	1000	0	207.517690083427
211.015855672368	2	43	CONTROL	1.05204480963175	28	n/a	1000	0	211.015855672368
218.509725686426	3	44	INCORRECTLY	3.00707204757327	21	SURE_INCORRECT	49	0	218.509725686426
224.014041866601	3	45	CORRECTLY	1.91706512639848	5	SURE_CORRECT	27	47	224.014041866601
229.518245543485	3	46	CORRECTLY	2.22230835451501	21	SURE_INCORRECT	30	53	229.518245543485
235.022539188426	3	47	INCORRECTLY	2.32600687457352	21	SURE_INCORRECT	75	0	235.022539188426
244.505886760543	3	48	CORRECTLY	2.49859211045623	5	SURE_CORRECT	35	58	244.505886760543
252.016230553426	3	49	CORRECTLY	2.13896874057355	21	SURE_INCORRECT	32	55	252.016230553426
256.078228057068	2	50	CONTROL	1.78726877893178	21	n/a	1000	0	256.078228057068
259.062475526533	3	51	INCORRECTLY	2.6179423044664	21	SURE_INCORRECT	70	0	259.062475526533
267.020423986427	2	52	CONTROL	1.07425833857315	21	n/a	1000	0	267.020423986427
272.524686660427	3	53	INCORRECTLY	2.60668493257299	21	SURE_INCORRECT	79	0	272.524686660427
277.515007008426	3	54	INCORRECTLY	1.82485156457324	21	SURE_INCORRECT	65	0	277.515007008426
282.007987925369	2	55	CONTROL	1.10991089163144	5	n/a	1000	0	282.007987925369
285.075131627369	3	56	INCORRECTLY	2.07047096163114	21	SURE_INCORRECT	53	0	285.075131627369
292.021818978485	3	57	INCORRECTLY	2.20809151751519	10	MAYBE_INCORRECT	76	0	292.021818978485
296.067237734592	2	58	CONTROL	1.63393148240812	5	n/a	1000	0	296.067237734592
300.013043158485	3	59	INCORRECTLY	2.26667611151515	21	SURE_INCORRECT	41	0	300.013043158485
305.517343552427	2	60	CONTROL	1.25211148957305	10	n/a	1000	0	305.517343552427
310.026882609485	3	61	INCORRECTLY	2.73812417751515	10	MAYBE_INCORRECT	63	0	310.026882609485
318.018020322485	3	62	CORRECTLY	2.08139444451535	5	SURE_CORRECT	38	61	318.018020322485
325.014515863485	3	63	CORRECTLY	1.98437390451545	5	SURE_CORRECT	24	41	325.014515863485
330.021400619485	3	64	CORRECTLY	2.39763138451508	10	MAYBE_INCORRECT	21	37	330.021400619485
335.525634051368	3	65	INCORRECTLY	1.88388753963136	21	SURE_INCORRECT	67	0	335.525634051368
341.510785821543	3	66	CORRECTLY	1.84583452645666	5	SURE_CORRECT	34	57	341.510785821543
346.517702225427	3	67	INCORRECTLY	2.10804515257314	21	SURE_INCORRECT	60	0	346.517702225427
351.010606813485	2	68	CONTROL	1.31927988651523	21	n/a	1000	0	351.010606813485
355.022770364426	3	69	CORRECTLY	2.54834945057337	10	MAYBE_INCORRECT	22	38	355.022770364426
362.516615817485	3	70	CORRECTLY	2.87641347751514	10	MAYBE_INCORRECT	25	44	362.516615817485
367.009530403427	3	71	INCORRECTLY	2.97052304057297	21	SURE_INCORRECT	71	0	367.009530403427
371.071514284485	3	72	INCORRECTLY	2.73641358451505	21	SURE_INCORRECT	57	0	371.071514284485
375.514669344427	3	73	CORRECTLY	2.95885569257325	28	MAYBE_CORRECT	19	35	375.514669344427
381.019015508485	2	74	CONTROL	1.31031589451504	28	n/a	1000	0	381.019015508485
386.009382262427	3	75	INCORRECTLY	2.44242070857308	10	MAYBE_INCORRECT	74	0	386.009382262427
391.513602018369	2	76	CONTROL	1.23675851763119	10	n/a	1000	0	391.513602018369
395.509213574427	3	77	CORRECTLY	n/a	n/a	n/a	17	32	395.509213574427
401.013560208543	2	78	CONTROL	1.20360700645642	5	n/a	1000	0	401.013560208543
405.025708607485	3	79	INCORRECTLY	2.36010988351518	21	SURE_INCORRECT	77	0	405.025708607485
409.518664029485	2	80	CONTROL	1.41241507651512	10	n/a	1000	0	409.518664029485
415.520281173368	3	81	INCORRECTLY	2.69815479863155	21	SURE_INCORRECT	44	0	415.520281173368
421.505488663184	3	82	CORRECTLY	2.99298133581578	5	SURE_CORRECT	40	64	421.505488663184
426.015024946534	3	83	CORRECTLY	1.960375968466	5	SURE_CORRECT	28	48	426.015024946534
430.076897503485	3	84	INCORRECTLY	2.00890365151508	21	SURE_INCORRECT	50	0	430.076897503485
437.023503386368	3	85	INCORRECTLY	3.37939748363169	10	MAYBE_INCORRECT	72	0	437.023503386368
443.522613422485	3	86	INCORRECTLY	2.70266956751493	21	SURE_INCORRECT	69	0	443.522613422485
447.567977346534	3	87	CORRECTLY	3.09859999646642	5	SURE_CORRECT	18	34	447.567977346534
452.508496811427	2	88	CONTROL	2.11202764957306	10	n/a	1000	0	452.508496811427
455.575624752485	2	89	CONTROL	1.25030987251512	28	n/a	1000	0	455.575624752485
462.008375525485	3	90	INCORRECTLY	2.91590735051523	21	SURE_INCORRECT	61	0	462.008375525485
466.070499328485	2	91	CONTROL	1.44856931551476	21	n/a	1000	0	466.070499328485
470.513529113485	3	92	INCORRECTLY	2.24334989551517	10	MAYBE_INCORRECT	73	0	470.513529113485
474.575474519068	3	93	CORRECTLY	1.96131963393191	5	SURE_CORRECT	29	52	474.575474519068
479.516049689485	3	94	CORRECTLY	1.97663327451528	5	SURE_CORRECT	20	36	479.516049689485
484.522955942427	2	95	CONTROL	1.64919999957328	10	n/a	1000	0	484.522955942427
489.015872543368	3	96	CORRECTLY	1.5882358656313	5	SURE_CORRECT	31	54	489.015872543368
493.077857045427	3	97	CORRECTLY	2.38667367057315	10	MAYBE_INCORRECT	23	40	493.077857045427
498.018452755427	3	98	CORRECTLY	1.98851057657339	10	MAYBE_INCORRECT	37	60	498.018452755427
502.511380355426	3	99	CORRECTLY	1.64760531657339	5	SURE_CORRECT	36	59	502.511380355426
506.573238347485	2	100	CONTROL	1.42610489751496	21	n/a	1000	0	506.573238347485
510.021799556485	3	101	INCORRECTLY	2.67601012551495	21	SURE_INCORRECT	54	0	510.021799556485
514.067107125485	3	102	CORRECTLY	2.77657039251517	28	MAYBE_CORRECT	39	63	514.067107125485
518.079222140369	3	103	CORRECTLY	2.19846591563146	5	SURE_CORRECT	33	56	518.079222140369
522.074775514368	3	104	CORRECTLY	2.76111100363141	28	MAYBE_CORRECT	26	45	522.074775514368
