onset	duration	trial_number	trial_type	trial_type_coded	reaction_time	expected_response_coded	response	response_coded	accuracy	accuracy_scrambled	accuracy_task	rec_codes_during_enc	onset_probe	onset_noTriggerAdjust	onset_probe_noTriggerAdjust
0.0133489426234519	2	1	CONTROL	1	1.35664995008347	1	LEFT	5	1	1	0	0	0.0465050319166949	0.0133489426234519	0.0465050319166949
4.52296536591666	2	2	CONTROL	1	1.00882122137682	2	RIGHT	28	1	1	0	0	4.53951260262329	4.52296536591666	4.53951260262329
11.5192995342095	4	3	TASK	2	n/a	1	n/a	n/a	0	0	0	16	12.5141315496235	11.5192995342095	12.5141315496235
19.5271317146235	2	4	CONTROL	1	0.998301151083524	1	LEFT	5	1	1	0	0	19.5436359129167	19.5271317146235	19.5436359129167
22.0637327079166	4	5	TASK	2	n/a	2	n/a	n/a	0	0	0	28	23.0087287479168	22.0637327079166	23.0087287479168
38.5268137899166	4	6	TASK	2	0.870792446083215	1	LEFT	5	1	0	1	1	39.5215893749169	38.5268137899166	39.5215893749169
49.5188785096234	2	7	CONTROL	1	0.81955499665446	2	RIGHT	28	1	1	0	0	49.5355534063456	49.5188785096234	49.5355534063456
56.5153530733305	2	8	CONTROL	1	1.30693887208372	2	RIGHT	28	1	1	0	0	56.5318814329166	56.5153530733305	56.5318814329166
66.0151913943982	4	9	TASK	2	1.41047292665462	2	RIGHT	28	1	0	1	33	67.0100074613456	66.0151913943982	67.0100074613456
70.5247530463303	2	10	CONTROL	1	1.04765482401535	2	RIGHT	28	1	1	0	0	70.5413924909849	70.5247530463303	70.5413924909849
76.0124659683302	4	11	TASK	2	1.23561573842881	2	RIGHT	28	1	0	1	17	77.0072167995713	76.0124659683302	77.0072167995713
81.5167512666235	4	12	TASK	2	1.30137123079066	2	RIGHT	28	1	0	1	11	82.5114699202095	81.5167512666235	82.5114699202095
92.5253607389168	4	13	TASK	2	1.32453681637662	1	LEFT	5	1	0	1	8	93.5201092706234	92.5253607389168	93.5201092706234
98.0130637039169	2	14	CONTROL	1	0.850705382895285	1	LEFT	5	1	1	0	0	98.0297100541047	98.0130637039169	98.0297100541047
104.512130585346	4	15	TASK	2	0.875289714654173	1	LEFT	5	1	0	1	5	105.506939137346	104.512130585346	105.506939137346
109.02158720221	2	16	CONTROL	1	1.18186032708309	1	LEFT	5	1	1	0	0	109.038242855917	109.02158720221	109.038242855917
112.022511760623	2	17	CONTROL	1	0.911851149083304	2	RIGHT	28	1	1	0	0	112.039083835917	112.022511760623	112.039083835917
118.52147932321	4	18	TASK	2	1.57006763237678	2	RIGHT	28	1	0	1	25	119.516281568624	118.52147932321	119.516281568624
125.020499941917	2	19	CONTROL	1	0.771255814377128	1	LEFT	5	1	1	0	0	125.037143027623	125.020499941917	125.037143027623
129.016149831623	4	20	TASK	2	1.79899923479024	1	LEFT	5	1	0	1	21	130.01084045321	129.016149831623	130.01084045321
135.017851213623	4	21	TASK	2	0.909621567083377	2	RIGHT	28	1	0	1	35	136.012516208917	135.017851213623	136.012516208917
151.016749154623	4	22	TASK	2	1.01118325437665	1	LEFT	5	1	0	1	4	152.011486200623	151.016749154623	152.011486200623
155.526322742346	4	23	TASK	2	1.75883441466976	2	RIGHT	28	1	0	1	34	156.52108105033	155.526322742346	156.52108105033
161.014016515623	2	24	CONTROL	1	0.830987764308702	2	RIGHT	28	1	1	0	0	161.030617056691	161.014016515623	161.030617056691
165.026120570917	2	25	CONTROL	1	1.28949789279068	1	LEFT	5	1	1	0	0	165.04269854621	165.026120570917	165.04269854621
174.509449362623	2	26	CONTROL	1	0.64850382508348	2	RIGHT	28	1	1	0	0	174.526081936917	174.509449362623	174.526081936917
179.51636712321	2	27	CONTROL	1	0.847180276083691	2	RIGHT	28	1	1	0	0	179.532997466917	179.51636712321	179.532997466917
