onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
0.00969352099991738	1.5	STOP	RIGHT	0.602081687000009	RIGHT	92	CorrectResponse	UnsuccessfulStop	0.355439571000034	2	350	-1	0	0.00969352099991738	0
0	2.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	1.5	0	1.5
4.37938031900012	1.5	GO	LEFT	0.378426146000038	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	4.375	4.37938031900012	4.375
0	2.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	5.875	0	5.875
8.01244199100006	1.5	STOP	LEFT	0.408677878000162	LEFT	95	CorrectResponse	UnsuccessfulStop	0.254997816000014	1	250	-1	8	8.01244199100006	8
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	9.5	0	9.5
10.75809626	1.5	GO	RIGHT	0.471031744000129	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	10.75	10.75809626	10.75
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	12.25	0	12.25
13.0181646610001	1.5	GO	RIGHT	0.355389634000176	LEFT	95	IncorrectResponse	JUNK	0	0	0	0	13	13.0181646610001	13
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	14.5	0	14.5
15.1275184870001	1.5	GO	RIGHT	0.400368885000034	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	15.125	15.1275184870001	15.125
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	16.625	0	16.625
17.2538183950001	1.5	GO	LEFT	0.473277973999984	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	17.25	17.2538183950001	17.25
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	18.75	0	18.75
19.5140736230001	1.5	GO	LEFT	0.410637908999888	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	19.5	19.5140736230001	19.5
0	2.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	21	0	21
23.515201965	1.5	GO	LEFT	0.321938268000167	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	23.5	23.515201965	23.5
0	3.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	25	0	25
28.387070364	1.5	GO	LEFT	0.460092437999947	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	28.375	28.387070364	28.375
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	29.875	0	29.875
31.634785688	1.5	STOP	LEFT	0.34267667600011	LEFT	95	CorrectResponse	UnsuccessfulStop	0.302017214999978	2	300	-1	31.625	31.634785688	31.625
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	33.125	0	33.125
34.0122087679999	1.5	GO	LEFT	0.36249186200007	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	34	34.0122087679999	34
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	35.5	0	35.5
37.259978976	1.5	STOP	RIGHT	0.346295406000081	RIGHT	92	CorrectResponse	UnsuccessfulStop	0.203394137000032	1	200	-1	37.25	37.259978976	37.25
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	38.75	0	38.75
39.386352769	1.5	GO	RIGHT	0.42076868900017	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	39.375	39.386352769	39.375
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	40.875	0	40.875
41.8807930800001	1.5	GO	RIGHT	0.309849444000065	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	41.875	41.8807930800001	41.875
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	43.375	0	43.375
44.1408957169999	1.5	GO	RIGHT	0.247979581999971	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	44.125	44.1408957169999	44.125
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	45.625	0	45.625
47.003725734	1.5	GO	LEFT	0.425027492000027	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	47	47.003725734	47
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	48.5	0	48.5
49.381230488	1.5	GO	RIGHT	0.432035085000052	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	49.375	49.381230488	49.375
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	50.875	0	50.875
51.5072780140001	1.5	GO	LEFT	0.297830730999976	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	51.5	51.5072780140001	51.5
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	53	0	53
53.8845941310001	1.5	GO	RIGHT	0.330433044999836	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	53.875	53.8845941310001	53.875
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	55.375	0	55.375
