onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
2.01429630300117	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.454931663000025	2	450	1	2	0.0142963030011742	0
2	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	3.5	0	1.5
4.38060932799999	1.5	STOP	RIGHT	0.346368680000523	RIGHT	28	CorrectResponse	UnsuccessfulStop	0	1	350	-1	4.375	2.38060932799999	2.375
2	3.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	5.875	0	3.875
9.51016793700001	1.5	GO	RIGHT	0.486371303999476	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	9.5	7.51016793700001	7.5
2	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	11	0	9
11.8929909800008	1.5	GO	RIGHT	0.455233847000272	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	11.875	9.89299098000083	9.875
2	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	13.375	0	11.375
14.1434051880005	1.5	GO	LEFT	0.454930055999284	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	14.125	12.1434051880005	12.125
2	2	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	15.625	0	13.625
17.6344823840009	1.5	GO	LEFT	0.409703637000348	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	17.625	15.6344823840009	15.625
2	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	19.125	0	17.125
20.381453213	1.5	GO	LEFT	0.398067722999258	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	20.375	18.381453213	18.375
2	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	21.875	0	19.875
22.5159785290016	1.5	GO	RIGHT	0.383696783999767	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	22.5	20.5159785290016	20.5
2	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	24	0	22
24.8822138200012	1.5	GO	LEFT	0.426680815000509	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	24.875	22.8822138200012	22.875
2	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	26.375	0	24.375
27.1324842580016	1.5	GO	LEFT	0.55959870299921	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	27.125	25.1324842580016	25.125
2	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	28.625	0	26.625
30.127524513	1.5	GO	LEFT	0.432101141999738	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	30.125	28.127524513	28.125
2	1.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	31.625	0	29.625
33.254997303	1.5	GO	RIGHT	0.502518332999898	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	33.25	31.254997303	31.25
2	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	34.75	0	32.75
35.6376849010012	1.5	GO	RIGHT	0.358230637000815	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	35.625	33.6376849010012	33.625
2	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	37.125	0	35.125
