onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
0.0154189189999556	1.5	GO	RIGHT	0.681299166000031	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	0	0.0154189189999556	0
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	1.5	0	1.5
2.258626531	1.5	STOP	RIGHT	0.363185525000006	RIGHT	92	CorrectResponse	UnsuccessfulStop	0.355876691999981	2	350	-1	2.25	2.258626531	2.25
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	3.75	0	3.75
4.50202557199998	1.5	STOP	LEFT	0.382091931000048	LEFT	95	CorrectResponse	UnsuccessfulStop	0.252513767000039	1	250	-1	4.5	4.50202557199998	4.5
0	2.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	6	0	6
8.13508950699998	1.5	GO	LEFT	0.388865960000032	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	8.125	8.13508950699998	8.125
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	9.625	0	9.625
10.51239304	1.5	GO	RIGHT	0.420833707999975	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	10.5	10.51239304	10.5
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	12	0	12
12.638467243	1.5	GO	LEFT	0.494255290000012	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	12.625	12.638467243	12.625
0	2.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	14.125	0	14.125
16.505797248	1.5	GO	RIGHT	0.610525547999998	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	16.5	16.505797248	16.5
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	18	0	18
19.38544489	1.5	GO	LEFT	0.403780247000043	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	19.375	19.38544489	19.375
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	20.875	0	20.875
22.63337513	1.5	GO	LEFT	0.404462389999992	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	22.625	22.63337513	22.625
0	1.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	24.125	0	24.125
25.763891268	1.5	STOP	LEFT	0.400222947999964	LEFT	95	CorrectResponse	UnsuccessfulStop	0.304151930999979	2	300	-1	25.75	25.763891268	25.75
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	27.25	0	27.25
28.626662883	1.5	GO	RIGHT	0.361375534999979	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	28.625	28.626662883	28.625
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	30.125	0	30.125
30.752846763	1.5	GO	LEFT	0.45198128200002	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	30.75	30.752846763	30.75
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	32.25	0	32.25
32.762047126	1.5	GO	LEFT	0.441929770000002	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	32.75	32.762047126	32.75
0	2.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	34.25	0	34.25
36.378214037	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.202426263999996	1	200	1	36.375	36.378214037	36.375
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	37.875	0	37.875
38.504560599	1.5	GO	RIGHT	0.563576280000007	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	38.5	38.504560599	38.5
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	40	0	40
40.881808563	1.5	GO	RIGHT	0.412261397999998	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	40.875	40.881808563	40.875
0	2	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	42.375	0	42.375
44.38071583	1.5	GO	LEFT	0.399714336000102	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	44.375	44.38071583	44.375
