onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
0.00489345400001184	1.5	GO	LEFT	0.813968101	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	0	0.00489345400001184	0
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	1.5	0	1.5
2.75806590399998	1.5	GO	RIGHT	0.443661501999941	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	2.75	2.75806590399998	2.75
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	4.25	0	4.25
4.89259477600012	1.5	GO	LEFT	0.339808533999985	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	4.875	4.89259477600012	4.875
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	6.375	0	6.375
6.89373510500013	1.5	GO	RIGHT	0.44953145799991	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	6.875	6.89373510500013	6.875
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	8.375	0	8.375
9.89539127800003	1.5	GO	RIGHT	0.385252111999989	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	9.875	9.89539127800003	9.875
0	4	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	11.375	0	11.375
15.3798717459999	1.5	GO	LEFT	0.445010985999943	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	15.375	15.3798717459999	15.375
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	16.875	0	16.875
18.133122489	1.5	STOP	RIGHT	0.378537830000141	RIGHT	92	CorrectResponse	UnsuccessfulStop	0.352647839000156	2	350	-1	18.125	18.133122489	18.125
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	19.625	0	19.625
20.134209737	1.5	STOP	LEFT	0.345281812000167	LEFT	95	CorrectResponse	UnsuccessfulStop	0.251504807000174	1	250	-1	20.125	20.134209737	20.125
0	1.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	21.625	0	21.625
23.519465505	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.20274621700014	1	200	1	23.5	23.519465505	23.5
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	25	0	25
26.0209796060001	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.300514506000127	2	300	1	26	26.0209796060001	26
0	1.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	27.5	0	27.5
29.1393404130001	1.5	GO	RIGHT	0.606825890999971	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	29.125	29.1393404130001	29.125
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	30.625	0	30.625
31.1405484009999	1.5	GO	LEFT	0.49312531999999	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	31.125	31.1405484009999	31.125
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	32.625	0	32.625
34.392092308	1.5	GO	LEFT	0.465813562999983	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	34.375	34.392092308	34.375
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	35.875	0	35.875
36.7601053430001	1.5	GO	RIGHT	0.417644295999935	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	36.75	36.7601053430001	36.75
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	38.25	0	38.25
39.51161252	1.5	GO	LEFT	0.418845041000168	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	39.5	39.51161252	39.5
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	41	0	41
