onset	duration	trial_type	Load	Delay	ReactionTime	ResponseAccuracy	ExpectedResponse	ButtonPressCode	PresentationInterval	ResponseInterval	onset_noTriggerAdjust
0.0157931690000623	9.49796642299998	6	3	4.5	1.19952800800002	CORRECT	2	28	2.00222781499997	2.99498712800005	0.0157931690000623
11.5158975720001	8.00872035999964	8	5	3	1.08436253299988	CORRECT	1	5	2.00216017899993	3.01143759399974	11.5158975720001
21.5102436500001	8.00870102599993	2	1	3	0.829409993000354	CORRECT	1	5	2.00218478099987	2.99500215700027	21.5102436500001
31.5045849549997	8.00864597600003	5	3	3	1.35608632699996	INCORRECT	2	5	2.00216012999999	2.99499786899969	31.5045849549997
43.5176298679999	9.49783981300016	3	1	4.5	0.845375468999919	CORRECT	1	5	2.00217066200003	3.01150030100007	43.5176298679999
59.0054671170001	6.51950720800005	1	1	1.5	0.831435100999897	CORRECT	2	28	2.00219761499966	3.01148531600029	59.0054671170001
71.5149618759997	9.49791895600038	12	7	4.5	1.51733445900027	INCORRECT	2	5	2.00213266000037	3.0115841400002	71.5149618759997
85.0171570510001	9.49795381099966	6	3	4.5	1.06956930900014	CORRECT	1	5	2.00220518399965	3.01148453199994	85.0171570510001
96.517302968	9.49788355100009	9	5	4.5	1.09102449299962	CORRECT	2	28	2.00216077499999	2.99500300499994	96.517302968
110.019606911	7.99207972700015	11	7	3	1.16186554700016	CORRECT	2	28	2.00205591400027	2.99503142999993	110.019606911
126.003838041	8.0086756009996	8	5	3	1.43719508000004	CORRECT	2	28	2.0021674919999	2.99498963499991	126.003838041
138.016885886	9.49789394500021	9	5	4.5	1.27305282399993	CORRECT	1	5	2.0021895750001	3.01150216999986	138.016885886
151.519168969	6.48631216800004	4	3	1.5	1.75576261100014	CORRECT	1	5	2.00212031499996	2.99500568300027	151.519168969
162.009800453	6.50299033300007	7	5	1.5	0.997224801999891	CORRECT	1	5	2.00216290299977	2.99502965300007	162.009800453
172.517130805	9.49793536100015	6	3	4.5	0.773168479000105	CORRECT	1	5	2.00214837500016	2.99502938600017	172.517130805
186.019312344	6.50293433600018	10	7	1.5	1.50601150400007	CORRECT	1	5	2.00226988599979	3.01146696000023	186.019312344
196.510119159	6.50285369400035	1	1	1.5	1.47541055500005	CORRECT	2	28	2.00211335700033	2.99493578300007	196.510119159
209.019539558	6.4864236630001	10	7	1.5	1.12202401900004	CORRECT	2	28	1.98564384400015	2.99504249300026	209.019539558
219.510248121	8.00872049699956	2	1	3	1.02532970100037	CORRECT	2	28	2.00214799699961	3.01154933299995	219.510248121
237.513240404	6.50294815899997	7	5	1.5	1.6437789380002	INCORRECT	1	28	2.00223843499998	2.99496381800009	237.513240404
252.008402152	8.0086541200003	5	3	3	1.21717552700011	CORRECT	1	5	2.01864279900019	2.99495634000004	252.008402152
264.021395575	9.49794189199974	3	1	4.5	0.774756631999935	CORRECT	1	5	1.98559481599978	3.01157239599979	264.021395575
277.523620476	9.48133341999983	12	7	4.5	1.34252775000004	CORRECT	2	28	1.98566012899983	2.99494835799987	277.523620476
289.023685695	7.99217292699996	11	7	3	1.22934881599986	CORRECT	1	5	1.98566591999997	3.01154390300007	289.023685695
301.020201287	7.99214559599977	2	1	3	0.984646009999778	CORRECT	2	28	2.00219036999988	2.9949737879997	301.020201287
311.014548502	7.992123171	8	5	3	1.07842828900039	CORRECT	2	28	2.00223608400029	2.99495487800004	311.014548502
321.025382181	6.48638664200007	10	7	1.5	1.54405209499964	CORRECT	1	5	1.98563446400021	2.99501915599967	321.025382181
335.520455648	6.48642547300005	1	1	1.5	1.10924387700015	CORRECT	1	5	1.98563998600002	2.99505730100009	335.520455648
344.025546757	7.99220072499975	11	7	3	1.79826214900004	CORRECT	1	5	1.98565430600001	3.01156964399979	344.025546757
354.019908909	6.48631662700018	7	5	1.5	0.830052325999986	CORRECT	2	28	2.00214987700019	2.99494242399987	354.019908909
362.508407207	6.50293081000018	4	3	1.5	1.05341866400022	CORRECT	2	28	2.00220363700009	2.99494549400015	362.508407207
373.015696821	8.00874926200004	11	7	3	0.980571389000033	CORRECT	2	28	2.00217219300021	3.01161351500014	373.015696821
383.010071924	9.49787684700004	3	1	4.5	1.45342873599975	CORRECT	2	28	2.00212443200007	2.99498829799995	383.010071924
396.51225469	9.4979370850001	12	7	4.5	1.47767087000011	CORRECT	2	28	2.0022003830004	2.99497392500007	396.51225469
408.01239653	7.99210475700011	2	1	3	1.06424543499998	CORRECT	1	5	2.00211354600015	2.995005279	408.01239653
428.017566627	6.48639106200017	10	7	1.5	1.39529425199999	CORRECT	2	28	2.00212900300039	2.99504729799992	428.017566627
438.508240218	9.49798334799971	3	1	4.5	0.996244709999701	CORRECT	1	5	2.01871067100001	2.99495864999972	438.508240218
450.024896447	9.49794751800027	9	5	4.5	1.45008379399997	CORRECT	1	5	1.98556922300031	3.01161391599999	450.024896447
463.510633081	9.497868638	6	3	4.5	1.20230265700002	CORRECT	2	28	2.00213271299981	2.99497821300019	463.510633081
475.010740178	8.00860902699969	5	3	3	0.91316037200022	CORRECT	1	5	2.00214722999999	3.01145198099994	475.010740178
487.007180857	8.00870208299966	8	5	3	1.03953470700026	CORRECT	2	28	2.00215020899986	3.011483666	487.007180857
499.020240008	6.48637528600011	4	3	1.5	0.885089703000176	CORRECT	2	28	1.98559716	2.99503317400013	499.020240008
507.508790699	6.50290854800005	4	3	1.5	1.36410610100029	CORRECT	1	5	2.00215311300008	2.99498132000008	507.508790699
520.018226271	7.99217813699988	5	3	3	1.25970577499993	CORRECT	2	28	2.00218523300009	2.99501262600006	520.018226271
530.012526127	9.49792929599971	12	7	4.5	2.15336100399963	CORRECT	1	5	2.0021934880001	2.99501008899961	530.012526127
547.519113878	9.49790526199968	9	5	4.5	1.17841223400001	CORRECT	1	5	1.98566492800001	2.99495946799971	547.519113878
559.019242176	6.50290813099991	1	1	1.5	0.81475340399993	CORRECT	2	28	2.00218385000016	2.99503388399989	559.019242176
567.507793255	6.50289397999995	7	5	1.5	1.06514043600009	CORRECT	2	28	2.00216931900013	2.99493588399991	567.507793255
