onset	duration	trial_type	Load	Delay	ReactionTime	ResponseAccuracy	ExpectedResponse	ButtonPressCode	PresentationInterval	ResponseInterval	onset_noTriggerAdjust
344.017001297909	8.00781659422091	11	7	3	0.00465037198068785	INCORRECT	1	28	2.00614722611067	3.00085790511025	344.017001297909
354.01433603213	6.4990421328896	7	5	1.5	2.96035357698065	CORRECT	2	28	2.0060111807793	2.98427164299983	354.01433603213
362.519427177019	6.49908463611018	4	3	1.5	0.756855928980713	CORRECT	2	28	1.98949216799997	3.00086680511026	362.519427177019
373.01408020913	8.04092706899996	11	7	3	n/a	NO_RESPONSE	2	n/a	2.00602226677938	3.03403648911012	373.01408020913
383.01136615213	9.51635858077907	3	1	4.5	1.49917480487056	INCORRECT	2	5	2.00600685877907	3.01731437977924	383.01136615213
396.52337339713	9.49988560099996	12	7	4.5	1.13597090075996	CORRECT	2	28	1.9894913359999	3.01742190288951	396.52337339713
408.01272171113	8.00780377399997	2	1	3	0.0162117828706414	INCORRECT	1	28	2.00614325200013	3.00087559200006	408.01272171113
428.023835542019	6.53226662799989	10	7	1.5	n/a	NO_RESPONSE	2	n/a	1.98954908511018	3.03401677988973	428.023835542019
438.51845298513	9.49990215699995	3	1	4.5	0.347143266870262	CORRECT	1	5	1.98954496200008	3.00083690799988	438.51845298513
450.024433284019	9.49987094111043	9	5	4.5	1.06475753487052	INCORRECT	1	28	1.98953124000013	3.01741066800014	450.024433284019
463.51989723413	9.49988250699994	6	3	4.5	1.57984918887041	CORRECT	2	28	1.98947878999979	3.00079526100012	463.51989723413
475.00925601413	8.00783936288963	5	3	3	1.33409851309125	INCORRECT	1	28	2.00611643588968	3.00091293011042	475.00925601413
487.029200959019	7.9912000231102	8	5	3	0.946179480759838	INCORRECT	2	5	1.98953545611039	3.00078827888933	487.029200959019
499.015988125019	6.53224873711019	4	3	1.5	n/a	NO_RESPONSE	2	n/a	2.006113293	3.03406418811028	499.015988125019
507.521063389019	6.53222522900001	4	3	1.5	n/a	NO_RESPONSE	1	n/a	1.98956271799989	3.03392744799999	507.521063389019
520.021872956019	8.02431219011009	5	3	3	n/a	NO_RESPONSE	2	n/a	1.98941952299992	3.03398775111009	520.021872956019
530.01912751013	9.49977611166901	12	7	4.5	2.86967698798071	INCORRECT	1	28	1.989502034	3.00073093877927	530.01912751013
547.51016607613	9.49981777088965	9	5	4.5	1.39397553009121	INCORRECT	1	28	2.0060141018896	3.00085381611052	547.51016607613
559.016102588019	6.49899542088951	1	1	1.5	0.993305044980616	CORRECT	2	28	1.98946451699999	3.00077249488936	559.016102588019
567.521255949019	6.53221149211026	7	5	1.5	n/a	NO_RESPONSE	2	n/a	1.98945635811015	3.03399604988954	567.521255949019
