onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
0.00431183199998486	1.5	STOP	RIGHT	0.987627857000007	RIGHT	28	CorrectResponse	UnsuccessfulStop	0.853624684999886	2	850	-1	0	0.00431183199998486	0
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	1.5	0	1.5
2.13906235100012	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.754723034000108	1	750	1	2.125	2.13906235100012	2.125
0	2.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	3.625	0	3.625
5.87859458499997	1.5	GO	RIGHT	0.69408856300015	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	5.875	5.87859458499997	5.875
0	2	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	7.375	0	7.375
9.38663702300028	1.5	GO	LEFT	0.578472834999957	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	9.375	9.38663702300028	9.375
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	10.875	0	10.875
11.6369503640003	1.5	GO	RIGHT	0.716423520999797	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	11.625	11.6369503640003	11.625
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	13.125	0	13.125
14.6321130010001	1.5	GO	LEFT	0.393201151000085	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	14.625	14.6321130010001	14.625
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	16.125	0	16.125
17.5110519970003	1.5	GO	RIGHT	0.45326027200008	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	17.5	17.5110519970003	17.5
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	19	0	19
19.629210346	1.5	GO	LEFT	0.520564236000155	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	19.625	19.629210346	19.625
0	2	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	21.125	0	21.125
23.137114272	1.5	GO	RIGHT	0.495466445999682	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	23.125	23.137114272	23.125
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	24.625	0	24.625
26.1322227800001	1.5	STOP	RIGHT	0.704875688999891	RIGHT	28	CorrectResponse	UnsuccessfulStop	0	1	800	-1	26.125	26.1322227800001	26.125
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	27.625	0	27.625
28.8787002550002	1.5	GO	RIGHT	0.649857942999915	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	28.875	28.8787002550002	28.875
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	30.375	0	30.375
31.013468738	1.5	STOP	LEFT	0.536529901999984	LEFT	5	CorrectResponse	UnsuccessfulStop	0	2	800	-1	31	31.013468738	31
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	32.5	0	32.5
33.6276654840003	1.5	GO	LEFT	0.764140097000109	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	33.625	33.6276654840003	33.625
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	35.125	0	35.125
36.010518949	1.5	GO	LEFT	0.641215900000134	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	36	36.010518949	36
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	37.5	0	37.5
38.1285136040001	1.5	GO	RIGHT	0.525603385999602	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	38.125	38.1285136040001	38.125
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	39.625	0	39.625
40.130703414	1.5	GO	LEFT	0.762185669999781	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	40.125	40.130703414	40.125
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	41.625	0	41.625
42.7616097800001	1.5	GO	LEFT	0.843838178000169	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	42.75	42.7616097800001	42.75
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	44.25	0	44.25
44.7639068830003	1.5	GO	LEFT	1.02747276499986	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	44.75	44.7639068830003	44.75
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	46.25	0	46.25
47.758864548	1.5	GO	RIGHT	0.942952975000026	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	47.75	47.758864548	47.75
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	49.25	0	49.25
50.637989883	1.5	STOP	LEFT	0.647414548000143	LEFT	5	CorrectResponse	UnsuccessfulStop	0	1	750	-1	50.625	50.637989883	50.625
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	52.125	0	52.125
53.8811404470002	1.5	GO	RIGHT	0.788698672999999	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	53.875	53.8811404470002	53.875
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	55.375	0	55.375
56.8926156710004	1.5	STOP	RIGHT	0.68131857499975	RIGHT	28	CorrectResponse	UnsuccessfulStop	0	2	750	-1	56.875	56.8926156710004	56.875
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	58.375	0	58.375
58.8781805960002	1.5	GO	LEFT	0.638350499999888	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	58.875	58.8781805960002	58.875
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	60.375	0	60.375
61.6416850250002	1.5	GO	RIGHT	0.650954490000004	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	61.625	61.6416850250002	61.625
0	2.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	63.125	0	63.125
66.010099137	1.5	GO	LEFT	0.93904085000031	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	66	66.010099137	66
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	67.5	0	67.5
68.2605033320001	1.5	GO	LEFT	0.569560881000143	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	68.25	68.2605033320001	68.25
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	69.75	0	69.75
71.0072442730002	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.702370243000132	1	700	1	71	71.0072442730002	71
0	3.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	72.5	0	72.5
76.1366969170003	1.5	GO	RIGHT	0.820248117000119	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	76.125	76.1366969170003	76.125
0	1.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	77.625	0	77.625
79.2641504640001	1.5	GO	LEFT	0.648225146999721	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	79.25	79.2641504640001	79.25
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	80.75	0	80.75
81.2661896450004	1.5	GO	RIGHT	0.61748369299994	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	81.25	81.2661896450004	81.25
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	82.75	0	82.75
83.7648346790002	1.5	GO	RIGHT	0.683637173000079	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	83.75	83.7648346790002	83.75
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	85.25	0	85.25
86.3792455920002	1.5	STOP	RIGHT	0.633872285000052	RIGHT	28	CorrectResponse	UnsuccessfulStop	0	2	700	-1	86.375	86.3792455920002	86.375
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	87.875	0	87.875
88.5137836610002	1.5	GO	LEFT	0.731938239000101	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	88.5	88.5137836610002	88.5
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	90	0	90
91.7571016280003	1.5	GO	RIGHT	1.28818460100001	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	91.75	91.7571016280003	91.75
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	93.25	0	93.25
94.7519613580002	1.5	GO	LEFT	0.694709394999791	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	94.75	94.7519613580002	94.75
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	96.25	0	96.25
97.002255973	1.5	GO	RIGHT	0.706053265999799	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	97	97.002255973	97
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	98.5	0	98.5
99.3850876670003	1.5	GO	LEFT	0.699725332000071	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	99.375	99.3850876670003	99.375
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	100.875	0	100.875
101.387316045	1.5	GO	RIGHT	0.571131262000108	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	101.375	101.387316045	101.375
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	102.875	0	102.875
104.630583477	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.753903362000074	1	750	1	104.625	104.630583477	104.625
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	106.125	0	106.125
106.682288155	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.653388732999701	2	650	1	106.625	106.682288155	106.625
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	108.125	0	108.125
109.263595744	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.703621033000218	2	700	1	109.25	109.263595744	109.25
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	110.75	0	110.75
111.315431255	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.801620139000079	1	800	1	111.25	111.315431255	111.25
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	112.75	0	112.75
114.128195306	1.5	GO	RIGHT	0.846813378999741	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	114.125	114.128195306	114.125
0	3.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	115.625	0	115.625
119.142193084	1.5	GO	LEFT	0.577768736000053	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	119.125	119.142193084	119.125
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	120.625	0	120.625
121.392368125	1.5	GO	RIGHT	0.508914345999983	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	121.375	121.392368125	121.375
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	122.875	0	122.875
123.378008967	1.5	GO	LEFT	0.388797107999835	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	123.375	123.378008967	123.375
0	1.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	124.875	0	124.875
126.753616096	1.5	GO	LEFT	0.612099082999976	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	126.75	126.753616096	126.75
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	128.25	0	128.25
130.013439638	1.5	GO	RIGHT	0.663727584999833	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	130	130.013439638	130
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	131.5	0	131.5
132.760197513	1.5	GO	RIGHT	0	n/a	0	IncorrectResponse	UnuccessfulGo	0	0	0	0	132.75	132.760197513	132.75
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	134.25	0	134.25
135.755189061	1.5	GO	LEFT	0.397506629999953	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	135.75	135.755189061	135.75
0	2.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	137.25	0	137.25
139.627102847	1.5	GO	RIGHT	0.775499558999854	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	139.625	139.627102847	139.625
0	3	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	141.125	0	141.125
144.127753524	1.5	GO	LEFT	0.86966763800001	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	144.125	144.127753524	144.125
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	145.625	0	145.625
146.891233877	1.5	GO	RIGHT	0.893131042999812	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	146.875	146.891233877	146.875
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	148.375	0	148.375
