onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
0.00513939000029495	1.5	GO	LEFT	0.449068601999898	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	0	0.00513939000029495	0
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	1.5	0	1.5
2.13990019300036	1.5	STOP	LEFT	0.386031337000531	LEFT	5	CorrectResponse	UnsuccessfulStop	0.252134626000043	2	250	-1	2.125	2.13990019300036	2.125
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	3.625	0	3.625
4.25778810600059	1.5	GO	LEFT	0.385285667000062	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	4.25	4.25778810600059	4.25
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	5.75	0	5.75
6.64056398600042	1.5	GO	RIGHT	0.456932670000242	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	6.625	6.64056398600042	6.625
0	2	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	8.125	0	8.125
10.1320147980005	1.5	GO	LEFT	0.463140426000791	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	10.125	10.1320147980005	10.125
0	1.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	11.625	0	11.625
13.2591745030004	1.5	GO	RIGHT	0.403083799999877	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	13.25	13.2591745030004	13.25
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	14.75	0	14.75
15.377248838	1.5	GO	RIGHT	0.358166732999962	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	15.375	15.377248838	15.375
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	16.875	0	16.875
18.0084004810005	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.155178619999788	1	150	1	18	18.0084004810005	18
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	19.5	0	19.5
20.8874701300001	1.5	GO	RIGHT	0.35516866099988	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	20.875	20.8874701300001	20.875
0	2.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	22.375	0	22.375
25.0074048699998	1.5	GO	LEFT	0.388453496999318	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	25	25.0074048699998	25
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	26.5	0	26.5
27.7541830580003	1.5	GO	LEFT	0.438581977000467	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	27.75	27.7541830580003	27.75
0	2.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	29.25	0	29.25
31.5104300880002	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.204049161000512	1	200	1	31.5	31.5104300880002	31.5
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	33	0	33
34.1415734380007	1.5	GO	RIGHT	0.421576734000155	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	34.125	34.1415734380007	34.125
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	35.625	0	35.625
36.1269988009999	1.5	GO	LEFT	0.428297431999454	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	36.125	36.1269988009999	36.125
