subject,session,scan,snr,bg_mean,bg_size,bg_std,dvars,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,gcor,ghost_y,m_tsnr,mean_fd,num_fd,outlier,perc_fd,quality
sub-10788,session_1,pamret,10.4599016737,44.072959421,106115,66.5912861812,1.03719067168,0.529466360702,80.0579287951,696.53830578,33149,159.208177491,2.23347451342,2.22172,2.39007018995,2.09818012506,0.0138583066285,0.0303144585341,45.7182121277,0.0687689242453,0,n/a,0,0.0140628630597
sub-10788,session_1,pamenc,10.5215206597,42.3154678979,106032,65.9289812245,1.07126163552,0.52617825203,82.5156753265,693.673138027,33232,158.847670349,2.23027335249,2.20785666667,2.35814018741,2.130750127,0.0199039249727,0.0272526703775,50.6377639771,0.0641630833788,0,n/a,0,0.00969958107438
sub-10788,session_1,scap,10.798699546,44.1358944142,106188,67.6702693648,1.09095150715,0.52348629913,86.5063711023,730.750907067,33076,175.066657985,2.36190843257,2.32842,2.53183,2.2350775,0.0211505767436,0.0287606846541,53.071937561,0.126305359862,0,n/a,0,0.00796557402062
sub-10844,session_1,pamret,9.02167946485,61.1315570287,97981,88.4998262222,1.08253489462,0.583580049161,58.1766453443,798.417064872,41283,188.649430276,2.17867621077,2.16926683906,2.33684,2.04002512159,0.016103951105,0.0414542146027,54.4579658508,0.0438818524818,0,n/a,0,0.00795244563433
sub-10844,session_1,bart,8.97242685914,60.5299966501,97992,88.300707635,1.10710187673,0.582920925024,57.858099391,792.271640866,41272,188.168945999,2.18692593866,2.1777135064,2.33863333333,2.05371262241,0.0277945828478,0.0411420539021,62.3017730713,0.0459655802201,0,n/a,0,0.00510880509363
sub-10844,session_1,pamenc,9.00942799333,61.3032052135,98069,89.3222584963,1.15400595403,0.582699596739,58.2226007867,804.742456125,41195,188.992480091,2.15974484181,2.1612735051,2.29991333333,2.0266801208,0.0131100528842,0.0411159396172,60.8745880127,0.0395746293864,0,n/a,0,0.00593674442149
sub-10844,session_1,scap,8.83832255519,62.664912491,98050,92.9554267546,1.1612829683,0.581424653025,56.8934881421,821.570044913,41214,200.083344581,2.19342198671,2.19199666667,2.37815,2.0243575,0.0270692021324,0.0401805602014,56.8521652222,0.0802708202679,0,n/a,0,0.00585519865979
sub-10844,session_1,taskswitch,8.70775226662,63.6696149424,98034,94.5163128728,1.14495165423,0.582432312594,55.2815431627,823.024637651,41230,201.435223455,2.20175348443,2.18958333333,2.37929,2.0487925,0.0200215209166,0.0381402075291,63.8664207458,0.0724902961564,0,n/a,0,0.00455625336538
sub-10844,session_1,bht,8.65118234929,64.1873744896,97969,95.1963255327,1.09884303579,0.583353639219,54.5320659309,823.560771166,41295,201.506765814,2.18642001553,2.16976,2.35679333333,2.04394,0.0604291860478,0.0382243320346,64.8290634155,0.0720676948009,0,n/a,0,0.00454228835443
sub-10844,session_1,rest,8.71490825918,64.1214189361,97981,94.6896673251,1.12011369908,0.583204503614,55.1811932989,825.21176383,41283,201.653359025,2.21011526749,2.19724,2.38853333333,2.05701,0.0332914096633,0.0408302359283,65.0870285034,0.0485798523351,0,n/a,0,0.00441442256579
sub-10844,session_1,stopsignal,8.89013161982,61.8400834755,98168,92.1889803627,1.16024365304,0.58015285773,57.6907614397,819.572169321,41096,198.042872067,2.19604469737,2.18419666667,2.38472666667,2.0332625,0.0297740902103,0.0405962131917,60.4132461548,0.0575745528006,2,n/a,1.08108108108,0.00551125641304
sub-10855,session_1,pamenc,9.71664377809,55.7536803202,104927,83.6690238036,1.06796716537,0.542233086524,68.6637184575,812.982099561,34337,182.144091819,2.02908463277,2.02055666667,2.23074333333,1.8534475,0.0165284340003,0.027920184657,51.3935127258,0.0659387097723,0,n/a,0,0.00951567533058
sub-10855,session_1,scap,9.36282275311,52.5309960359,105204,83.4127750328,1.07977442952,0.537838502137,65.8901997535,780.979027977,34060,174.172818526,2.07398568154,2.06096,2.29830666667,1.883385,0.011724067607,0.0302697140723,44.3642883301,0.0723842998667,0,n/a,0,0.013242885567
sub-10855,session_1,pamret,9.63634634035,56.4696263254,104956,84.4286135225,1.07166286245,0.543189874282,67.3834207501,813.583360939,34308,182.411024691,2.03744641583,2.02455666667,2.24594333333,1.86007,0.0195233792168,0.0291735455394,52.3193664551,0.0801058505378,1,n/a,0.371747211896,0.00891916365672
sub-10855,session_1,bht,9.21652966415,53.2060163463,105016,84.7538585614,1.14497907812,0.539701537252,63.9622121779,781.136451582,34248,174.201403992,2.03803698001,2.01159666667,2.24798,1.8719875,0.0559521054852,0.0280864425004,62.1789855957,0.0561374049326,0,n/a,0,0.00564104822785
sub-10855,session_1,stopsignal,9.55784034112,52.435837633,105243,82.807795039,1.18316992965,0.536639065227,68.4027077556,791.463683982,34021,175.221006065,2.04417581893,2.01743333333,2.24546,1.885605,0.0106159068911,0.0292405728251,60.3389663696,0.0489878188491,0,n/a,0,0.00695570336957
sub-10855,session_1,taskswitch,9.33929498324,52.7767437719,105238,83.6846781126,1.10233427474,0.538110481292,65.472591849,781.555894472,34026,173.337775763,2.03213436676,2.01874333333,2.22938333333,1.8646275,0.021586716599,0.0280612688512,61.4861793518,0.052579057714,0,n/a,0,0.00640424504808
sub-10855,session_1,bart,9.48796717871,57.6769498354,104953,86.1926859707,1.07716057924,0.544618980023,65.286953053,817.793375535,34311,182.823181964,2.03897279709,2.02561333333,2.22487666667,1.88093,0.0165101808332,0.0298011675477,50.1827697754,0.0886547246946,0,n/a,0,0.00952581003745
sub-10855,session_1,rest,9.31389930167,52.7650752931,105149,83.5047576594,1.16834079393,0.538837324041,65.0970685009,777.75490405,34115,173.950569726,2.06289216059,2.05597666667,2.2803,1.8724875,0.020513268052,0.0301209501922,52.923614502,0.0778218267451,0,n/a,0,0.00964474756579
sub-10871,session_1,bht,10.7509373423,50.5898813639,101436,74.1400433664,1.03638677112,0.552843366738,83.0060968916,797.074960784,37828,182.679406166,2.0983260113,2.12108666667,2.22748666667,1.9554425,0.0371284829115,0.0381961725652,66.4923248291,0.0481077716964,0,n/a,0,0.00413178506329
sub-10871,session_1,stopsignal,10.5695162497,50.9571003785,101480,75.0291999556,1.03248475693,0.553457032134,80.477990881,793.022348135,37784,182.001335265,2.09996444833,2.12512,2.23412333333,1.9505,0.0244369182681,0.0401184074581,65.3851470947,0.0361075501282,0,n/a,0,0.00406472809783
sub-10871,session_1,pamret,10.7541206567,51.888832298,101394,76.3109873681,1.04824104661,0.551291527918,83.7302216257,820.657565587,37870,198.868574349,2.16598936709,2.19303333333,2.30750648328,2.00807726062,0.0110552254198,0.0383599251509,68.4653167725,0.0276950870164,0,n/a,0,0.00323967970149
sub-10871,session_1,pamenc,10.9503337475,51.1431420949,101411,74.9680970824,1.04074567695,0.550298505733,86.5873019798,820.925683466,37853,197.980436587,2.16962663646,2.1901,2.30692315,2.02142975903,0.00853861325057,0.0385458618402,62.6876754761,0.0423833420224,0,n/a,0,0.00455453838843
sub-10871,session_1,bart,10.6784859136,52.4502111935,101448,76.960531076,1.00435053878,0.551952253883,82.3843043312,821.821946999,37816,197.99522448,2.18160448855,2.20716666667,2.3123564829,2.03440975748,0.0118592112924,0.0395058393478,60.8252487183,0.0356144673834,0,n/a,0,0.00513478
sub-10871,session_1,rest,10.6629100281,50.7754046871,101442,74.2844516006,1.04443475335,0.553521049973,81.5960288365,792.088423907,37822,182.263702137,2.09716305415,2.11886,2.23871333333,1.944445,0.0312481929353,0.0397016368806,64.5278244019,0.0462397890652,0,n/a,0,0.00442829144737
sub-10871,session_1,taskswitch,10.6600494727,50.1969410018,101416,74.293775813,1.0261109811,0.552401041582,82.2121927723,791.97532568,37848,183.575358921,2.11096408472,2.14054666667,2.24415333333,1.9582375,0.00719699576851,0.0415225699544,65.4417419434,0.0434181470756,0,n/a,0,0.00423404831731
sub-10871,session_1,scap,10.546384102,50.7118937313,101417,75.1285416732,1.04487230032,0.553127552919,80.5079564503,792.334457512,37847,183.454058747,2.11098225593,2.13697,2.25049666667,1.95604,0.0148585518653,0.0407850556076,64.2808837891,0.0611219580803,0,n/a,0,0.00424647182131
sub-10877,session_1,pamenc,8.55131751475,63.1475421799,105234,96.7528990564,1.12405310212,0.549211749058,53.7344394318,827.364760304,34030,180.971116309,2.07387665431,2.02553666667,2.3028,1.9122875,0.0092830238151,0.0475673563778,52.4949951172,0.0629480164104,0,n/a,0,0.0111033644215
sub-10877,session_1,scap,8.93118347885,65.3003453174,105078,96.5341365985,1.0699612268,0.55084152504,57.2366353779,862.164085934,34186,184.696473551,2.0472497812,2.00089,2.25857,1.8986975,0.011649324772,0.0399919971824,54.1093673706,0.0670914506949,0,n/a,0,0.00996112608247
sub-10877,session_1,pamret,8.51118809875,62.9686767233,105201,97.2826456888,1.21522259477,0.548622000594,53.5087005447,827.990896202,34063,181.641976393,2.0481431988,2.00705666667,2.27933666667,1.878075,0.0141289368931,0.0489794313908,72.3154067993,0.0529780437775,0,n/a,0,0.00474290626866
sub-10877,session_1,bht,8.79902381601,65.6119156861,104986,97.5071255603,1.11233976699,0.551673922656,55.7932150682,857.967520036,34278,185.836066687,2.04910627269,1.99411666667,2.26697333333,1.9032575,0.0492115377846,0.0416023656726,64.0357208252,0.0574300384846,0,n/a,0,0.00573234746835
sub-10877,session_1,stopsignal,8.85723751131,65.1871076484,105063,97.3401067771,1.16693598341,0.550557228389,56.6089157941,862.164445101,34201,183.289260029,2.02065925049,1.96512666667,2.24100333333,1.87347,0.0116136961765,0.0414174087346,65.3730621338,0.0504828007995,0,n/a,0,0.00554944429348
sub-10877,session_1,taskswitch,8.94374383483,64.9093116378,105018,96.334632108,1.06168720481,0.550263541719,57.5941718574,861.592271997,34246,186.564332938,2.03826714861,1.98924666667,2.24909,1.89273,0.0227158087982,0.0407468788326,58.9757957458,0.0675213950213,0,n/a,0,0.00700106519231
sub-10877,session_1,bart,8.45057346152,63.774896183,105283,98.1524656207,1.15535053747,0.549453790621,52.6066499527,829.444621158,33981,181.077442167,2.05791627882,2.01102,2.28782333333,1.8942825,0.0141202988095,0.048052020371,60.887966156,0.0657817419636,0,n/a,0,0.00751187655431
sub-10877,session_1,rest,8.91585575874,65.746185269,105047,97.1143234755,1.09656513618,0.55113173188,57.0263067475,865.857300216,34217,186.044987096,2.04304617566,1.99052666667,2.26145,1.8944325,0.0231592847569,0.0403745435178,63.607749939,0.0560287311905,0,n/a,0,0.00622095914474
sub-10882,session_1,taskswitch,9.05392523796,60.4710114917,102976,90.1744986331,1.01815470336,0.5548078693,60.0290778114,816.433168994,36288,202.650041482,2.19641115002,2.14482333333,2.41360333333,2.04684,0.0288233607777,0.0493971407413,51.6531982422,0.0852173684752,0,n/a,0,0.00763089908654
sub-10882,session_1,pamret,8.74180321462,59.0456241751,103090,87.9251323023,1.00462326367,0.557110357331,55.9746693148,768.624204206,36174,192.59677416,2.27127651664,2.23993,2.49294,2.0982825,0.0486845888572,0.0489844791591,34.202255249,0.211805577195,13,n/a,4.83271375465,0.0150112791045
sub-10882,session_1,scap,8.89086349385,61.5684875575,103119,91.2696698833,1.06483783967,0.556053648718,57.7384611202,811.466176061,36145,203.36454087,2.21056954763,2.16398,2.42159333333,2.0613775,0.036274889926,0.0505884587765,50.7723274231,0.105335711615,0,n/a,0,0.0073768824055
sub-10882,session_1,bht,8.93099838814,59.4577033467,102886,88.8848615284,1.13599865239,0.555357074973,58.6614018764,793.83055504,36378,201.658108192,2.1946061436,2.14811333333,2.40452,2.046365,0.0341412277955,0.0529424361885,48.6118011475,0.224473376292,0,n/a,0,0.0078812721519
sub-10882,session_1,pamenc,8.76267227968,58.0281648408,103052,87.6625588272,1.02944132736,0.555300624385,56.7662306719,768.158274201,36212,193.156880215,2.28196118547,2.25036666667,2.50295,2.1096925,0.0279503636537,0.0473637878895,42.7477989197,0.114337290975,4,n/a,1.64609053498,0.0112000495868
sub-10882,session_1,rest,8.86281463483,60.6763639224,103036,90.7128463503,1.11860067002,0.555805365554,57.6708894725,803.971142201,36228,201.27763047,2.18463923739,2.16154666667,2.37521333333,2.030825,0.0325446980947,0.0512166693807,55.4831008911,0.143387287759,0,n/a,0,0.00635517335526
sub-10882,session_1,bart,8.67344802832,59.8930257246,103202,88.8993614817,1.06633332079,0.557823170286,54.9571927114,771.063991563,36062,192.17233817,2.26210611494,2.21476666667,2.49128666667,2.0979125,0.0471794529856,0.0489387176931,32.8924484253,0.251924060076,9,n/a,3.35820895522,0.0164076413483
sub-10882,session_1,stopsignal,9.0876629503,60.1864418165,102856,89.516179577,1.07035273557,0.555140828347,60.4252377415,813.492868594,36408,203.240971593,2.17965729855,2.13600666667,2.38977666667,2.0286375,0.0445682430929,0.05089661479,52.33253479,0.0847430564984,0,n/a,0,0.00689088391304
sub-10891,session_1,pamret,11.0754823576,48.6428339005,104446,76.8848455047,1.01795117302,0.529578543818,91.6926683018,851.536749951,34818,184.006171675,2.21574834119,2.21158,2.36997,2.075465,0.0170774221807,0.0211144536734,74.5786819458,0.0232499495773,0,n/a,0,0.00444014645522
sub-10891,session_1,bart,11.1394217891,48.1125677871,104440,76.5268004792,1.03534326407,0.528766196655,93.0120124692,852.464308704,34824,182.53025775,2.19492111116,2.19709333333,2.34010666667,2.0567075,0.0213792850352,0.0213446412235,75.2426605225,0.0183974817263,0,n/a,0,0.00410621820225
sub-10891,session_1,stopsignal,10.6324669536,50.3678733695,104609,78.4229206336,0.989159715088,0.533357419099,83.7169589693,833.829112043,34655,178.831625419,2.17006895912,2.16963666667,2.30583333333,2.0427075,0.0190426174144,0.0313311778009,61.1447792053,0.0349127511308,0,n/a,0,0.00720419570652
sub-10891,session_1,bht,10.5248870366,50.1594493976,104436,79.3680916386,1.08788494762,0.533100243034,82.9259241263,835.340198808,34828,182.254377365,2.1788123375,2.17085333333,2.31324666667,2.05971,0.0481736246489,0.0295886192471,69.3440551758,0.0633274477238,0,n/a,0,0.00556389341772
sub-10891,session_1,rest,10.398924478,50.5150842715,104545,80.3463258294,1.04058027953,0.533137305994,81.1314871679,835.515374381,34719,180.792999105,2.17772812223,2.16985666667,2.30821,2.0620775,0.0211181431976,0.0295302998275,72.9320678711,0.0299513230093,0,n/a,0,0.00517868375
sub-10891,session_1,scap,10.659798008,49.5623734379,104492,78.2249620594,1.03667096964,0.532237521179,84.876526503,833.862294737,34772,180.373361641,2.17622596925,2.17128,2.31054,2.0543875,0.0221239249108,0.029844161123,70.3363800049,0.0340391733862,0,n/a,0,0.00490369621993
sub-10891,session_1,taskswitch,10.7768483091,49.3239123461,104514,77.4213456811,1.04900027661,0.531786524063,86.4904829562,834.358098292,34750,180.804859825,2.1713409435,2.15505666667,2.32069,2.04696,0.0219535956255,0.0303737483919,75.0715103149,0.0284075405161,0,n/a,0,0.00391771899038
sub-10891,session_1,pamenc,11.1962486248,48.0492808045,104433,75.9960407847,1.03516192486,0.528792599181,93.7218545396,850.87056713,34831,183.507001392,2.20257118868,2.20460333333,2.34446333333,2.0673575,0.0291415092349,0.0207840055227,74.6597595215,0.025292613513,0,n/a,0,0.0044018053719
sub-10893,session_1,bht,11.417593184,43.1751912758,107792,68.6893687688,1.18105857304,0.508550147378,97.8770333405,784.267268668,31472,170.821747077,1.98150333119,1.97272666667,2.14370333333,1.8397225,0.0465408812058,0.024668244645,69.5043411255,0.0577152160126,0,n/a,0,0.00443444164557
sub-10893,session_1,rest,11.3877716215,43.1854923647,107787,68.7755123724,1.13215353605,0.508526064739,97.4956551866,783.199828047,31477,172.000453778,1.99596761076,1.97462333333,2.17110666667,1.8547925,0.0260418334475,0.0246369857341,59.6828460693,0.0956889083916,0,n/a,0,0.00657065532895
sub-10893,session_1,bart,10.7272878008,43.936813,107941,71.5261002925,1.11705134919,0.511431060613,87.2336362194,767.281063104,31323,161.12690771,1.8804594503,1.85734333333,2.07426666667,1.72597760288,0.0201096604726,0.0214769411832,60.0307235718,0.0618754011487,0,n/a,0,0.00713555041199
sub-10893,session_1,stopsignal,11.5034653572,42.9665879725,107786,67.9722534277,1.14682483389,0.508450944583,99.1012330519,781.916462556,31478,171.543003635,1.98906255268,1.97361,2.17138333333,1.8363225,0.018063970805,0.0235556811094,56.367931366,0.0892883376916,0,n/a,0,0.00757585016304
sub-10893,session_1,taskswitch,11.6048191526,42.7171674755,107792,67.6024195324,1.14499013453,0.507674113789,100.917094144,784.51385295,31472,172.868991014,1.98564636604,1.9652,2.16922333333,1.8365175,0.0155232783974,0.0227923821658,58.9439888,0.0707749754105,0,n/a,0,0.00708985716346
sub-10893,session_1,pamret,10.8616021754,43.6765691173,108029,69.9630344603,1.09393392372,0.511731209826,88.608122052,759.910647289,31235,159.017460705,1.88333655804,1.87194,2.08515,1.71141510201,0.0130672901947,0.0214272867888,59.0204429626,0.0628900082299,0,n/a,0,0.00693450283582
sub-10893,session_1,pamenc,10.7838717548,43.7525475526,107971,70.7342242152,1.08832383115,0.511716903855,87.7856832016,762.78880261,31293,159.428807262,1.89969972977,1.87424333333,2.10572,1.73711760354,0.0191758449001,0.0210662297904,54.8539428711,0.0683426963323,0,n/a,0,0.00906705491736
sub-10893,session_1,scap,11.5290757443,42.939501454,107690,67.9120390414,1.14571053179,0.508600522071,99.6332709622,782.963042058,31574,173.731393749,2.00108583364,1.99336333333,2.18484666667,1.8398825,0.0243388331858,0.0237081311643,57.7383041382,0.10109408385,0,n/a,0,0.00706446584192
sub-10912,session_1,pamenc,11.2172646522,47.1512026325,106028,75.005370648,1.08531742513,0.518591060994,94.7780777122,841.355092896,33236,189.828098187,2.25576133569,2.21010666667,2.45189666667,2.1181875,0.0271594868485,0.0205003321171,76.2616043091,0.034494192523,0,n/a,0,0.00387481347107
sub-10912,session_1,pamret,11.1615541246,47.4829587504,106037,75.4311904107,1.10341221414,0.519066693103,93.7544570489,841.929314452,33227,189.691952701,2.25431672485,2.22105666667,2.44380333333,2.11066,0.0165017282418,0.0208715759218,78.0811462402,0.0397171878417,0,n/a,0,0.00384092238806
sub-10912,session_1,taskswitch,11.3165786938,47.7696059552,106130,73.4126902817,1.08290107253,0.520734581517,94.5451209722,830.780486698,33134,187.322234704,2.25086116727,2.22696333333,2.43279333333,2.1048825,0.022378892589,0.0232557859272,76.8208465576,0.0655095313608,0,n/a,0,0.00362051014423
sub-10912,session_1,scap,11.2524631773,47.8541524632,106076,73.6578057453,1.08652287369,0.521184915808,93.6242701404,828.831746869,33188,188.126521337,2.25686675069,2.24849666667,2.43382333333,2.100565,0.0244455390605,0.0233932957053,75.2624282837,0.0621961801549,0,n/a,0,0.00362205158076
sub-10912,session_1,bht,11.4351532326,48.0278661764,105974,72.6204688451,1.10420696353,0.522072714539,95.7164101959,830.426189068,33290,189.626258574,2.24166956583,2.23862,2.41358333333,2.0848325,0.093574312437,0.0215433165431,69.1058654785,0.0955719676625,0,n/a,0,0.00428572873418
sub-10912,session_1,bart,11.0657181644,47.5547651698,106077,75.7791847625,1.11225929715,0.519316412387,92.2703045474,838.55110131,33187,188.026914588,2.23753258804,2.20219333333,2.42398,2.098575,0.0217372185084,0.0220865011215,76.8109130859,0.0470144861709,0,n/a,0,0.00380596475655
sub-10912,session_1,stopsignal,11.3442006243,48.0818635471,106109,73.1318990619,1.09245535981,0.521808799754,94.3864065196,829.622934996,33155,186.373713092,2.24796891707,2.245,2.41960666667,2.091265,0.0164482047462,0.0234987288713,70.7668304443,0.059584561694,0,n/a,0,0.00484823048913
sub-10912,session_1,rest,11.3566773433,48.0042008191,106075,72.981180661,1.11771513601,0.521743621972,94.6407636185,828.823720902,33189,187.666130808,2.24673327509,2.24464333333,2.42515333333,2.08338,0.0403565904529,0.023640004918,73.3914489746,0.0808783624479,0,n/a,0,0.00387900947368
sub-10934,session_1,bht,11.7477877375,44.7499697054,105237,71.896218033,1.00583234316,0.518250589932,104.586627616,844.621508583,34027,191.48516731,2.14016218341,2.15256666667,2.33755333333,1.94815,0.0552497090861,0.0399060286582,62.1991920471,0.0754713847199,0,n/a,0,0.00616349037975
sub-10934,session_1,stopsignal,11.5812283074,45.6721013222,105327,72.6253735663,1.19370913458,0.520684924884,100.690260971,841.091032182,33937,183.52380719,2.03801275174,2.03571333333,2.20544333333,1.885425,0.00790386419547,0.0343953669071,69.2882919312,0.0345466769891,0,n/a,0,0.00517737038043
sub-10934,session_1,pamenc,11.4961734544,45.8608274268,105232,70.8675725555,0.99756895554,0.524035228626,97.7805736516,814.70590639,34032,181.60159867,2.11385648756,2.13094683602,2.30134333333,1.9260725,0.0221258813753,0.0363151729107,43.341758728,0.100843492267,5,n/a,2.05761316872,0.0148494366116
sub-10934,session_1,pamret,11.697328928,44.4910064007,105147,69.6498873845,1.0781616782,0.521578136686,102.159619622,814.717642537,34117,184.495437004,2.13206403678,2.14278350363,2.29159333333,1.973715,0.011298370437,0.0367513038218,60.3268089294,0.0613436984731,0,n/a,0,0.00750258671642
sub-10934,session_1,taskswitch,11.7964992962,44.8302108588,105186,71.2767400389,1.06663250585,0.519534426547,104.693902057,840.816013702,34078,187.927790435,2.09821698407,2.10669,2.28601666667,1.9181,0.0123137229939,0.0358170866966,60.1994171143,0.0661234799107,1,n/a,0.478468899522,0.00748099173077
sub-10934,session_1,bart,11.6318381137,45.0786830304,105142,70.0321094425,0.960549934428,0.522547794293,100.641538822,814.602159797,34122,185.817711775,2.17864289689,2.19413017437,2.36774666667,1.9904925,0.0148652211626,0.0384681820869,43.146156311,0.106595816196,4,n/a,1.49253731343,0.0142465228464
sub-10934,session_1,rest,11.7869969985,45.5190228104,105128,71.1685518822,1.02053464396,0.521367689777,103.554433887,838.863507424,34136,188.059613747,2.17885170844,2.17014333333,2.38325,1.9999825,0.0198733521924,0.0425072945654,33.2815628052,0.148944478994,3,n/a,1.96078431373,0.0232811996053
sub-10934,session_1,scap,11.7433667668,45.0885525756,105223,71.3271839941,1.10090362769,0.52039068586,103.355294916,837.621282084,34041,185.290909499,2.0797822961,2.08390666667,2.27144333333,1.900525,0.00769795182391,0.0352362766862,58.2156639099,0.0426686900739,0,n/a,0,0.00852703388316
sub-10940,session_1,bart,8.76979583187,62.421366986,96396,95.5810803076,1.19127905659,0.584153503179,57.4810197541,838.226559687,42868,215.578974568,2.29495662593,2.28941333333,2.51497666667,2.0992575,0.00753239255063,0.0610960423946,60.6343765259,0.0469644922972,0,n/a,0,0.00535610426966
sub-10940,session_1,bht,8.7211355866,58.4554579867,96539,89.8694764411,1.13900817315,0.583521665334,57.0027773764,783.76388914,42725,202.176735311,2.30153157379,2.31171648295,2.50837666667,2.10244,0.0397945090489,0.0672269165516,58.7467803955,0.100969155925,0,n/a,0,0.00529901848101
sub-10940,session_1,pamret,8.60724152212,63.2656374254,96210,97.0951326361,1.17131447902,0.586112647906,55.4538549454,835.72125722,43054,215.200515374,2.29214614615,2.26210333333,2.53442,2.1005575,0.00813460276625,0.0655586123466,52.5457267761,0.0499659231259,0,n/a,0,0.00756776824627
sub-10940,session_1,scap,8.97166815903,57.6069457078,96387,88.212645116,1.15180515764,0.582112720517,60.2817492157,791.414579411,42877,206.853565563,2.33035413423,2.34507314696,2.53786333333,2.1263775,0.0104535609507,0.0620834715664,61.5185623169,0.0493630277919,0,n/a,0,0.00487587666667
sub-10940,session_1,pamenc,8.59901142714,63.0009826161,96313,97.2948470152,1.21625179837,0.585016501211,55.5682577524,836.639501286,42951,215.899070486,2.28794254061,2.27237666667,2.52068333333,2.0909175,0.0224991536484,0.062414586544,60.3795623779,0.0497969345267,0,n/a,0,0.00546833404959
sub-10940,session_1,taskswitch,8.75951416726,58.4537598279,96396,90.6943620896,1.10288218559,0.582337804809,57.9478231423,794.438549614,42868,208.5904379,2.32850067127,2.33599314769,2.54561,2.123075,0.023432524049,0.0625440403819,62.4148788452,0.0537114443795,0,n/a,0,0.00482698360577
sub-10940,session_1,stopsignal,8.80046326898,58.2743664341,96514,90.3549941724,1.16444324604,0.582348962362,58.288656144,795.165807383,42750,203.764436266,2.25696366378,2.24508982158,2.47904666667,2.06564,0.00613782299966,0.0672466158867,62.3261642456,0.0543418225454,0,n/a,0,0.00529514402174
sub-10940,session_1,rest,8.87258928626,57.4421814503,96356,88.674539717,1.08516338375,0.582571174413,59.1718303065,786.772771057,42908,203.731943305,2.30274298749,2.30058648383,2.53028333333,2.0976275,0.0190797602359,0.0662382766604,56.9368019104,0.0605252174025,0,n/a,0,0.00665431289474
sub-10948,session_1,pamret,10.9991272329,47.5071013369,104144,75.6556265879,1.04055300897,0.530570516531,90.9976658476,832.145862724,35120,183.722859102,2.0980684344,2.12558,2.16897649429,2.0032122612,0.0108223686824,0.0135252112523,45.8437042236,0.0842690978295,1,n/a,0.371747211896,0.0131003627985
sub-10948,session_1,pamenc,10.6795139879,46.9009646138,104145,78.0688846495,1.1072302409,0.528609714741,87.9118448201,833.737745636,35119,184.547316479,2.07346462394,2.10507333333,2.14514649619,1.97408726467,0.0200478070501,0.00971377827227,56.4804611206,0.078508666535,0,n/a,0,0.00797482673554
sub-10948,session_1,bart,11.0554740048,46.6952329108,104022,74.9326126708,1.02074410811,0.529992754151,92.3731581674,828.415551496,35242,183.85853984,2.09703873283,2.11632,2.16947649425,2.00854726056,0.0183284351995,0.0142738372087,48.9202804565,0.102743230739,1,n/a,0.373134328358,0.0103891269663
sub-10949,session_1,pamenc,10.1428206894,58.2456648171,103576,83.8075316191,1.03588392827,0.547861188069,73.273598257,850.044765632,35688,201.635460642,2.1563163851,2.09041,2.40547666667,1.993905,0.0152315271092,0.0380652286112,57.9730148315,0.0589598250131,0,n/a,0,0.00787597809917
sub-10949,session_1,bart,10.0034145682,59.5062756693,103599,84.9572685717,1.01277119924,0.549765097387,70.9041141423,849.862778105,35665,201.41491313,2.13744558819,2.04662333333,2.38057666667,2.0043075,0.0241967450727,0.0355927236378,60.2099838257,0.0572144175174,0,n/a,0,0.00645690142322
sub-10949,session_1,rest,10.1062074711,56.3543860501,103463,81.8995262539,1.13063420319,0.548464966326,72.9877088482,827.693604107,35801,190.479831374,2.08354676417,2.00143,2.31439981607,1.9526775,0.067935399131,0.0409308709204,57.2817077637,0.114008826079,0,n/a,0,0.00671762651316
sub-10949,session_1,stopsignal,10.3198404283,56.5618409963,103548,81.4015291641,1.09169579562,0.547384893136,75.6074539951,840.05079159,35716,192.842356743,2.08592113502,1.9932,2.30988981643,1.9713,0.0308477350222,0.042084608227,56.1929321289,0.0767866318288,0,n/a,0,0.00799179157609
sub-10949,session_1,pamret,10.0098200002,58.9472187609,103735,84.6960534629,1.0473370166,0.548409565211,71.276729271,847.792249891,35529,200.531847156,2.13658548447,2.06162666667,2.38734666667,1.9816875,0.0111355041971,0.0373054146767,60.9426040649,0.036584042502,0,n/a,0,0.00623420522388
sub-10949,session_1,taskswitch,10.226037381,56.2723741517,103499,80.8130834919,1.08641183405,0.548602668201,74.1519164882,826.397612659,35765,190.10348103,2.09919822917,2.01746333333,2.34770648009,1.95304,0.0357463880009,0.0419525466859,52.2160453796,0.087649730291,0,n/a,0,0.009205504375
sub-10949,session_1,bht,9.9560194024,57.0645824996,103469,82.6200461103,1.0750346737,0.549826684868,70.7125488224,822.566782102,35795,190.617898843,2.08480966295,2.00077666667,2.32420648196,1.9486175,0.0479649558195,0.0440359339118,55.5754852295,0.0869350561868,0,n/a,0,0.00729887594937
sub-10949,session_1,scap,9.71114042187,57.6926847551,103420,85.3851230667,1.14530022067,0.549968474163,68.2123439186,829.186920039,35844,191.824399291,2.08418578489,2.02323666667,2.33608981434,1.9154575,0.0365867548835,0.0478897951543,50.1541557312,0.0992792747628,0,n/a,0,0.0115255472509
