onset	duration	trial_type	Load	Delay	ReactionTime	ResponseAccuracy	ExpectedResponse	ButtonPressCode	PresentationInterval	ResponseInterval	onset_noTriggerAdjust
0.031254800482202	9.48322181751882	6	3	4.5	1.0175562260365	CORRECT	2	28	1.98935978555573	3.00088877903727	0.031254800482202
11.5205388609638	8.02426766903727	8	5	3	n/a	NO_RESPONSE	1	n/a	1.98950243407444	3.03391397803716	11.5205388609638
21.5177657709637	8.00777840400042	2	1	3	0.732377712036396	INCORRECT	1	28	2.00608735100013	3.01741740000034	21.5177657709637
31.5150285910381	7.99125663836958	5	3	3	2.94183876807347	INCORRECT	2	5	2.00612663096308	3.00086768248093	31.5150285910381
43.5184176920011	9.49982772296289	3	1	4.5	0.509531135073303	CORRECT	1	5	2.00603608496294	3.00076588003731	43.5184176920011
59.0198857720011	6.49904870899991	1	1	1.5	0.933535540961657	CORRECT	2	28	2.00607786307364	3.0008181279627	59.0198857720011
71.520602323038	9.49988169000017	12	7	4.5	2.24151349199883	CORRECT	2	28	2.00616535292602	3.00081504303716	71.520602323038
85.0162085819638	9.53298743796313	6	3	4.5	n/a	NO_RESPONSE	1	n/a	2.0060394520001	3.03398658592596	85.0162085819638
96.5220352239639	9.49992190203693	9	5	4.5	1.37095875903606	INCORRECT	2	5	2.00618308799994	3.00081651303708	96.5220352239639
110.017518544038	7.99125303692608	11	7	3	1.26456201499923	INCORRECT	2	5	2.0060787029629	3.00086726996324	110.017518544038
126.016513181964	7.99117116996285	8	5	3	2.84573715807346	CORRECT	2	28	2.00607845900004	3.00081588800003	126.016513181964
138.019861396259	9.53300275974152	9	5	4.5	n/a	NO_RESPONSE	1	n/a	2.00602020070482	3.03396423803679	138.019861396259
151.515261394038	6.49906273792567	4	3	1.5	1.70915187403625	CORRECT	1	5	2.00614504692567	3.00081073699994	151.515261394038
162.009943600001	6.51562929700003	7	5	1.5	0.683340630740986	INCORRECT	1	28	2.00604735896286	3.00077443074179	162.009943600001
172.521084716964	9.4999381800003	6	3	4.5	1.20577727199907	INCORRECT	1	28	1.98951075107425	3.00085680796292	172.521084716964
