onset	duration	trial_number	trial_type	reaction_time	response_coded	response_str	pairno_rec	enc_codes_during_rec	onset_noTriggerAdjust
0.078713656929267	3	1	CORRECTLY	n/a	n/a	n/a	3	6	0.078713656929267
4.52192120243217	3	2	INCORRECTLY	n/a	n/a	n/a	55	0	4.52192120243217
13.010444599804	2	3	CONTROL	n/a	n/a	n/a	1000	0	13.010444599804
16.061057029367	3	4	CORRECTLY	2.31721038363321	5	SURE_CORRECT	12	0	16.061057029367
21.0182053709295	3	5	CORRECTLY	0.337258211070548	28	MAYBE_CORRECT	8	15	21.0182053709295
25.0635343648041	2	6	CONTROL	1.54333153619609	28	n/a	1000	0	25.0635343648041
29.0259662348039	3	7	INCORRECTLY	3.055529148196	5	SURE_CORRECT	59	0	29.0259662348039
36.0223978473064	3	8	CORRECTLY	2.94769160269379	5	SURE_CORRECT	7	13	36.0223978473064
40.5153039733668	3	9	INCORRECTLY	2.14092803263338	21	SURE_INCORRECT	68	0	40.5153039733668
47.014354681804	3	10	INCORRECTLY	2.62125506419625	21	SURE_INCORRECT	64	0	47.014354681804
51.0597925995576	3	11	CORRECTLY	3.47971795444255	5	SURE_CORRECT	6	12	51.0597925995576
56.01700858306	2	12	CONTROL	0.778124635940003	5	n/a	1000	0	56.01700858306
61.5211517063667	3	13	INCORRECTLY	2.38735922563319	21	SURE_INCORRECT	78	0	61.5211517063667
65.566478107241	3	14	CORRECTLY	2.97193989575908	5	SURE_CORRECT	16	31	65.566478107241
69.562074637367	3	15	CORRECTLY	1.30768962463299	21	SURE_INCORRECT	14	0	69.562074637367
75.016633701804	3	16	CORRECTLY	2.23374843419606	28	MAYBE_CORRECT	1	3	75.016633701804
79.078620364995	3	17	CORRECTLY	2.01998381400517	5	SURE_CORRECT	5	11	79.078620364995
83.5217967258041	3	18	INCORRECTLY	2.68812836019606	21	SURE_INCORRECT	51	0	83.5217967258041
90.020862504367	3	19	INCORRECTLY	1.5644411386329	5	SURE_CORRECT	47	0	90.020862504367
94.0662271424976	3	20	INCORRECTLY	n/a	n/a	n/a	66	0	94.0662271424976
99.023342682367	3	21	CORRECTLY	3.44835213263286	5	SURE_CORRECT	10	20	99.023342682367
103.068661196804	3	22	INCORRECTLY	0.978736905196001	28	MAYBE_CORRECT	48	0	103.068661196804
107.080818830367	3	23	INCORRECTLY	1.13326822463296	28	MAYBE_CORRECT	52	0	107.080818830367
115.022268628804	3	24	INCORRECTLY	0.758330392196513	21	SURE_INCORRECT	45	0	115.022268628804
119.515257822803	3	25	CORRECTLY	0.394644922196676	21	SURE_INCORRECT	9	18	119.515257822803
125.516850606366	3	26	INCORRECTLY	1.72669462063368	10	MAYBE_INCORRECT	42	0	125.516850606366
131.021216806367	3	27	INCORRECTLY	1.78766147563329	10	MAYBE_INCORRECT	80	0	131.021216806367
137.006281365366	3	28	CORRECTLY	1.71669582963386	10	MAYBE_INCORRECT	2	5	137.006281365366
142.013164996242	2	29	CONTROL	1.60903146075816	10	n/a	1000	0	142.013164996242
145.063840796558	3	30	INCORRECTLY	2.39594987244254	21	SURE_INCORRECT	56	0	145.063840796558
150.518278622242	3	31	INCORRECTLY	2.82870434375855	10	MAYBE_INCORRECT	43	0	150.518278622242
155.011241187803	3	32	INCORRECTLY	2.45630471119694	10	MAYBE_INCORRECT	58	0	155.011241187803
159.520909870497	3	33	CORRECTLY	0.558636636503252	10	MAYBE_INCORRECT	4	9	159.520909870497
167.014667960804	3	34	CORRECTLY	1.26263962219582	28	MAYBE_CORRECT	13	0	167.014667960804
173.513684511242	3	35	CORRECTLY	1.48394692475813	10	MAYBE_INCORRECT	11	21	173.513684511242
178.520602592367	3	36	CORRECTLY	0.510603711632939	10	MAYBE_INCORRECT	15	30	178.520602592367
182.565891949367	3	37	INCORRECTLY	n/a	n/a	n/a	46	0	182.565891949367
188.51787236793	2	38	CONTROL	1.45912196407062	28	n/a	1000	0	188.51787236793
193.508240148366	2	39	CONTROL	0.921595092633652	28	n/a	1000	0	193.508240148366
198.017695313115	3	40	INCORRECTLY	1.89184876788477	10	MAYBE_INCORRECT	62	0	198.017695313115
203.02468717993	2	41	CONTROL	2.43158676107032	5	n/a	1000	0	203.02468717993
207.517606920367	2	42	CONTROL	1.29312874563311	21	n/a	1000	0	207.517606920367
211.015842370366	2	43	CONTROL	2.55347322563375	28	n/a	1000	0	211.015842370366
218.509652898804	3	44	INCORRECTLY	1.8820024521965	10	MAYBE_INCORRECT	49	0	218.509652898804
224.013893319804	3	45	CORRECTLY	2.44199144519644	5	SURE_CORRECT	27	47	224.013893319804
229.518243510803	3	46	CORRECTLY	n/a	n/a	n/a	30	53	229.518243510803
235.022544929366	3	47	INCORRECTLY	2.11597321063346	21	SURE_INCORRECT	75	0	235.022544929366
244.50582223912	3	48	CORRECTLY	n/a	n/a	n/a	35	58	244.50582223912
252.016203299366	3	49	CORRECTLY	0.898662512633564	28	MAYBE_CORRECT	32	55	252.016203299366
256.078055834366	2	50	CONTROL	0.547440101633583	10	n/a	1000	0	256.078055834366
259.062350739433	3	51	INCORRECTLY	2.05625820356727	10	MAYBE_INCORRECT	70	0	259.062350739433
267.020322231242	2	52	CONTROL	1.05025095275869	10	n/a	1000	0	267.020322231242
272.508077854869	3	53	INCORRECTLY	2.32323402813017	21	SURE_INCORRECT	79	0	272.508077854869
277.514992012366	3	54	INCORRECTLY	2.89945211163376	10	MAYBE_INCORRECT	65	0	277.514992012366
282.007954071366	2	55	CONTROL	1.18778754863342	28	n/a	1000	0	282.007954071366
285.058568467367	3	56	INCORRECTLY	2.6756045206339	10	MAYBE_INCORRECT	53	0	285.058568467367
292.021846237929	3	57	INCORRECTLY	1.87877962107086	10	MAYBE_INCORRECT	76	0	292.021846237929
296.06708423093	2	58	CONTROL	0.594448831070622	10	n/a	1000	0	296.06708423093
300.013090148497	3	59	INCORRECTLY	2.26595819450358	28	MAYBE_CORRECT	41	0	300.013090148497
305.517221740803	2	60	CONTROL	1.31927349919715	10	n/a	1000	0	305.517221740803
310.010202607367	3	61	INCORRECTLY	1.78649728963319	10	MAYBE_INCORRECT	63	0	310.010202607367
318.017961334803	3	62	CORRECTLY	3.05875674519666	5	SURE_CORRECT	38	61	318.017961334803
325.014411679803	3	63	CORRECTLY	1.83439417419686	10	MAYBE_INCORRECT	24	41	325.014411679803
330.021317368804	3	64	CORRECTLY	2.17398308219617	28	MAYBE_CORRECT	21	37	330.021317368804
