onset	duration	trial_type	Load	Delay	ReactionTime	ResponseAccuracy	ExpectedResponse	ButtonPressCode	PresentationInterval	ResponseInterval	onset_noTriggerAdjust
0.0310906107424671	9.48334789293494	6	3	4.5	0.711371365322066	CORRECT	2	28	1.98949904699975	3.00079390099972	0.0310906107424671
11.5205727837424	7.99116679700001	8	5	3	0.777203182290577	CORRECT	1	5	2.00604078900005	3.00079978603299	11.5205727837424
21.5177310577424	8.00780372100007	2	1	3	1.03127477532234	CORRECT	1	5	2.0061473400001	3.01736106706494	21.5177310577424
31.5150588167421	8.00774929199997	5	3	3	1.11493790925761	CORRECT	2	28	2.00602107000032	3.0008237459997	31.5150588167421
43.5183879196134	9.49991674906414	3	1	4.5	0.663464264322556	CORRECT	1	5	1.98945773812875	3.00089022700013	43.5183879196134
59.0199470156776	6.49907757406481	1	1	1.5	0.6532993152573	CORRECT	2	28	2.00612363493565	3.00089716699995	59.0199470156776
71.5206677888068	9.49987192287062	12	7	4.5	1.16924873025755	INCORRECT	2	5	1.98948444780626	3.00087062293505	71.5206677888068
85.0161563957422	9.49989302787117	6	3	4.5	2.71076422332226	INCORRECT	1	28	2.00608010693531	3.00085364093593	85.0161563957422
96.5221278067424	9.49982919493505	9	5	4.5	0.830041306192925	CORRECT	2	28	1.98948372899986	3.00087966787078	96.5221278067424
110.017600712677	8.00766308306493	11	7	3	1.58209393925745	CORRECT	2	28	1.98943592500018	3.00077102500018	110.017600712677
126.016468904677	8.00773958100035	8	5	3	1.81774790838654	CORRECT	2	28	2.00607494800033	3.01734796606434	126.016468904677
138.019861904613	9.49982774045156	9	5	4.5	0.969965648322159	INCORRECT	1	28	2.00598485912906	3.00077407138724	138.019861904613
151.515298791678	6.49906764006482	4	3	1.5	0.805740574322499	CORRECT	1	5	2.00610057706444	3.00080690906498	151.515298791678
162.009966000742	6.49902067693529	7	5	1.5	1.05039940425786	CORRECT	1	5	2.00606825100022	2.9843170379354	162.009966000742
172.521134479613	9.49990058112917	6	3	4.5	0.724336258193034	CORRECT	1	5	2.00613130412921	3.00089022793554	172.521134479613
186.016638105677	6.49903404106499	10	7	1.5	1.99119582038657	CORRECT	1	5	2.00599799619386	3.000870903129	186.016638105677
196.511204176742	6.49920132196712	1	1	1.5	0.780873272257395	CORRECT	2	28	2.00614128693496	2.98439131396708	196.511204176742
209.011920697677	6.5157263760002	10	7	1.5	0.898046550257732	CORRECT	2	28	2.00613579306491	3.01744663093541	209.011920697677
219.523125497743	7.99116004106418	2	1	3	0.78130044332238	CORRECT	2	28	1.98954629393484	3.00072902412921	219.523125497743
237.511574605742	6.49908206100008	7	5	1.5	1.12504589425725	CORRECT	1	5	2.00610350500028	2.98428720599986	237.511574605742
252.018449125677	7.99114642080667	5	3	3	1.36860629132207	CORRECT	1	5	2.00610552900025	3.00081735280628	252.018449125677
264.021785318742	9.48324334593508	3	1	4.5	0.817975026322529	CORRECT	1	5	2.00606904400001	2.98425971699999	264.021785318742
277.517196295677	9.49990150000031	12	7	4.5	2.33076935632243	INCORRECT	2	5	2.00605019506474	3.00083963900033	277.517196295677
289.023132536742	7.99122761993522	11	7	3	0.839235781386378	CORRECT	1	5	1.9895459299355	3.00079520506415	289.023132536742
301.009932421678	8.00780353806476	2	1	3	1.86202237838643	CORRECT	2	28	2.0061268469999	3.00087042612904	301.009932421678
311.023820293613	7.99108031819333	8	5	3	0.793586523257545	CORRECT	2	28	1.98946580006395	3.00075173106461	311.023820293613
321.021066986677	6.4990391900651	10	7	1.5	1.24840833225744	CORRECT	1	5	2.00607983506507	3.00082052000016	321.021066986677
