onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
0.00687785600001689	1.5	GO	LEFT	0.424578935	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	0	0.00687785600001689	0
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	1.5	0	1.5
2.63546101700001	1.5	STOP	LEFT	0.383602885000016	LEFT	95	CorrectResponse	UnsuccessfulStop	0.254932236000002	1	250	-1	2.625	2.63546101700001	2.625
0	2	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	4.125	0	4.125
6.134423352	1.5	GO	LEFT	0.434868350999977	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	6.125	6.134423352	6.125
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	7.625	0	7.625
9.38229097300001	1.5	GO	RIGHT	0.276550358000009	LEFT	95	IncorrectResponse	JUNK	0	0	0	0	9.375	9.38229097300001	9.375
0	2.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	10.875	0	10.875
13.015299902	1.5	GO	RIGHT	0.306732376000014	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	13	13.015299902	13
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	14.5	0	14.5
15.39246822	1.5	GO	LEFT	0.394913417999987	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	15.375	15.39246822	15.375
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	16.875	0	16.875
17.518640769	1.5	GO	RIGHT	0.363148587000069	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	17.5	17.518640769	17.5
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	19	0	19
19.644794314	1.5	STOP	RIGHT	0.430294068999956	RIGHT	92	CorrectResponse	UnsuccessfulStop	0.351626785000008	2	350	-1	19.625	19.644794314	19.625
0	2.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	21.125	0	21.125
23.3950825380001	1.5	GO	RIGHT	0.294170130999987	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	23.375	23.3950825380001	23.375
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	24.875	0	24.875
26.257765483	1.5	STOP	LEFT	0.352179082000021	LEFT	95	CorrectResponse	UnsuccessfulStop	0.302555230000053	2	300	-1	26.25	26.257765483	26.25
0	2.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	27.75	0	27.75
29.8907823600001	1.5	STOP	RIGHT	0.336706609999965	RIGHT	92	CorrectResponse	UnsuccessfulStop	0.20071833399993	1	200	-1	29.875	29.8907823600001	29.875
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	31.375	0	31.375
32.268173819	1.5	GO	LEFT	0.429979204999995	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	32.25	32.268173819	32.25
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	33.75	0	33.75
34.260313667	1.5	GO	LEFT	0.41510920799999	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	34.25	34.260313667	34.25
0	1.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	35.75	0	35.75
37.642114022	1.5	GO	RIGHT	0.424747339000078	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	37.625	37.642114022	37.625
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	39.125	0	39.125
40.019475218	1.5	GO	LEFT	0.350863273999948	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	40	40.019475218	40
0	2	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	41.5	0	41.5
43.518722058	1.5	GO	RIGHT	0.412135578000061	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	43.5	43.518722058	43.5
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	45	0	45
45.510713605	1.5	GO	LEFT	0.394949505	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	45.5	45.510713605	45.5
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	47	0	47
48.507554965	1.5	GO	LEFT	0.359836760999997	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	48.5	48.507554965	48.5
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	50	0	50
50.767836535	1.5	GO	RIGHT	0.257699623999997	LEFT	95	IncorrectResponse	JUNK	0	0	0	0	50.75	50.767836535	50.75
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	52.25	0	52.25
53.379244422	1.5	GO	RIGHT	0.406783270000005	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	53.375	53.379244422	53.375
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	54.875	0	54.875
56.259034494	1.5	GO	LEFT	0.328588652999997	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	56.25	56.259034494	56.25
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	57.75	0	57.75
