onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
0.0118734360000872	1.5	GO	RIGHT	0.43644029699999	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	0	0.0118734360000872	0
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	1.5	0	1.5
2.26503943099999	1.5	STOP	LEFT	0.399282327000037	LEFT	95	CorrectResponse	UnsuccessfulStop	0.251282613000058	1	250	-1	2.25	2.26503943099999	2.25
0	1.375	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	3.75	0	3.75
5.13324308699998	1.5	GO	LEFT	0.50862134700003	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	5.125	5.13324308699998	5.125
0	3.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	6.625	0	6.625
9.76970922400005	1.5	STOP	RIGHT	0.512049099000023	RIGHT	92	CorrectResponse	UnsuccessfulStop	0.35039541499998	2	350	-1	9.75	9.76970922400005	9.75
0	1.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	11.25	0	11.25
13.1377079920001	1.5	GO	RIGHT	0.573607488999983	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	13.125	13.1377079920001	13.125
0	2.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	14.625	0	14.625
17.390319037	1.5	GO	LEFT	0.38763685899994	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	17.375	17.390319037	17.375
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	18.875	0	18.875
19.757815554	1.5	GO	RIGHT	0.363781899999935	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	19.75	19.757815554	19.75
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	21.25	0	21.25
21.758943258	1.5	GO	LEFT	0.351520660999995	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	21.75	21.758943258	21.75
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	23.25	0	23.25
24.2774656730001	1.5	GO	RIGHT	0.481528251999976	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	24.25	24.2774656730001	24.25
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	25.75	0	25.75
26.395345281	1.5	GO	RIGHT	0.444582927999932	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	26.375	26.395345281	26.375
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	27.875	0	27.875
28.896382128	1.5	GO	LEFT	0.471840618999977	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	28.875	28.896382128	28.875
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	30.375	0	30.375
31.397884449	1.5	GO	LEFT	0.531600757999968	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	31.375	31.397884449	31.375
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	32.875	0	32.875
34.3825249280001	1.5	GO	LEFT	0.401984198999912	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	34.375	34.3825249280001	34.375
