onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
249.51061478	1.5	GO	RIGHT	0.597647275999975	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	249.5	249.51061478	249.5
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	251	0	251
251.502798482	1.5	GO	RIGHT	0.607229717999985	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	251.5	251.502798482	251.5
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	253	0	253
254.265146657	1.5	GO	LEFT	0.515825948999918	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	254.25	254.265146657	254.25
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	255.75	0	255.75
256.759666938	1.5	GO	LEFT	0.549099865000017	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	256.75	256.759666938	256.75
0	2.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	258.25	0	258.25
260.760937054	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.404035864999969	1	400	1	260.75	260.760937054	260.75
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	262.25	0	262.25
263.255406631	1.5	GO	LEFT	0.67149505000009	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	263.25	263.255406631	263.25
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	264.75	0	264.75
266.252224136	1.5	GO	LEFT	0.481358956999998	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	266.25	266.252224136	266.25
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	267.75	0	267.75
269.516831941	1.5	GO	RIGHT	0.592111475000024	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	269.5	269.516831941	269.5
0	2.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	271	0	271
273.752350501	1.5	GO	LEFT	0.382519840999976	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	273.75	273.752350501	273.75
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	275.25	0	275.25
276.129683865	1.5	GO	RIGHT	0.59722818299997	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	276.125	276.129683865	276.125
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	277.625	0	277.625
278.389955571	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.450445611999953	1	450	1	278.375	278.389955571	278.375
0	2.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	279.875	0	279.875
282.006036927	1.5	GO	RIGHT	0.536642582000013	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	282	282.006036927	282
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	283.5	0	283.5
284.132216311	1.5	STOP	LEFT	0.76929987199992	LEFT	95	CorrectResponse	UnsuccessfulStop	0.351489534999928	2	350	-1	284.125	284.132216311	284.125
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	285.625	0	285.625
286.141278431	1.5	GO	RIGHT	0.488145638999981	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	286.125	286.141278431	286.125
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	287.625	0	287.625
289.137997135	1.5	GO	LEFT	0.348568256000021	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	289.125	289.137997135	289.125
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	290.625	0	290.625
291.766439643	1.5	GO	LEFT	0.498162045999948	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	291.75	291.766439643	291.75
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	293.25	0	293.25
294.143703206	1.5	GO	RIGHT	0.582222155999943	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	294.125	294.143703206	294.125
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	295.625	0	295.625
296.136027132	1.5	GO	LEFT	0.541992074000063	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	296.125	296.136027132	296.125
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	297.625	0	297.625
298.262128487	1.5	GO	RIGHT	0.448288102999982	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	298.25	298.262128487	298.25
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	299.75	0	299.75
301.259119103	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.301189727000065	2	300	1	301.25	301.259119103	301.25
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	302.75	0	302.75
303.385188954	1.5	STOP	LEFT	0.541122475999941	LEFT	95	CorrectResponse	UnsuccessfulStop	0.502058850000026	1	500	-1	303.375	303.385188954	303.375
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	304.875	0	304.875
305.879613954	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.454408683999986	1	450	1	305.875	305.879613954	305.875
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	307.375	0	307.375
308.508232751	1.5	STOP	RIGHT	0.433088750000024	RIGHT	92	CorrectResponse	UnsuccessfulStop	0.353327911000065	2	350	-1	308.5	308.508232751	308.5
0	1.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	310	0	310
311.638782473	1.5	GO	RIGHT	0.551935456000024	RIGHT	92	CorrectResponse	SuccessfulGo	0	0	0	0	311.625	311.638782473	311.625
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	313.125	0	313.125
313.63111306	1.5	GO	LEFT	0.575158797999961	LEFT	95	CorrectResponse	SuccessfulGo	0	0	0	0	313.625	313.63111306	313.625
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	315.125	0	315.125
