onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
0.0123655829993368	1.5	GO	LEFT	0.521667361999789	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	0	0.0123655829993368	0
0	2.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	1.5	0	1.5
4.38934297299966	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.251405068999702	2	250	1	4.375	4.38934297299966	4.375
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	5.875	0	5.875
6.89267009499963	1.5	STOP	LEFT	0.3277057159994	LEFT	5	CorrectResponse	UnsuccessfulStop	0.251352408999992	1	250	-1	6.875	6.89267009499963	6.875
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	8.375	0	8.375
8.88059432199952	1.5	GO	LEFT	0.445469257999321	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	8.875	8.88059432199952	8.875
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	10.375	0	10.375
10.8881891149995	1.5	GO	RIGHT	0.449966635000237	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	10.875	10.8881891149995	10.875
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	12.375	0	12.375
13.2589440369993	1.5	GO	LEFT	0.330244212000252	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	13.25	13.2589440369993	13.25
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	14.75	0	14.75
16.5083534319992	1.5	GO	RIGHT	0.411314693999884	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	16.5	16.5083534319992	16.5
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	18	0	18
18.5145981429996	1.5	GO	RIGHT	0.389536997000505	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	18.5	18.5145981429996	18.5
0	2.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	20	0	20
22.1454016029993	1.5	GO	LEFT	0.435505856999953	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	22.125	22.1454016029993	22.125
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	23.625	0	23.625
24.6319832859999	1.5	GO	RIGHT	0.260211682999397	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	24.625	24.6319832859999	24.625
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	26.125	0	26.125
26.6384998959993	1.5	STOP	RIGHT	0.41132413699961	RIGHT	28	CorrectResponse	UnsuccessfulStop	0.301819923000039	2	300	-1	26.625	26.6384998959993	26.625
0	2.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	28.125	0	28.125
30.2693510929994	1.5	GO	RIGHT	0.406665577999775	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	30.25	30.2693510929994	30.25
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	31.75	0	31.75
32.2587568539993	1.5	GO	LEFT	0.484060570000111	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	32.25	32.2587568539993	32.25
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	33.75	0	33.75
34.2648050019998	1.5	GO	RIGHT	0.292186325999864	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	34.25	34.2648050019998	34.25
0	2	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	35.75	0	35.75
37.761509901	1.5	GO	LEFT	0.413361836999684	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	37.75	37.761509901	37.75
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	39.25	0	39.25
40.3826071389994	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.201521885000147	1	200	1	40.375	40.3826071389994	40.375
0	1.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	41.875	0	41.875
43.7647111059996	1.5	GO	LEFT	0.445369541999753	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	43.75	43.7647111059996	43.75
0	1.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	45.25	0	45.25
46.7656304959992	1.5	GO	LEFT	0.371448859999873	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	46.75	46.7656304959992	46.75
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	48.25	0	48.25
48.7716500729994	1.5	GO	LEFT	0.353524152999853	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	48.75	48.7716500729994	48.75
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	50.25	0	50.25
52.0212074699994	1.5	GO	RIGHT	0.352630940999916	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	52	52.0212074699994	52
0	2.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	53.5	0	53.5
55.7680616059997	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.252137585000128	2	250	1	55.75	55.7680616059997	55.75
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	57.25	0	57.25
58.0227977479999	1.5	GO	RIGHT	0.337668623999889	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	58	58.0227977479999	58
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	59.5	0	59.5
60.5098354969996	1.5	GO	RIGHT	0.45527624100032	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	60.5	60.5098354969996	60.5
0	1.25	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	62	0	62
