onset	duration	trial_number	trial_type	reaction_time	response_coded	response_str	pairno_rec	enc_codes_during_rec	onset_noTriggerAdjust
224.013822346249	3	45	CORRECTLY	1.86757429674981	10	MAYBE_INCORRECT	27	47	224.013822346249
229.518120604978	3	46	CORRECTLY	1.95023541402043	10	MAYBE_INCORRECT	30	53	229.518120604978
235.022324331439	3	47	INCORRECTLY	2.88889186555934	21	SURE_INCORRECT	75	0	235.022324331439
244.52234388195	3	48	CORRECTLY	1.58901213604804	28	MAYBE_CORRECT	35	58	244.52234388195
252.016091815709	3	49	CORRECTLY	1.91466994529037	10	MAYBE_INCORRECT	32	55	252.016091815709
256.07792405044	2	50	CONTROL	2.14639265955884	21	n/a	1000	0	256.07792405044
259.06221778625	3	51	INCORRECTLY	2.26377358174977	28	MAYBE_CORRECT	70	0	259.06221778625
267.020184467709	2	52	CONTROL	1.52981643528983	21	n/a	1000	0	267.020184467709
272.507943674709	3	53	INCORRECTLY	3.07255693328989	5	SURE_CORRECT	79	0	272.507943674709
277.514847768978	3	54	INCORRECTLY	2.07968124202125	28	MAYBE_CORRECT	65	0	277.514847768978
282.007811980979	2	55	CONTROL	1.39902330301993	5	n/a	1000	0	282.007811980979
285.058423213979	3	56	INCORRECTLY	1.3403963740202	10	MAYBE_INCORRECT	53	0	285.058423213979
292.005128974679	3	57	INCORRECTLY	1.58192634332045	10	MAYBE_INCORRECT	76	0	292.005128974679
296.06712169349	2	58	CONTROL	1.10733010550939	5	n/a	1000	0	296.06712169349
300.012808781979	3	59	INCORRECTLY	3.21658864401979	10	MAYBE_INCORRECT	41	0	300.012808781979
305.517157562979	2	60	CONTROL	2.0454616040206	10	n/a	1000	0	305.517157562979
310.010122330979	3	61	INCORRECTLY	2.5345798770195	10	MAYBE_INCORRECT	63	0	310.010122330979
318.017879079978	3	62	CORRECTLY	1.89014462902014	10	MAYBE_INCORRECT	38	61	318.017879079978
325.01437617995	3	63	CORRECTLY	3.27308888404878	21	SURE_INCORRECT	24	41	325.01437617995
330.004616308139	3	64	CORRECTLY	2.01997806086001	10	MAYBE_INCORRECT	21	37	330.004616308139
335.50899015195	3	65	INCORRECTLY	2.46216255504987	28	MAYBE_CORRECT	67	0	335.50899015195
341.527149445979	3	66	CORRECTLY	2.5909727040198	10	MAYBE_INCORRECT	34	57	341.527149445979
346.517500317708	3	67	INCORRECTLY	3.76986688929173	10	MAYBE_INCORRECT	60	0	346.517500317708
351.010413544438	2	68	CONTROL	1.86821572556073	21	n/a	1000	0	351.010413544438
355.022639002978	3	69	CORRECTLY	1.2385324470215	10	MAYBE_INCORRECT	22	38	355.022639002978
362.516452258138	3	70	CORRECTLY	2.50607922086056	21	SURE_INCORRECT	25	44	362.516452258138
367.009344022979	3	71	INCORRECTLY	2.03098387401951	5	SURE_CORRECT	71	0	367.009344022979
371.054804849489	3	72	INCORRECTLY	1.67950306551029	28	MAYBE_CORRECT	57	0	371.054804849489
375.514471416709	3	73	CORRECTLY	n/a	n/a	n/a	19	35	375.514471416709
381.018808149978	2	74	CONTROL	1.25923865902041	5	n/a	1000	0	381.018808149978
386.025705921438	3	75	INCORRECTLY	2.10036928756017	10	MAYBE_INCORRECT	74	0	386.025705921438
391.513396239439	2	76	CONTROL	1.85586066755968	10	n/a	1000	0	391.513396239439
395.525647784709	3	77	CORRECTLY	1.58730823329097	5	SURE_CORRECT	17	32	395.525647784709
401.013474497109	2	78	CONTROL	1.16292663388958	5	n/a	1000	0	401.013474497109
405.025451065709	3	79	INCORRECTLY	1.82096751028985	28	MAYBE_CORRECT	77	0	405.025451065709
409.51844233798	2	80	CONTROL	1.52806309502012	10	n/a	1000	0	409.51844233798
415.520165745249	3	81	INCORRECTLY	1.95005595674957	28	MAYBE_CORRECT	44	0	415.520165745249
421.505291750031	3	82	CORRECTLY	2.50859709296856	28	MAYBE_CORRECT	40	64	421.505291750031
426.014768953439	3	83	CORRECTLY	1.90560373656081	5	SURE_CORRECT	28	48	426.014768953439
430.060102244979	3	84	INCORRECTLY	1.5507471380206	28	MAYBE_CORRECT	50	0	430.060102244979
437.023425006138	3	85	INCORRECTLY	2.40580937486084	28	MAYBE_CORRECT	72	0	437.023425006138
443.522425209709	3	86	INCORRECTLY	3.08494939929005	28	MAYBE_CORRECT	69	0	443.522425209709
447.56769607071	3	87	CORRECTLY	2.11524022028971	28	MAYBE_CORRECT	18	34	447.56769607071
452.524876615438	2	88	CONTROL	1.47340743856148	10	n/a	1000	0	452.524876615438
455.55891988949	2	89	CONTROL	1.49397213150951	28	n/a	1000	0	455.55891988949
462.024806157979	3	90	INCORRECTLY	1.66928995002127	10	MAYBE_INCORRECT	61	0	462.024806157979
466.070069365978	2	91	CONTROL	n/a	n/a	n/a	1000	0	466.070069365978
470.513391395678	3	92	INCORRECTLY	1.77296547532205	10	MAYBE_INCORRECT	73	0	470.513391395678
474.575258150979	3	93	CORRECTLY	2.40623613301977	21	SURE_INCORRECT	29	52	474.575258150979
479.515871565709	3	94	CORRECTLY	n/a	n/a	n/a	20	36	479.515871565709
484.522720241708	2	95	CONTROL	2.05373588029033	21	n/a	1000	0	484.522720241708
489.015767262979	3	96	CORRECTLY	1.99732166401918	28	MAYBE_CORRECT	31	54	489.015767262979
493.077647944709	3	97	CORRECTLY	1.86840655229025	28	MAYBE_CORRECT	23	40	493.077647944709
498.01818570771	3	98	CORRECTLY	3.74847418128957	10	MAYBE_INCORRECT	37	60	498.01818570771
502.527785155979	3	99	CORRECTLY	n/a	n/a	n/a	36	59	502.527785155979
506.573133375708	2	100	CONTROL	2.32323305029058	21	n/a	1000	0	506.573133375708
510.004969945709	3	101	INCORRECTLY	3.2500738682902	21	SURE_INCORRECT	54	0	510.004969945709
514.066995318679	3	102	CORRECTLY	n/a	n/a	n/a	39	63	514.066995318679
518.06250457125	3	103	CORRECTLY	n/a	n/a	n/a	33	56	518.06250457125
522.074636477439	3	104	CORRECTLY	1.66978779556121	21	SURE_INCORRECT	26	45	522.074636477439
