onset	duration	trial_type	Load	Delay	ReactionTime	ResponseAccuracy	ExpectedResponse	ButtonPressCode	PresentationInterval	ResponseInterval	onset_noTriggerAdjust
0.031236030543937	9.48335293955199	6	3	4.5	1.00280458745601	CORRECT	2	28	1.98953469655203	3.00086361155195	0.031236030543937
11.5206865796479	7.99119972155211	8	5	3	1.50586174435205	CORRECT	1	5	2.00609986300003	2.98425552655203	11.5206865796479
21.5179856842	8.00769690944799	2	1	3	1.10654531590399	CORRECT	1	5	2.00603705189599	3.01741616055199	21.5179856842
31.515181292648	8.00775083899998	5	3	3	1.66086658390395	CORRECT	2	28	1.98955074455193	3.00080695955194	31.515181292648
43.5185763136479	9.49982024689598	3	1	4.5	1.0230634099039	CORRECT	1	5	1.98943887500013	3.00082790844795	43.5185763136479
59.020078869648	6.49910878900005	1	1	1.5	0.835958508351951	CORRECT	2	28	1.98946270444799	3.00091865600007	59.020078869648
71.5207480535438	9.49990189599998	12	7	4.5	1.60974562035199	INCORRECT	2	5	1.98952160055205	3.00075441089575	71.5207480535438
85.016273733096	9.49989767055195	6	3	4.5	1.29247599290397	CORRECT	1	5	1.98953082710386	3.000841783552	85.016273733096
96.5056564530959	9.49990125299996	9	5	4.5	1.11660830690403	CORRECT	2	28	2.02263235700002	2.98428985299984	96.5056564530959
110.017753057648	7.99107051434385	11	7	3	1.0011561829042	CORRECT	2	28	2.00600202344776	2.98422737889609	110.017753057648
126.016678059648	7.99115494644798	8	5	3	1.26958710635199	CORRECT	2	28	1.98951141655198	3.0008935534479	126.016678059648
138.0200336332	9.4998679448961	9	5	4.5	1.1301477243519	CORRECT	1	5	1.98947269889595	3.00087676344788	138.0200336332
151.515487678648	6.49897227289603	4	3	1.5	1.19912317290391	CORRECT	1	5	2.00604944300017	3.00080279944791	151.515487678648
162.026660859096	6.48243826900011	7	5	1.5	1.11726965680009	CORRECT	1	5	1.98946454755219	2.98417474089615	162.026660859096
172.521253951648	9.49987190989577	6	3	4.5	1.63446560490388	INCORRECT	1	28	1.98959695948793	3.00076264944778	172.521253951648
186.016787187648	6.499025179	10	7	1.5	1.55094006735203	CORRECT	1	5	2.00611150855184	3.00080266700002	186.016787187648
196.511357916648	6.49910799944792	1	1	1.5	0.787621120351787	CORRECT	2	28	2.0061540669999	2.98430465544789	196.511357916648
209.028738736096	6.48245004244791	10	7	1.5	2.92343161235203	CORRECT	2	28	1.98944989155211	2.98433428889598	209.028738736096
219.523279560096	7.99128168055222	2	1	3	0.895673958352063	CORRECT	2	28	1.98958685910407	3.00090225100007	219.523279560096
237.5118134162	6.49895565444831	7	5	1.5	1.70077312879994	CORRECT	1	5	2.00600412989616	3.00077476444812	237.5118134162
252.018519422544	8.00774565699999	5	3	3	1.29315551535183	CORRECT	1	5	1.98958078465603	3.01732135889574	252.018519422544
264.021924906648	9.4998093108959	3	1	4.5	0.683739139456065	CORRECT	1	5	1.98949094299996	3.00081327399994	264.021924906648
277.517417383648	9.49978194844789	12	7	4.5	1.83162368990406	CORRECT	2	28	1.98946165000007	3.00081561399998	277.517417383648
289.006728380648	8.00779349844788	11	7	3	1.12858059390396	CORRECT	1	5	2.00612251455186	3.00080439699991	289.006728380648
301.010049729648	8.00784223944811	2	1	3	1.45657552680018	CORRECT	2	28	2.00609770489586	3.00082624089623	301.010049729648
311.007302675648	8.00781272144786	8	5	3	1.09349427035204	CORRECT	2	28	2.00607365944779	3.00089907644792	311.007302675648
321.021168948096	6.49907591255192	10	7	1.5	2.78275537145623	INCORRECT	1	28	1.98957689055192	3.00080978210417	321.021168948096
335.511358244096	6.51567850710398	1	1	1.5	1.82125317835198	CORRECT	1	5	2.00614798299989	3.00085056655189	335.511358244096
344.016515180544	7.99123038310404	11	7	3	1.09591519835203	INCORRECT	1	28	2.00614558910411	2.98429176900004	344.016515180544
354.013734936544	6.49914527510418	7	5	1.5	1.14055339490392	CORRECT	2	28	2.0061960411042	3.00086868755193	354.013734936544
362.518907178648	6.49901357900012	4	3	1.5	1.11647498390403	CORRECT	2	28	1.98947231600005	3.00081150755227	362.518907178648
373.013520070648	8.00781101200005	11	7	3	0.986175236904046	CORRECT	2	28	2.00611371044783	3.00090609755216	373.013520070648
383.010847230096	9.5163964255521	3	1	4.5	1.12803439890399	CORRECT	2	28	2.00602839655198	3.01742994155211	383.010847230096
396.522809404096	9.49995744055195	12	7	4.5	0.800373942799979	CORRECT	2	28	1.98953994744784	3.01740672044798	396.522809404096
408.0122582582	8.00775214589589	2	1	3	1.30455048035196	CORRECT	1	5	2.00609465389607	3.00080124444776	408.0122582582
428.006794973752	6.51573028634402	10	7	1.5	0.871314104351995	CORRECT	2	28	2.00610319789621	3.00100855944788	428.006794973752
438.518017671096	9.49987678000002	3	1	4.5	1.91352058880011	CORRECT	1	5	1.98944154300011	3.00083867389617	438.518017671096
450.007381058096	9.49984304555187	9	5	4.5	1.16467126335192	CORRECT	1	5	2.00608186444788	3.00082726999995	450.007381058096
463.519392918544	9.49994818565619	6	3	4.5	0.72064393390383	CORRECT	2	28	1.98947003910416	3.00086288910393	463.519392918544
475.0088518532	8.00771804989608	5	3	3	1.38736177945611	CORRECT	1	5	2.00598711289604	3.00090762255218	475.0088518532
487.012106873648	8.0078140940002	8	5	3	0.942834387351922	CORRECT	2	28	2.00615885444813	3.00086249300011	487.012106873648
499.0155353372	6.4989858108961	4	3	1.5	1.21153567090414	CORRECT	2	28	2.00601091789599	3.00079808200007	499.0155353372
507.520611718648	6.49906146100011	4	3	1.5	0.942786880351832	CORRECT	1	5	1.98952346400006	3.00087658500001	507.520611718648
520.021337105648	7.99127769200004	5	3	3	2.34718084335213	CORRECT	2	28	1.98949195055184	3.00093193200019	520.021337105648
530.018623743096	9.49986976200012	12	7	4.5	1.50519518745614	CORRECT	1	5	1.98950589955211	3.00084127255218	530.018623743096
547.509686474648	9.51643726889597	9	5	4.5	1.89217728245626	CORRECT	1	5	2.00599684544795	3.01745305900022	547.509686474648
559.015588809096	6.49906390799993	1	1	1.5	1.04783754735195	INCORRECT	2	5	2.00606386899995	3.00088501944788	559.015588809096
567.520732484096	6.49907250555202	7	5	1.5	1.75242361335199	CORRECT	2	28	1.98949304600001	3.00083412100003	567.520732484096
