onset	duration	trial_number	trial_type	reaction_time	response_coded	response_str	pairno_rec	enc_codes_during_rec	onset_noTriggerAdjust
0.078832357218289	3	1	CORRECTLY	2.48406301578189	5	SURE_CORRECT	3	6	0.078832357218289
4.52200222421834	3	2	INCORRECTLY	3.0682930367816	21	SURE_INCORRECT	55	0	4.52200222421834
13.027176165227	2	3	CONTROL	1.51640994277295	5	n/a	1000	0	13.027176165227
16.0776896352186	3	4	CORRECTLY	1.90301385378143	5	SURE_CORRECT	12	0	16.0776896352186
21.0183017032186	3	5	CORRECTLY	1.98356856878127	5	SURE_CORRECT	8	15	21.0183017032186
25.0636649992271	2	6	CONTROL	2.89253085677319	10	n/a	1000	0	25.0636649992271
29.0095071772184	3	7	INCORRECTLY	2.40975363078178	5	SURE_CORRECT	59	0	29.0095071772184
36.0059848462015	3	8	CORRECTLY	2.50338640679865	28	MAYBE_CORRECT	7	13	36.0059848462015
40.5154908742184	3	9	INCORRECTLY	2.19340061278172	5	SURE_CORRECT	68	0	40.5154908742184
47.0145601892186	3	10	INCORRECTLY	2.66648464778154	5	SURE_CORRECT	64	0	47.0145601892186
51.0598991821344	3	11	CORRECTLY	2.0624585858659	21	SURE_INCORRECT	6	12	51.0598991821344
56.0170680712104	2	12	CONTROL	1.67575935678997	5	n/a	1000	0	56.0170680712104
61.5213337412101	3	13	INCORRECTLY	3.15823383778979	10	MAYBE_INCORRECT	78	0	61.5213337412101
65.566634875227	3	14	CORRECTLY	3.75728010077319	5	SURE_CORRECT	16	31	65.566634875227
69.5622826070671	3	15	CORRECTLY	2.68739910693284	28	MAYBE_CORRECT	14	0	69.5622826070671
75.0168156422351	3	16	CORRECTLY	1.56064807976509	5	SURE_CORRECT	1	3	75.0168156422351
79.0786632552272	3	17	CORRECTLY	3.18140259677284	28	MAYBE_CORRECT	5	11	79.0786632552272
83.5218839172271	3	18	INCORRECTLY	1.63960728877282	28	MAYBE_CORRECT	51	0	83.5218839172271
90.0209286232352	3	19	INCORRECTLY	1.21551840976463	28	MAYBE_CORRECT	47	0	90.0209286232352
94.0662617502271	3	20	INCORRECTLY	2.01921357477295	28	MAYBE_CORRECT	66	0	94.0662617502271
99.0069408632185	3	21	CORRECTLY	2.1086021017818	21	SURE_INCORRECT	10	20	99.0069408632185
103.068798616227	3	22	INCORRECTLY	2.91422557277292	10	MAYBE_INCORRECT	48	0	103.068798616227
107.064325077227	3	23	INCORRECTLY	3.22659886677275	5	SURE_CORRECT	52	0	107.064325077227
115.022393635219	3	24	INCORRECTLY	2.38388035078151	21	SURE_INCORRECT	45	0	115.022393635219
119.515323635227	3	25	CORRECTLY	1.87707763977278	10	MAYBE_INCORRECT	9	18	119.515323635227
125.517003511227	3	26	INCORRECTLY	3.32843075977325	5	SURE_CORRECT	42	0	125.517003511227
131.021270146235	3	27	INCORRECTLY	2.44279106776503	28	MAYBE_CORRECT	80	0	131.021270146235
137.022979958235	3	28	CORRECTLY	1.86540592076472	10	MAYBE_INCORRECT	2	5	137.022979958235
142.013313227235	2	29	CONTROL	n/a	n/a	n/a	1000	0	142.013313227235
145.063950708218	3	30	INCORRECTLY	1.00678814878165	28	MAYBE_CORRECT	56	0	145.063950708218
150.518436909219	3	31	INCORRECTLY	2.23929976778163	28	MAYBE_CORRECT	43	0	150.518436909219
155.011425592219	3	32	INCORRECTLY	1.84154993278162	28	MAYBE_CORRECT	58	0	155.011425592219
159.520927328218	3	33	CORRECTLY	1.31088233678156	10	MAYBE_INCORRECT	4	9	159.520927328218
167.014750337227	3	34	CORRECTLY	1.91212593577302	21	SURE_INCORRECT	13	0	167.014750337227
173.513818876218	3	35	CORRECTLY	1.42941314578184	10	MAYBE_INCORRECT	11	21	173.513818876218
178.520768296227	3	36	CORRECTLY	1.16999099077293	10	MAYBE_INCORRECT	15	30	178.520768296227
182.566040937227	3	37	INCORRECTLY	2.3226301807731	28	MAYBE_CORRECT	46	0	182.566040937227
188.517953924219	2	38	CONTROL	1.11306561578158	5	n/a	1000	0	188.517953924219
193.524956099218	2	39	CONTROL	1.99422495778163	28	n/a	1000	0	193.524956099218
